group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,64.71237182617188,32.14269256591797,0.945257391876807,0.9613067602762994,0.18720318377017975,195.5805206298828,0.011306760276299399,0.18720318377017975,24.892404436493408,44155,1059720
Aggregate_excl_Rize,all_hours,61.466732025146484,30.696542739868164,0.9538127502142789,0.9684551107839807,0.1965688318014145,205.3652801513672,0.018455110783980766,0.1965688318014145,24.12737632288698,35324,847776
Ankara,all_hours,62.37041091918945,31.661924362182617,0.9506803034959611,0.965835314988865,0.19260141253471375,196.26661682128906,0.015835314988865035,0.19260141253471375,24.36346565891065,8831,211944
Antalya,all_hours,57.94997024536133,28.33456039428711,0.9591163539743903,0.9721907673725135,0.20316247642040253,208.00384521484375,0.022190767372513576,0.20316247642040253,22.89757130062032,8831,211944
Konya,all_hours,61.89983367919922,31.361480712890625,0.9543368114864903,0.9642924546106518,0.19907355308532715,206.03515625,0.014292454610651872,0.19907355308532715,24.713716816243394,8831,211944
Rize,all_hours,76.32706451416016,37.927284240722656,0.8902616969947419,0.9327133582455743,0.15947143733501434,156.4414825439453,0.017286641754425625,0.5379641871472892,27.952516890919117,8831,211944
Van,all_hours,63.504173278808594,31.428213119506836,0.950955304528328,0.9715019061638923,0.20211100578308105,211.1554718017578,0.02150190616389236,0.20211100578308105,24.53475151577356,8831,211944
Aggregate,daylight,90.14360046386719,62.370235443115234,0.8978785022892756,0.9249189753355428,0.36353063583374023,379.5077819824219,0.025081024664457163,1.6375280504582133,48.30164764697196,44155,546130
Aggregate_excl_Rize,daylight,85.60453033447266,59.539161682128906,0.9109155504385545,0.9388153845801865,0.381649374961853,398.3274230957031,0.011184615419813415,1.0492786830582816,46.797572541649224,35324,437087
Ankara,daylight,86.71549987792969,61.203121185302734,0.907447874704966,0.933958994564226,0.37268635630607605,379.38726806640625,0.016041005435773914,1.2038173945925257,47.09505641541861,8831,109644
Antalya,daylight,81.00521087646484,55.36508560180664,0.9199671276684506,0.9456613932219641,0.3977985680103302,406.4347839355469,0.004338606778035881,0.8919668473127321,44.741332482747666,8831,108468
Konya,daylight,86.12725067138672,60.71538543701172,0.911838370259747,0.9308706931199532,0.3860563635826111,398.8811340332031,0.01912930688004677,1.3907608385094379,47.84540901112472,8831,109476
Rize,daylight,106.41190338134766,73.71826171875,0.8132024891962698,0.8692167310143705,0.3102133870124817,304.0711669921875,0.08078326898562949,17.92376486623242,54.33056904091928,8831,109043
Van,daylight,88.3502426147461,60.83180236816406,0.9041504376862923,0.9448396789011771,0.3921101689338684,408.7081604003906,0.0051603210988228065,0.8996417300862125,47.488957664080154,8831,109499
