group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,66.3309097290039,34.91635513305664,0.9424847768072985,0.9693551126712716,0.17866250872612,186.65765380859375,0.019355112671271657,0.17866250872612,24.57094930494597,44155,1059720
Aggregate_excl_Rize,all_hours,63.64210891723633,33.96037673950195,0.9504856632959189,0.9681083210659419,0.1785239726305008,186.51292419433594,0.018108321065941957,0.1785239726305008,23.914761644926788,35324,847776
Ankara,all_hours,64.07383728027344,34.37921905517578,0.9479495313212133,0.9710583927829993,0.17881286144256592,182.21568298339844,0.02105839278299937,0.17881286144256592,23.992975242961887,8831,211944
Antalya,all_hours,60.47957992553711,32.142662048339844,0.9554691796943597,0.9693787038085532,0.1767977774143219,181.0108642578125,0.01937870380855322,0.1767977774143219,22.64274059039767,8831,211944
Konya,all_hours,65.1863784790039,35.223960876464844,0.949359150446197,0.9703553768920092,0.18674291670322418,193.2733154296875,0.02035537689200928,0.18674291670322418,24.64297758338492,8831,211944
Rize,all_hours,76.14250183105469,38.74028396606445,0.8907917507675054,0.9743422790925905,0.19086293876171112,187.23654174804688,0.02434227909259057,0.19086293876171112,27.195699945022703,8831,211944
Van,all_hours,64.72071838378906,34.09566116333008,0.949058210558007,0.9616408107802061,0.18143276870250702,189.5518798828125,0.011640810780206179,0.18143276870250702,24.380353162962674,8831,211944
Aggregate,daylight,92.39820861816406,67.7522964477539,0.8927062313072949,0.940536136084815,0.34694546461105347,362.1936950683594,0.009463863915184945,0.903831603684558,47.67789060743292,44155,546130
Aggregate_excl_Rize,daylight,88.63417053222656,65.86970520019531,0.904498374526582,0.9381427496127773,0.3466143310070038,361.7613525390625,0.011857250387222629,0.9736950326987726,46.38518411274975,35324,437087
Ankara,daylight,89.08382415771484,66.4557113647461,0.902323375034763,0.9440553062639087,0.34600526094436646,352.2264404296875,0.0059446937360913,0.8117737317011248,46.37889118323223,8831,109644
Antalya,daylight,84.54122161865234,62.806026458740234,0.9128275043251276,0.9401666851052846,0.3461756110191345,353.69110107421875,0.009833314894715395,0.9121857193771647,44.24339908259803,8831,108468
Konya,daylight,90.70014190673828,68.1930923461914,0.9022280315187942,0.9426084255909971,0.36214402318000793,374.1744384765625,0.0073915744090028435,0.8862116355519445,47.70845884881557,8831,109476
Rize,daylight,106.15459442138672,75.29847717285156,0.8141047514204233,0.9501297653219373,0.37127795815467834,363.9266662597656,0.00012976532193731405,0.37127795815467834,52.859563925679694,8831,109043
Van,daylight,90.04276275634766,65.9948501586914,0.900442888378982,0.9257527466004256,0.3519928455352783,366.8927001953125,0.024247253399574342,1.535187649866773,47.190107405281886,8831,109499
