group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,72.83551788330078,38.10847854614258,0.9306514911663242,0.9704865436152946,0.21165324747562408,221.12472534179688,0.020486543615294672,0.21165324747562408,30.62822374418948,44155,1059720
Aggregate_excl_Rize,all_hours,71.19406127929688,37.62851333618164,0.938037431123669,0.9700616672328539,0.20838212966918945,217.7072296142578,0.020061667232853964,0.20838212966918945,30.09837003656578,35324,847776
Ankara,all_hours,69.94490051269531,36.95525360107422,0.9379737816243593,0.9705771335824558,0.2097058743238449,213.6965789794922,0.02057713358245583,0.2097058743238449,29.523580071390754,8831,211944
Antalya,all_hours,67.22807312011719,35.245235443115234,0.9449769643548767,0.973068357679387,0.20536933839321136,210.26329040527344,0.023068357679387086,0.20536933839321136,28.534972223694403,8831,211944
Konya,all_hours,71.86885070800781,38.18555450439453,0.9384442417347022,0.9714028233873099,0.2220040261745453,229.7675018310547,0.02140282338730992,0.2220040261745453,31.057065663015774,8831,211944
Rize,all_hours,79.06121826171875,40.02836990356445,0.8822588535887792,0.9721860491450571,0.23934197425842285,234.7944793701172,0.022186049145057174,0.23934197425842285,32.747638574684295,8831,211944
Van,all_hours,75.48075103759766,40.12798309326172,0.9307117001327169,0.9651983542822632,0.2078024297952652,217.10159301757812,0.015198354282263238,0.2078024297952652,31.277862188162214,8831,211944
Aggregate,daylight,101.45902252197266,73.94633483886719,0.8706314180324937,0.9427315840550785,0.411010205745697,429.0740966796875,0.007268415944921447,1.0021419103045623,59.43152961051852,44155,546130
Aggregate_excl_Rize,daylight,99.1517562866211,72.98442840576172,0.8804886333919024,0.9419314690210415,0.404585599899292,422.2659606933594,0.008068530978958433,1.010228102380019,58.378940019079934,35324,437087
Ankara,daylight,97.24655151367188,71.43521881103516,0.883603129345913,0.9431250228010652,0.40578368306159973,413.0796813964844,0.006874977198934706,0.9780297450717476,57.069658664868484,8831,109644
Antalya,daylight,93.97459411621094,68.8683853149414,0.8922881881835591,0.9473761846811963,0.4021196663379669,410.8497009277344,0.002623815318803624,0.8606105863045,55.75668540932521,8831,108468
Konya,daylight,99.99811553955078,73.92670440673828,0.8811546861875373,0.9446362673097299,0.43052464723587036,444.82666015625,0.005363732690270018,0.9934748696426534,60.126043378294916,8831,109476
Rize,daylight,110.22376251220703,77.80208587646484,0.7995799783076677,0.9459387581046009,0.4655822813510895,456.36376953125,0.004061241895399026,1.0359897341580762,63.650720450399284,8831,109043
Van,daylight,105.01266479492188,77.67089080810547,0.8645877367191324,0.9326386542342853,0.40315186977386475,420.21728515625,0.017361345765714686,1.3635814149847227,60.54078323644831,8831,109499
