group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,65.92851257324219,34.47789764404297,0.9432052079910614,0.9752552279023872,0.20523777604103088,214.4221649169922,0.02525522790238721,0.20523777604103088,25.810910324610234,43915,1053960
Aggregate_excl_Rize,all_hours,63.74315643310547,33.59372329711914,0.9503652430644772,0.9798343865042317,0.2141658216714859,223.74974060058594,0.029834386504231758,0.2141658216714859,25.445760574881536,35132,843168
Ankara,all_hours,64.30902099609375,34.28708267211914,0.9476133602350951,0.9804119700937417,0.21229256689548492,216.33250427246094,0.030411970093741747,0.21229256689548492,25.348727012500255,8783,210792
Antalya,all_hours,59.85068130493164,31.214969635009766,0.9564551043963436,0.9813275646134578,0.22063171863555908,225.88937377929688,0.03132756461345787,0.22063171863555908,24.35080624187056,8783,210792
Konya,all_hours,65.03619384765625,34.873565673828125,0.94960335325503,0.977290409503207,0.21662233769893646,224.19761657714844,0.027290409503207047,0.21662233769893646,26.112428978002495,8783,210792
Rize,all_hours,74.02759552001953,38.014610290527344,0.8965823454008354,0.9569385934950093,0.18054218590259552,177.11187744140625,0.00693859349500936,0.18054218590259552,27.27150932352504,8783,210792
Van,all_hours,65.61477661132812,33.999263763427734,0.9476622882535702,0.9803076018065202,0.21878866851329803,228.5794677734375,0.030307601806520257,0.21878866851329803,25.971080067152826,8783,210792
Aggregate,daylight,91.83830261230469,66.9024429321289,0.8941422209509193,0.9519841518243445,0.3985576331615448,416.07421875,0.0019841518243445266,0.3985576331615448,50.084629857694516,43915,543154
Aggregate_excl_Rize,daylight,88.77246856689453,65.15498352050781,0.9043485842443243,0.9608888173254971,0.41579222679138184,433.96234130859375,0.01088881732549718,0.41579222679138184,49.35202146687457,35132,434735
Ankara,daylight,89.40263366699219,66.2654800415039,0.9018021858226404,0.9621428833388345,0.4107137620449066,418.0984191894531,0.01214288333883451,0.4107137620449066,48.99061928722406,8783,109068
Antalya,daylight,83.65685272216797,60.98567199707031,0.9148339481776391,0.9635190746301857,0.43194955587387085,441.3271789550781,0.013519074630185757,0.43194955587387085,47.57493743128664,8783,107892
Konya,daylight,90.48326110839844,67.5029296875,0.9027889537080802,0.9560422405876952,0.4200146496295929,433.967529296875,0.006042240587695202,0.4200146496295929,50.54445481295779,8783,108900
Rize,daylight,103.22098541259766,73.90933227539062,0.8240828376282465,0.9162785120689179,0.3513028919696808,344.34710693359375,0.033721487931082095,2.2477229122901963,53.02221929112509,8783,108419
Van,daylight,91.29871368408203,65.82569885253906,0.8977660466471814,0.961873708381171,0.4245785176753998,442.5509033203125,0.011873708381171078,0.4245785176753998,50.28239641345836,8783,108875
