group,horizon_step,n_elements,k_mean,CP_before,CP_after,MPIW_before,MPIW_after,Reliability_before,Reliability_after,CWC_before,CWC_after
Aggregate,all,546130,1.04546320438385,0.9297767930712467,0.9415963232197462,398.69915771484375,414.28338623046875,0.020223206928753235,0.008403676780253777,1.4317150774614607,1.0009317708774452
Ankara,all,109644,1.0543212890625,0.9232333734632082,0.9379172594943636,401.11700439453125,419.28485107421875,0.026766626536791738,0.012082740505636402,1.8963498242247063,1.1654833901736377
Antalya,all,108468,0.8978309035301208,0.9682947966220452,0.9414573883541689,413.26141357421875,370.86041259765625,0.01829479662204525,0.008542611645831033,0.40448012948036194,0.9193751607667745
Konya,all,109476,1.0591827630996704,0.9212795498556762,0.9385801454200007,417.83538818359375,439.7043151855469,0.028720450144323784,0.011419854579999278,2.10448004787734,1.1788305228253784
Rize,all,109043,1.1612192392349243,0.9109250479168768,0.9486166007905138,343.8910827636719,400.6653137207031,0.03907495208312317,0.001383399209486158,2.8260247675805394,0.8467920755272825
Van,all,109499,1.0538450479507446,0.9254422414816573,0.9414423876017133,417.30047607421875,440.4352111816406,0.02455775851834263,0.008557612398286674,1.7671649547553259,1.0707397525140805
Aggregate,1,22758,1.0516186952590942,0.938087705422269,0.9494243782406186,385.4881896972656,404.7109069824219,0.011912294577730909,0.0005756217593813062,1.0391494220065707,0.7866652035077419
Aggregate,2,22758,0.9546504020690918,0.9546533087266016,0.9400650320766324,396.0653381347656,376.42041015625,0.004653308726601635,0.009934967923367566,0.3793911039829254,0.9531281001073163
Aggregate,3,22758,1.1159521341323853,0.9153264786009315,0.9460409526320415,381.28240966796875,426.8670349121094,0.03467352139906843,0.00395904736795849,2.432956701900572,0.9073012370517669
Aggregate,4,22758,0.9997810125350952,0.9423938834695492,0.9403726162228667,395.2472229003906,393.53448486328125,0.007606116530450735,0.009627383777133236,0.9324086354914035,0.9870078970285339
Aggregate,5,22758,1.0316998958587646,0.93641796291414,0.9437121012391247,399.90478515625,411.3197021484375,0.013582037085859922,0.00628789876087521,1.138521317545959,0.9335633580720881
Aggregate,6,22753,1.0131077766418457,0.9379861996220279,0.939304707071595,397.6927490234375,401.1673278808594,0.012013800377972061,0.010695292928404987,1.0755653002664385,1.0402592759523746
Aggregate,7,22753,1.0297701358795166,0.935656836461126,0.9426888761921505,401.0911560058594,412.19488525390625,0.014343163538873993,0.0073111238078494845,1.1712896188033124,0.9639329186964707
Aggregate,8,22753,0.9936739802360535,0.9371071946556498,0.9352173339779369,404.53839111328125,399.47137451171875,0.012892805344350111,0.014782666022063018,1.1258260319275666,1.1839765984031045
Aggregate,9,22753,1.0259761810302734,0.9322287170922515,0.9384257021052169,399.5474853515625,406.8105773925781,0.01777128290774843,0.011574297894783037,1.3133784895708667,1.0847807299467196
Aggregate,10,22753,0.9968055486679077,0.9399200105480596,0.9366676921724608,402.1180419921875,397.0174865722656,0.01007998945194033,0.013332307827539136,1.0228033172665967,1.120994632536506
Aggregate,11,22753,0.9751353859901428,0.9464685975475762,0.9363160901859096,408.90496826171875,395.4709167480469,0.003531402452423782,0.0136839098140904,0.8590228508387063,1.12971326820584
Aggregate,12,22753,1.008436918258667,0.9402716125346108,0.939744209554784,402.93841552734375,403.2572021484375,0.009728387465389177,0.010255790445215962,1.0137559902071644,1.0313461577530465
Aggregate,13,22753,1.0648415088653564,0.9258119808376918,0.9418538214740914,397.80438232421875,419.15118408203125,0.024188019162308172,0.008146178525908598,1.6581602489401588,1.0048741104536796
Aggregate,14,22753,1.0164921283721924,0.9359205379510395,0.9423812244539181,398.0661315917969,400.2731018066406,0.01407946204896049,0.007618775546081813,1.1522239397605727,0.9446200565315609
Aggregate,15,22753,1.097783088684082,0.9139014635432691,0.9402716125346108,397.4100036621094,433.61639404296875,0.03609853645673089,0.009728387465389177,2.6950282226745403,1.0909389209317721
Aggregate,16,22753,1.0762250423431396,0.9208456027776557,0.9423372742055992,400.5153503417969,429.10113525390625,0.029154397222344253,0.007662725794400749,2.031888988318389,1.0139758961084995
Aggregate,17,22753,1.067473292350769,0.9229552146969631,0.941590119984178,405.24871826171875,430.7504577636719,0.02704478530303689,0.008409880015821991,1.8889505904781696,1.0409120278292243
Aggregate,18,22756,1.0921145677566528,0.9164615925470205,0.9429600984355774,400.15283203125,434.67071533203125,0.033538407452979424,0.007039901564422579,2.433635209508612,1.0084101081414836
Aggregate,19,22758,1.0863476991653442,0.9164249934089111,0.9409877845153353,399.4866943359375,432.9187927246094,0.03357500659108881,0.009012215484664687,2.4333330881109347,1.0654585823673417
Aggregate,20,22758,1.0263737440109253,0.938527111345461,0.943536338869848,401.91925048828125,409.8266906738281,0.011472888654538993,0.006463661130151954,1.068264495468694,0.9349200351362055
Aggregate,21,22758,1.1342812776565552,0.9036822216363477,0.9436681606468055,396.47332763671875,448.74127197265625,0.04631777836365225,0.0063318393531944794,4.228464359084136,1.0197930045705432
Aggregate,22,22758,1.0367686748504639,0.9379558836453116,0.9441515071623166,405.51068115234375,418.0228576660156,0.012044116354688383,0.0058484928376834056,1.0977834596383595,0.936861298127827
Aggregate,23,22758,1.1427887678146362,0.9002109148431321,0.9445469724931892,389.15472412109375,441.5022277832031,0.04978908515686786,0.005453027506810759,4.866417691450426,0.9783897389163988
Aggregate,24,22758,1.0529825687408447,0.9254328148343439,0.9420423587309957,402.2249450683594,415.9767150878906,0.024567185165656036,0.007957641269004223,1.7013007033138963,0.9916453647835521
