group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,64.20994567871094,32.157508850097656,0.9461041574252509,0.880315555052278,0.12975288927555084,135.559326171875,0.06968444494772197,4.359316228456863,24.702147748922187,44155,1059720
Aggregate_excl_Rize,all_hours,61.991905212402344,31.28035545349121,0.9530201383122584,0.8910561280338203,0.1358489990234375,141.92823791503906,0.05894387196617967,2.724099814993823,24.154356722627192,35324,847776
Ankara,all_hours,60.65525817871094,30.452054977416992,0.9533555357907796,0.8890461631374326,0.1364983469247818,139.09591674804688,0.06095383686256739,3.0120630351450535,23.69947598201789,8831,211944
Antalya,all_hours,59.40608596801758,29.787302017211914,0.9570359618198676,0.9075887970407277,0.13883323967456818,142.14163208007812,0.042411202959272254,1.2961201176279022,23.08371494862572,8831,211944
Konya,all_hours,62.74061965942383,31.817304611206055,0.9530879004957195,0.8861869172989092,0.13918298482894897,144.0502166748047,0.06381308270109076,3.5219308635596174,24.71607984209651,8831,211944
Rize,all_hours,72.40576171875,35.66609191894531,0.9012476241215666,0.8373532631261088,0.1122155636548996,110.08346557617188,0.11264673687389115,31.455601242344752,26.89331185410214,8831,211944
Van,all_hours,65.01886749267578,33.06477355957031,0.9485877856398415,0.8814026346582116,0.1363247036933899,142.42523193359375,0.0685973653417884,4.345019417465858,25.11815611776863,8831,211944
Aggregate,daylight,89.4437026977539,62.398990631103516,0.8994581304615821,0.767762254408291,0.2519676089286804,263.04156494140625,0.1822377455917089,2283.6786940803677,47.93247031382237,44155,546130
Aggregate_excl_Rize,daylight,86.33592987060547,60.67153549194336,0.9093867866490905,0.7886919537757929,0.26375851035118103,275.28472900390625,0.16130804622420702,839.6584135075002,46.84990385182352,35324,437087
Ankara,daylight,84.33087158203125,58.86442565917969,0.9124681496071663,0.7855240596840685,0.26412612199783325,268.8751220703125,0.1644759403159315,985.0935581486781,45.81155136197876,8831,109644
Antalya,daylight,83.0406494140625,58.203704833984375,0.9158946004873334,0.8194306154810636,0.27183982729911804,277.7414855957031,0.1305693845189364,186.30537788269012,45.10505292871197,8831,108468
Konya,daylight,87.297119140625,61.59785842895508,0.9094271056956376,0.7796594687420074,0.2699127495288849,278.8792419433594,0.17034053125799253,1349.6088033229323,47.84998379602198,8831,109476
Rize,daylight,100.94501495361328,69.32324981689453,0.8319028316014526,0.6838678319562007,0.21828846633434296,213.9663543701172,0.26613216804379924,131225.46305371402,52.271820177414625,8831,109043
Van,daylight,90.45755767822266,63.99949645996094,0.8995235224399342,0.7704453921953626,0.26447993516921997,275.67535400390625,0.1795546078046374,2096.1690192777132,48.61818354710413,8831,109499
