group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,66.6388168334961,32.142967224121094,0.9419495771046005,0.9430783603215944,0.15089762210845947,157.65028381347656,0.006921639678405533,0.3641942020902297,24.494889706078798,44155,1059720
Aggregate_excl_Rize,all_hours,63.36944580078125,30.699413299560547,0.9509090215554872,0.9514140527686559,0.1571744829416275,164.20803833007812,0.0014140527686559157,0.1571744829416275,23.537814218216273,35324,847776
Ankara,all_hours,63.97527313232422,31.237770080566406,0.9481095440093982,0.94482504812592,0.1554771214723587,158.43585205078125,0.005174951874079903,0.3568676972642879,23.829528931286422,8831,211944
Antalya,all_hours,59.30101776123047,28.40731430053711,0.9571878035923487,0.9627495942324388,0.1620088368654251,165.8695068359375,0.012749594232438821,0.1620088368654251,21.906675961368705,8831,211944
Konya,all_hours,64.84727478027344,31.779951095581055,0.9498846577453344,0.947250217038463,0.1597813069820404,165.3688507080078,0.0027497829615369396,0.34311266168711313,24.368474348061554,8831,211944
Rize,all_hours,78.36397552490234,37.91716766357422,0.8843264376904038,0.9097355905333484,0.13396459817886353,131.4192657470703,0.04026440946665155,1.1370099927007138,28.323191657528902,8831,211944
Van,all_hours,65.17768859863281,31.372617721557617,0.9483363004320684,0.9508313516778016,0.15999801456928253,167.15792846679688,0.0008313516778016838,0.15999801456928253,24.046577632148406,8831,211944
Aggregate,daylight,92.82711029052734,62.37075424194336,0.8917078244522385,0.8895482760514896,0.29302868247032166,305.90728759765625,0.060451723948510394,6.313113900620755,47.53030325989385,44155,546130
Aggregate_excl_Rize,daylight,88.25443267822266,59.54472732543945,0.9053149340250564,0.905762468341543,0.30516308546066284,318.4986877441406,0.04423753165845701,3.092168368425318,45.654055111825606,35324,437087
Ankara,daylight,88.94679260253906,60.383216857910156,0.9026236508964459,0.8933457371128379,0.3008503019809723,306.2596130371094,0.05665426288716202,5.412747826454615,46.06294626073993,8831,109644
Antalya,daylight,82.8937759399414,55.50725173950195,0.9161918424012264,0.9272135560718369,0.31721845269203186,324.10528564453125,0.02278644392816309,1.3084150110971893,42.80514557248524,8831,108468
Konya,daylight,90.22830963134766,61.52553939819336,0.9032426251431231,0.89787716029084,0.3098583519458771,320.1518249511719,0.052122839709159985,4.507412333631784,47.17702443663961,8831,109476
Rize,daylight,109.25167846679688,73.69859313964844,0.8030994382681732,0.824555450602056,0.26059597730636597,255.43618774414062,0.12544454939794392,138.28678176071503,55.051039797724805,8831,109043
Van,daylight,90.67852783203125,60.72418975830078,0.8990320371353238,0.9048301810975443,0.3104078769683838,323.54742431640625,0.04516981890245564,3.2805886905605406,46.54405839019591,8831,109499
