group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,69.23309326171875,36.842369079589844,0.9373417506316049,0.9836409617634847,0.21081115305423737,220.2449493408203,0.033640961763484745,0.21081115305423737,26.643347477636187,44155,1059720
Aggregate_excl_Rize,all_hours,66.8821792602539,35.987449645996094,0.9453156997281157,0.9875780866644019,0.21933472156524658,229.1499481201172,0.03757808666440199,0.21933472156524658,26.220615672680797,35324,847776
Ankara,all_hours,67.0401840209961,36.09437942504883,0.943018532433376,0.9872230400483146,0.21807534992694855,222.22532653808594,0.03722304004831467,0.21807534992694855,26.091195502408812,8831,211944
Antalya,all_hours,63.98556137084961,34.336090087890625,0.9501566624870837,0.9890678669837315,0.2250838428735733,230.44760131835938,0.03906786698373155,0.2250838428735733,25.252351867035184,8831,211944
Konya,all_hours,68.13632202148438,37.36625289916992,0.9446720419096934,0.9872702223228778,0.2224029153585434,230.1803436279297,0.0372702223228778,0.2224029153585434,26.785051054250676,8831,211944
Rize,all_hours,77.93074035644531,40.26205825805664,0.8856018870790737,0.9678924621598158,0.18820081651210785,184.625,0.01789246215981588,0.18820081651210785,28.334274697457754,8831,211944
Van,all_hours,68.27741241455078,36.15306854248047,0.9433054024100677,0.9867512173026838,0.22373439371585846,233.7465057373047,0.036751217302683825,0.22373439371585846,26.753864267028497,8831,211944
Aggregate,daylight,96.44090270996094,71.48956298828125,0.8831119946818614,0.9682566421914196,0.40937507152557373,427.3670959472656,0.018256642191419648,0.40937507152557373,51.699207494553704,44155,546130
Aggregate_excl_Rize,daylight,93.14659881591797,69.80142211914062,0.8945267186945681,0.9759063984973243,0.42585068941116333,444.4603576660156,0.025906398497324346,0.42585068941116333,50.857629425086145,35324,437087
Ankara,daylight,93.20803833007812,69.7711410522461,0.8930699842143347,0.9753018861041188,0.4219787120819092,429.56591796875,0.025301886104118876,0.4219787120819092,50.434792050294895,8831,109644
Antalya,daylight,89.4420394897461,67.09193420410156,0.9024278444918842,0.9786388612309621,0.440721333026886,450.2893981933594,0.028638861230962154,0.440721333026886,49.34252004376319,8831,108468
Konya,daylight,94.80467987060547,72.34053802490234,0.8931786606623251,0.975355329021886,0.4312981963157654,445.62591552734375,0.025355329021886086,0.4312981963157654,51.855483034108914,8831,109476
Rize,daylight,108.64768981933594,78.25630187988281,0.8052705195081323,0.9375934264464477,0.3660995066165924,358.8507385253906,0.012406573553552236,1.0468758647968945,55.07258160980518,8831,109043
Van,daylight,94.99102783203125,69.97713470458984,0.889199997832884,0.9743559301911433,0.4340611398220062,452.4349365234375,0.02435593019114335,0.4340611398220062,51.78422641495436,8831,109499
