horizon_step,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
1,all_hours,53.935394287109375,30.533794403076172,0.9631475223515027,0.9959234514777489,0.22381989657878876,228.07919311523438,0.0459234514777489,0.22381989657878876,22.418253201700352,8831,8831
2,all_hours,54.45493698120117,30.293489456176758,0.9624341250680059,0.9953572641829918,0.2250717431306839,229.3548583984375,0.0453572641829918,0.2250717431306839,22.657149081962718,8831,8831
3,all_hours,57.26742935180664,31.508953094482422,0.9584535080532389,0.9932057524629148,0.22461387515068054,228.88829040527344,0.043205752462914804,0.22461387515068054,23.440088083262875,8831,8831
4,all_hours,60.474090576171875,33.18195343017578,0.9536704955384121,0.9908277658249349,0.2246662974357605,228.9416961669922,0.04082776582493497,0.2246662974357605,24.408319252642297,8831,8831
5,all_hours,62.411922454833984,33.97525405883789,0.9506537528451673,0.9893556788585665,0.2268775999546051,231.19508361816406,0.0393556788585665,0.2268775999546051,24.934112356032237,8831,8831
6,all_hours,64.73481750488281,35.38314437866211,0.9469140847512979,0.9896953912354207,0.22612787783145905,230.43109130859375,0.03969539123542076,0.22612787783145905,25.55811048339943,8831,8831
7,all_hours,65.5212631225586,35.748783111572266,0.9456178867751587,0.9887894915638094,0.2271508425474167,231.47352600097656,0.0387894915638094,0.2271508425474167,25.817831495295287,8831,8831
8,all_hours,65.83342742919922,35.68621063232422,0.9450945649926787,0.989242441399615,0.22904400527477264,233.40272521972656,0.03924244139961508,0.22904400527477264,25.958317315326152,8831,8831
9,all_hours,66.5066909790039,35.95267868041992,0.9439549861201512,0.9903748159891292,0.2298378199338913,234.21163940429688,0.04037481598912929,0.2298378199338913,26.20372155967831,8831,8831
10,all_hours,67.27024841308594,36.40007400512695,0.9426445040820226,0.9910542407428378,0.2300727516412735,234.4510498046875,0.04105424074283781,0.2300727516412735,26.411690262000754,8831,8831
11,all_hours,67.34233856201172,36.268463134765625,0.9425005791188987,0.9906012909070321,0.23105864226818085,235.4556884765625,0.04060129090703213,0.23105864226818085,26.38469982630399,8831,8831
12,all_hours,67.58158111572266,36.37983322143555,0.9420766759197416,0.9912807156607406,0.23106388747692108,235.46104431152344,0.04128071566074065,0.23106388747692108,26.441146148012137,8831,8831
13,all_hours,68.28947448730469,36.89255905151367,0.940847540893855,0.9904880534480807,0.23143266141414642,235.8368377685547,0.04048805344808071,0.23143266141414642,26.696830637497012,8831,8831
14,all_hours,68.83226776123047,37.172969818115234,0.9398977454607075,0.9901483410712264,0.23191596567630768,236.32933044433594,0.040148341071226445,0.23191596567630768,26.88276870709248,8831,8831
15,all_hours,69.16645812988281,37.45248794555664,0.9393118695731586,0.9890159664817122,0.23177561163902283,236.18630981445312,0.03901596648171224,0.23177561163902283,27.047514887593533,8831,8831
16,all_hours,69.24911499023438,37.288578033447266,0.9391667740208901,0.9887894915638094,0.23209641873836517,236.51321411132812,0.0387894915638094,0.23209641873836517,27.05971176742124,8831,8831
17,all_hours,69.50035095214844,37.31927490234375,0.9387235504981226,0.9886762541048579,0.23217573761940002,236.59405517578125,0.03867625410485798,0.23217573761940002,27.13530630636644,8831,8831
