group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,76.95691680908203,39.552940368652344,0.8884430908707599,0.9783338995206281,0.20554345846176147,201.6381378173828,0.028333899520628147,0.20554345846176147,27.960024374789793,8831,211944
Rize,all_hours,76.95691680908203,39.552940368652344,0.8884430908707599,0.9783338995206281,0.20554345846176147,201.6381378173828,0.028333899520628147,0.20554345846176147,27.960024374789793,8831,211944
Aggregate,daylight,107.29000854492188,76.87801361083984,0.8101068417533166,0.9578881725557807,0.3998354375362396,391.918701171875,0.007888172555780781,0.3998354375362396,54.34516113909601,8831,109043
Rize,daylight,107.29000854492188,76.87801361083984,0.8101068417533166,0.9578881725557807,0.3998354375362396,391.918701171875,0.007888172555780781,0.3998354375362396,54.34516113909601,8831,109043
