group,horizon_step,n_elements,k_mean,CP_before,CP_after,MPIW_before,MPIW_after,Reliability_before,Reliability_after,CWC_before,CWC_after
Aggregate,all,546130,0.8411428928375244,0.9759672605423617,0.9401479501217659,438.0395202636719,361.99786376953125,0.02596726054236176,0.00985204987823407,0.41959819197654724,0.9142513147408803
Ankara,all,109644,0.8228974342346191,0.983163693407756,0.9441100288205465,439.9920349121094,356.8678894042969,0.033163693407756045,0.005889971179453446,0.4322206974029541,0.8211813860667703
Antalya,all,108468,0.7791257500648499,0.985267544344876,0.941853818637755,459.80926513671875,353.3532409667969,0.035267544344876,0.008146181362244986,0.4500389099121094,0.8655698545213633
Konya,all,109476,0.8475354313850403,0.9795937009024809,0.946426614052395,457.0796813964844,381.3620300292969,0.029593700902480924,0.0035733859476049235,0.44238370656967163,0.8104064138492574
Rize,all,109043,0.9787403345108032,0.9496253771447961,0.9468099740469356,371.074462890625,359.9817199707031,0.0003746228552038433,0.0031900259530643904,0.7642981584945914,0.7980142373524403
Van,all,109499,0.7774304151535034,0.9821550881743212,0.9215791925040411,462.1697692871094,358.3454895019531,0.03215508817432122,0.028420807495958877,0.44340065121650696,1.7675853547894718
Aggregate,1,22758,0.8411152958869934,0.9943756041831444,0.9648475261446524,430.1639404296875,354.8662109375,0.04437560418314446,0.014847526144652456,0.412054181098938,0.33992645144462585
Aggregate,2,22758,0.8411152958869934,0.9910800597592055,0.9612883381667985,430.384033203125,355.0456848144531,0.04108005975920559,0.011288338166798528,0.41226500272750854,0.34009838104248047
Aggregate,3,22758,0.8411152958869934,0.9865541787503296,0.955444239388347,431.768798828125,356.26312255859375,0.036554178750329624,0.005444239388347039,0.4135914742946625,0.3412645757198334
Aggregate,4,22758,0.8411152958869934,0.9826434660339222,0.9446787942701468,433.8914794921875,358.1820068359375,0.03264346603392221,0.005321205729853173,0.41562479734420776,0.790787726434696
Aggregate,5,22758,0.8411152958869934,0.9804464364179629,0.9453818437472538,436.3126220703125,360.40777587890625,0.030446436417962963,0.004618156252746197,0.4179440140724182,0.7801417812793074
Aggregate,6,22753,0.8411232233047485,0.9779369753439107,0.9429525776820639,436.3648681640625,360.6318359375,0.027936975343910708,0.007047422317936092,0.41799405217170715,0.8368290701864547
Aggregate,7,22753,0.8411375284194946,0.9781127763371863,0.9425570254471938,440.32330322265625,364.07421875,0.02811277633718634,0.007442974552806181,0.421785831451416,0.8547256732902602
Aggregate,8,22753,0.8411404490470886,0.9784643783237376,0.9418098712257724,441.4039611816406,365.0843811035156,0.028464378323737605,0.008190128774227534,0.4228209853172302,0.8764104021055372
Aggregate,9,22753,0.8411404490470886,0.9783764778270997,0.9394805080648706,443.4070129394531,366.7737121582031,0.028376477827099733,0.010519491935129355,0.4247397184371948,0.9458251841380905
Aggregate,10,22753,0.8411404490470886,0.9780688260888674,0.9391728563266383,444.96875,368.0840148925781,0.028068826088867405,0.010827143673361683,0.42623570561408997,0.9584525673020836
Aggregate,11,22753,0.8411404490470886,0.9776732738539973,0.9396123588098273,444.4795837402344,367.651611328125,0.027673273853997316,0.010387641190172658,0.4257671535015106,0.9441733899360936
Aggregate,12,22753,0.8411404490470886,0.9766624181426625,0.9424251747022371,442.0754089355469,365.64923095703125,0.02666241814266257,0.007574825297762877,0.42346417903900146,0.8617844822979125
Aggregate,13,22753,0.8411404490470886,0.9755636619346899,0.9392168065749571,440.6014099121094,364.3987731933594,0.025563661934689952,0.010783193425042858,0.4220522344112396,0.9475399866975059
Aggregate,14,22753,0.8411404490470886,0.9741572539884851,0.9367116424207796,440.2099914550781,364.05419921875,0.024157253988485117,0.013288357579220311,0.42167729139328003,1.0264306207755352
Aggregate,15,22753,0.8411404490470886,0.9739814529952094,0.9363600404342285,439.86260986328125,363.7071228027344,0.023981452995209485,0.013639959565771465,0.4213445484638214,1.0374599965913316
Aggregate,16,22753,0.8411404490470886,0.9732342987737881,0.9382499011119413,438.406982421875,362.4249572753906,0.02323429877378813,0.011750098888058669,0.4199501872062683,0.9718915362596441
Aggregate,17,22753,0.8411404490470886,0.9738935524985716,0.9380301498703467,440.7847900390625,364.3356018066406,0.023893552498571613,0.011969850129653237,0.4222278892993927,0.9839536603304847
Aggregate,18,22756,0.84114670753479,0.972798382844085,0.9393566531903674,441.0372314453125,364.4672546386719,0.022798382844085086,0.010643346809632526,0.42246970534324646,0.9435470753002507
Aggregate,19,22758,0.8411530256271362,0.9731522980929783,0.9393180420072063,439.79437255859375,363.4977111816406,0.023152298092978363,0.0106819579927937,0.4212791621685028,0.9421826960820221
Aggregate,20,22758,0.8411700129508972,0.9724492486158713,0.9347921609983303,440.3973083496094,364.01739501953125,0.022449248615871387,0.015207839001669665,0.42185673117637634,1.0945853229771105
Aggregate,21,22758,0.8411798477172852,0.9712628526232534,0.9339133491519466,439.8022766113281,363.53173828125,0.021262852623253448,0.016086650848053385,0.4212867319583893,1.1265859770193254
Aggregate,22,22758,0.8411798477172852,0.967615783460761,0.932814834343967,436.711181640625,360.9014892578125,0.017615783460761092,0.017185165656033008,0.4183257818222046,1.162064666003406
Aggregate,23,22758,0.8411798477172852,0.9614641005360752,0.924246418841726,431.8552551269531,356.6999816894531,0.011464100536075272,0.025753581158273975,0.4136742949485779,1.580066992821995
Aggregate,24,22758,0.8411798477172852,0.9532472097723877,0.9108884787766939,427.9500427246094,353.2059631347656,0.0032472097723877935,0.03911152122330608,0.409933477640152,2.7296921654123514
