group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,66.1656265258789,34.85803985595703,0.94277106971672,0.9876561733288038,0.21579913794994354,225.45614624023438,0.03765617332880389,0.21579913794994354,25.47580736971255,44155,1059720
Aggregate_excl_Rize,all_hours,63.603271484375,33.93357849121094,0.9505460792734087,0.9908313044955271,0.22432580590248108,234.3643798828125,0.04083130449552719,0.22432580590248108,25.04643057516002,35324,847776
Ankara,all_hours,64.05713653564453,34.35750961303711,0.94797666752928,0.9920545049635753,0.2231723815202713,227.4193572998047,0.04205450496357532,0.2231723815202713,25.002793635204767,8831,211944
Antalya,all_hours,60.37512969970703,32.0586051940918,0.9556228555921192,0.9910495225153815,0.22970381379127502,235.1776580810547,0.04104952251538152,0.22970381379127502,23.987499474706084,8831,211944
Konya,all_hours,65.12538146972656,35.169559478759766,0.9494538795758887,0.9892094138074208,0.22774584591388702,235.71011352539062,0.03920941380742082,0.22774584591388702,25.817686980423733,8831,211944
Rize,all_hours,75.55094146728516,38.55587387084961,0.892482059549965,0.9749556486619106,0.19349968433380127,189.8231964111328,0.02495564866191069,0.19349968433380127,27.193314547922647,8831,211944
Van,all_hours,64.74346160888672,34.14863204956055,0.9490224103445768,0.9910117766957309,0.2289068102836609,239.150390625,0.04101177669573097,0.2289068102836609,25.377742210305502,8831,211944
Aggregate,daylight,92.16795349121094,67.63912963867188,0.8932403063485916,0.976047827440353,0.41906124353408813,437.4789733886719,0.026047827440353055,0.41906124353408813,49.43369268458385,44155,546130
Aggregate_excl_Rize,daylight,88.580078125,65.8177261352539,0.9046149028785487,0.9822163550963539,0.4355411231517792,454.5742492675781,0.0322163550963539,0.4355411231517792,48.58017448994562,35324,437087
Ankara,daylight,89.06060028076172,66.41374206542969,0.9023742981731246,0.9846412024369778,0.43184158205986023,439.6061096191406,0.03464120243697788,0.43184158205986023,48.33088991846192,8831,109644
Antalya,daylight,84.39521789550781,62.64178466796875,0.9131283366799063,0.9825109709776155,0.4497673213481903,459.5317687988281,0.03251097097761557,0.4497673213481903,46.87102729530465,8831,108468
Konya,daylight,90.61527252197266,68.08777618408203,0.9024109244513587,0.9791095765281889,0.4416595697402954,456.33148193359375,0.029109576528188907,0.4416595697402954,49.9826797597549,8831,109476
Rize,daylight,105.32986450195312,74.9400405883789,0.8169820099929201,0.9513219555588163,0.3764072060585022,368.954345703125,0.0013219555588163123,0.3764072060585022,52.85492749231879,8831,109043
Van,daylight,90.07439422607422,66.09738159179688,0.9003729229167639,0.9826025808454871,0.44409602880477905,462.89459228515625,0.03260258084548717,0.44409602880477905,49.12063301967132,8831,109499
