group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,66.00131225585938,34.91877365112305,0.9430549455650036,0.9885271581172386,0.21825584769248962,228.02279663085938,0.038527158117238613,0.21825584769248962,25.466661957648807,44155,1059720
Aggregate_excl_Rize,all_hours,63.46955490112305,33.99293518066406,0.9507537946214567,0.9913597459706337,0.22655795514583588,236.69642639160156,0.04135974597063374,0.22655795514583588,25.04258699272177,35324,847776
Ankara,all_hours,63.44007873535156,34.104122161865234,0.9489741058889141,0.9917195108141773,0.22549566626548767,229.78684997558594,0.04171951081417735,0.22549566626548767,24.906908574831665,8831,211944
Antalya,all_hours,60.26008224487305,32.161964416503906,0.955791815089107,0.9926348469407014,0.2326427698135376,238.1866455078125,0.04263484694070141,0.2326427698135376,23.997328334789437,8831,211944
Konya,all_hours,64.78857421875,35.250423431396484,0.94997534910308,0.9901105952515759,0.23037490248680115,238.4311065673828,0.0401105952515759,0.23037490248680115,25.703751796495776,8831,211944
Rize,all_hours,75.28167724609375,38.622135162353516,0.8932470911602937,0.9771968067036576,0.19707264006137848,193.32826232910156,0.02719680670365765,0.19707264006137848,27.162961817356937,8831,211944
Van,all_hours,65.26911163330078,34.45523452758789,0.9481912673956613,0.9909740308760805,0.23008482158184052,240.38111877441406,0.040974030876080536,0.23008482158184052,25.562359264770226,8831,211944
Aggregate,daylight,91.93907928466797,67.75698852539062,0.8937698723993246,0.9777379012323073,0.423831969499588,442.4593505859375,0.02773790123230735,0.423831969499588,49.41594677047515,44155,546130
Aggregate_excl_Rize,daylight,88.39385223388672,65.93285369873047,0.9050155374158324,0.9832413226657393,0.4398750066757202,459.0975341796875,0.033241322665739315,0.4398750066757202,48.57271945937924,35324,437087
Ankara,daylight,88.20269775390625,65.92393493652344,0.9042460663829587,0.98399365218343,0.4363372027873993,444.18255615234375,0.03399365218343009,0.4363372027873993,48.14554221830763,8831,109644
Antalya,daylight,84.23440551757812,62.84373092651367,0.913459087852225,0.9856086587749382,0.4555218815803528,465.4112854003906,0.03560865877493824,0.4555218815803528,46.890232663906524,8831,108468
Konya,daylight,90.14663696289062,68.24432373046875,0.9034177223748868,0.9808542511600716,0.4467580020427704,461.59930419921875,0.030854251160071677,0.4467580020427704,49.76210284223484,8831,109476
Rize,daylight,104.95446014404297,75.06881713867188,0.8182842535722539,0.9556780352704897,0.3833574950695038,375.76702880859375,0.005678035270489712,0.3833574950695038,52.79593169133183,8831,109043
Van,daylight,90.80571746826172,66.69084930419922,0.89874859459527,0.9825295208175417,0.44638141989707947,465.2767333984375,0.03252952081754179,0.44638141989707947,49.47797397247883,8831,109499
