group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,67.62609100341797,34.185203552246094,0.9402167683096245,0.9615162495753595,0.17973841726779938,187.78170776367188,0.011516249575359572,0.17973841726779938,25.55284006591502,44155,1059720
Aggregate_excl_Rize,all_hours,64.62183380126953,33.01844024658203,0.948949447476455,0.9674642830181558,0.1871904730796814,195.56724548339844,0.017464283018155835,0.1871904730796814,24.842996215955758,35324,847776
Ankara,all_hours,65.98184204101562,33.919105529785156,0.9448034439554402,0.9646510398973314,0.18546491861343384,188.99432373046875,0.014651039897331408,0.18546491861343384,25.189905281203288,8831,211944
Antalya,all_hours,61.29619598388672,31.178462982177734,0.9542585135825908,0.9727427999849017,0.19250504672527313,197.09243774414062,0.022742799984901696,0.19250504672527313,23.654007905157638,8831,211944
Konya,all_hours,66.499755859375,34.45417022705078,0.9472979653417251,0.9625608651341864,0.1899057775735855,196.54678344726562,0.012560865134186416,0.1899057775735855,25.829695484059677,8831,211944
Rize,all_hours,78.50167846679688,38.85224914550781,0.8839195520793577,0.9377241158041747,0.15967337787151337,156.63958740234375,0.01227588419582526,0.45465839045542966,28.39221546575207,8831,211944
Van,all_hours,64.58236694335938,32.52201843261719,0.9492757680376899,0.9699024270562036,0.19108442962169647,199.6354522705078,0.019902427056203598,0.19108442962169647,24.698376193402424,8831,211944
Aggregate,daylight,94.2023696899414,66.33354949951172,0.8884752961629206,0.9253254719572263,0.34903478622436523,364.3748474121094,0.024674528042773702,1.5476210088103302,49.583168246848665,44155,546130
Aggregate_excl_Rize,daylight,89.9986343383789,64.04271697998047,0.9015353719377847,0.9368935703875887,0.3634408116340637,379.3231506347656,0.013106429612411263,1.0633411388887115,48.18559225046297,35324,437087
Ankara,daylight,91.73657989501953,65.56629943847656,0.8964195051266768,0.9316697676115429,0.3588770627975464,365.3296813964844,0.0183302323884571,1.2562679203673413,48.69258039582055,8831,109644
Antalya,daylight,85.68273162841797,60.9219970703125,0.9104575325692172,0.9467400523656747,0.37693095207214355,385.1141357421875,0.0032599476343252443,0.8205913505099346,46.21939236872377,8831,108468
Konya,daylight,92.5275650024414,66.70279693603516,0.8982485144521568,0.9275183601885345,0.3682776391506195,380.5118103027344,0.022481639811465448,1.501611739254688,50.00592805430911,8831,109476
Rize,daylight,109.44366455078125,75.5160903930664,0.8024068339792073,0.8789560081802592,0.3106062412261963,304.45623779296875,0.07104399181974075,11.147650799514597,55.18519955130872,8831,109043
Van,daylight,89.85028076171875,62.94895553588867,0.9008680676772759,0.9417437602169882,0.3707177937030792,386.4102478027344,0.00825623978301171,0.9308949579557647,47.805666206399,8831,109499
