group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,67.38744354248047,35.36749267578125,0.9406379611720398,0.9766079719171101,0.19663475453853607,205.4341583251953,0.026607971917110174,0.19663475453853607,25.73719655812044,44155,1059720
Aggregate_excl_Rize,all_hours,65.05335998535156,34.64914321899414,0.9482653696063077,0.9815352168497339,0.20498593151569366,214.1590576171875,0.03153521684973393,0.20498593151569366,25.3066371260166,35324,847776
Ankara,all_hours,65.80582427978516,35.04514694213867,0.9450975290338729,0.9779470048692107,0.20275481045246124,206.6132354736328,0.027947004869210756,0.20275481045246124,25.468367563416177,8831,211944
Antalya,all_hours,61.71824264526367,32.556427001953125,0.9536264574265937,0.9862463669648587,0.21195897459983826,217.0099639892578,0.03624636696485872,0.21195897459983826,24.124188703168574,8831,211944
Konya,all_hours,66.66747283935547,36.01234817504883,0.9470317939866811,0.978300871928434,0.2084072083234787,215.69520568847656,0.028300871928434,0.2084072083234787,26.183946302974302,8831,211944
Rize,all_hours,76.01038360595703,38.24087905883789,0.8911703870731972,0.9568989921866153,0.17383742332458496,170.53451538085938,0.0068989921866153825,0.17383742332458496,27.459434286535803,8831,211944
Van,all_hours,65.90644073486328,34.98264694213867,0.9471745403067414,0.9836466236364323,0.20800943672657013,217.31785583496094,0.03364662363643234,0.20800943672657013,25.450045934507344,8831,211944
Aggregate,daylight,93.86994171142578,68.627685546875,0.8892610250021117,0.954609708311208,0.3818458616733551,398.6279602050781,0.004609708311207994,0.3818458616733551,49.94089673991796,44155,546130
Aggregate_excl_Rize,daylight,90.59961700439453,67.20564270019531,0.9002159450223054,0.9641856197965165,0.39799168705940247,415.3839111328125,0.014185619796516558,0.39799168705940247,49.0848723392502,35324,437087
Ankara,daylight,91.49186706542969,67.74295806884766,0.896971377927116,0.9573711283791179,0.3923332393169403,399.3874206542969,0.007371128379117908,0.3923332393169403,49.23085344260222,8831,109644
Antalya,daylight,86.2726821899414,63.6145133972168,0.9092202341734821,0.9731257144964414,0.4150223731994629,424.03253173828125,0.023125714496441407,0.4150223731994629,47.138114932554856,8831,108468
Konya,daylight,92.76093292236328,69.71939849853516,0.8977346190976111,0.9579907925024663,0.4041568338871002,417.5829162597656,0.00799079250246637,0.4041568338871002,50.691752669421476,8831,109476
Rize,daylight,105.97040557861328,74.32778930664062,0.8147492694917458,0.9162257091239235,0.3381590247154236,331.4634704589844,0.03377429087607642,2.1684510613540624,53.372177401809786,8831,109043
Van,daylight,91.6924057006836,67.7116928100586,0.8967615734601966,0.9683467428926291,0.4035535454750061,420.6359558105469,0.018346742892629164,0.4035535454750061,49.26058261302134,8831,109499
