group,horizon_step,n_elements,k_mean,CP_before,CP_after,MPIW_before,MPIW_after,Reliability_before,Reliability_after,CWC_before,CWC_after
Aggregate,all,546130,1.043052315711975,0.9285737827989673,0.9395931371651438,398.1578369140625,412.9276123046875,0.02142621720103266,0.010406862834856145,1.4947667132697195,1.0610869023378637
Ankara,all,109644,1.0435847043991089,0.9247473641968553,0.9368228083616067,400.54327392578125,414.8350524902344,0.02525263580314463,0.01317719163839326,1.7842670872452782,1.1950528453040392
Antalya,all,108468,0.8949217796325684,0.9665431279271306,0.9377881034037688,411.7025451660156,368.4478454589844,0.01654312792713064,0.01221189659623112,0.4029543995857239,1.0247078648092829
Konya,all,109476,1.052941918373108,0.9207862910592276,0.9357850122401257,417.88421630859375,437.8707275390625,0.029213708940772354,0.014214987759874287,2.147181246669089,1.2864285294624536
Rize,all,109043,1.1686290502548218,0.9065139440404244,0.9478004090129581,343.8099060058594,402.7036437988281,0.043486055959575554,0.0021995909870418107,3.4360122437231904,0.869438592476693
Van,all,109499,1.054314136505127,0.9245472561393254,0.9397894044694473,416.7513427734375,440.3221435546875,0.02545274386067453,0.010210595530552702,1.8273102441588709,1.1262990962313733
Aggregate,1,22758,1.0430123805999756,0.9274540820810264,0.9323754284207751,381.66595458984375,395.0896301269531,0.022545917918973535,0.017624571579224813,1.4943072750101818,1.2919987434853397
Aggregate,2,22758,1.0430123805999756,0.953071447403111,0.9600580015818613,389.2713623046875,402.9347839355469,0.0030714474031110495,0.01005800158186132,0.3728831708431244,0.3859713673591614
Aggregate,3,22758,1.0430123805999756,0.9220054486334476,0.9278934880042183,381.5631408691406,395.0857238769531,0.027994551366552378,0.02210651199578162,1.8472691557422218,1.5214586471889873
Aggregate,4,22758,1.0430123805999756,0.9365937252834168,0.9449424378240618,391.9610290527344,405.99139404296875,0.013406274716583177,0.005057562175938113,1.1094270321950521,0.8896951505561748
Aggregate,5,22758,1.0430123805999756,0.9292117057737939,0.9358906758063099,398.1201477050781,412.50830078125,0.020788294226206094,0.014109324193690043,1.4596766992873245,1.195221260739523
Aggregate,6,22753,1.0430084466934204,0.9407990155144377,0.9506878213861908,398.4432067871094,413.0110778808594,0.00920098448556228,0.0006878213861908344,0.9862903480113402,0.39562344551086426
Aggregate,7,22753,1.043034553527832,0.9405353140245243,0.9497648661714939,400.29144287109375,415.0962829589844,0.009464685975475673,0.00023513382850604003,0.9989274165126084,0.7999440067841298
Aggregate,8,22753,1.0430487394332886,0.9362281896892718,0.9472157517689975,404.5776672363281,419.6350402832031,0.01377181031072816,0.0027842482310024286,1.1591114452319466,0.863978399903677
Aggregate,9,22753,1.0430487394332886,0.9326242693271217,0.9438315826484419,400.4909362792969,415.536376953125,0.01737573067287823,0.006168417351558042,1.2982114613621583,0.9398871796266726
Aggregate,10,22753,1.0430487394332886,0.9352612842262559,0.9470399507757219,402.15924072265625,417.3488464355469,0.014738715773744082,0.0029600492242780607,1.1901721548154391,0.8633281930171112
Aggregate,11,22753,1.0430487394332886,0.9428207269371072,0.9549949457214433,407.1361999511719,422.5134582519531,0.007179273062892788,0.004994945721443322,0.9484094916419435,0.4047257900238037
Aggregate,12,22753,1.0430487394332886,0.9367555926690986,0.9508196721311475,402.7350158691406,417.9730224609375,0.013244407330901375,0.0008196721311475308,1.1338433384466073,0.40037649869918823
Aggregate,13,22753,1.0430487394332886,0.9180327868852459,0.9299872544279875,394.81884765625,409.8518371582031,0.031967213114754034,0.02001274557201249,2.2483512805036874,1.4604673430292068
Aggregate,14,22753,1.0430487394332886,0.9325363688304839,0.9455895925811981,397.9210510253906,413.0749206542969,0.017463631169516103,0.004410407418801832,1.2938836258060296,0.8889946098486975
Aggregate,15,22753,1.0430487394332886,0.9141212147848635,0.9263393838175186,398.7937316894531,413.9736328125,0.03587878521513643,0.023660616182481387,2.6790341313428137,1.6909700314319973
Aggregate,16,22753,1.0430487394332886,0.9273062892805345,0.9382938513602602,402.54718017578125,417.75494384765625,0.022693710719465465,0.011706148639739733,1.5848916948891938,1.1186856526828288
Aggregate,17,22753,1.0430487394332886,0.9214609062541204,0.9332395728035864,401.983154296875,417.1837463378906,0.028539093745879596,0.016760427196413574,1.9892162902845478,1.3234582900477898
Aggregate,18,22756,1.0430538654327393,0.9227017050448233,0.9365442081209351,399.447265625,414.55670166015625,0.02729829495517666,0.013455791879064871,1.880778708643936,1.1753072885438727
Aggregate,19,22758,1.0430690050125122,0.920203884348361,0.9320678442745408,398.9525146484375,414.00732421875,0.029796115651638977,0.017932155725459142,2.077493346722127,1.3686983623750124
Aggregate,20,22758,1.0430972576141357,0.9263555672730468,0.9393619825995254,404.8701477050781,420.06451416015625,0.023644432726953157,0.010638017400474542,1.6527608490530556,1.0872968949724924
Aggregate,21,22758,1.0431112051010132,0.9264873890500044,0.939493804376483,399.35467529296875,414.2686462402344,0.02351261094999557,0.010506195623516956,1.6220489332177443,1.067857473147584
Aggregate,22,22758,1.0431112051010132,0.9202478249406802,0.9344406362597768,401.9799499511719,416.93035888671875,0.029752175059319708,0.015559363740223153,2.089509598628761,1.2688408002341587
Aggregate,23,22758,1.0431112051010132,0.9041216275595395,0.9157219439318042,394.8157043457031,409.40911865234375,0.045878372440460446,0.034278056068195784,4.127500566478168,2.5689623553451946
Aggregate,24,22758,1.0431112051010132,0.9188417259864663,0.9336497055980315,401.8955993652344,416.47149658203125,0.03115827401353366,0.016350294401968446,2.2131894399377914,1.302478905325092
