group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,60.0941047668457,30.412612915039062,0.9527921181587565,0.9688691352432718,0.20368847250938416,212.80352783203125,0.01886913524327183,0.20368847250938416,22.484263341903887,44155,1059720
Aggregate_excl_Rize,all_hours,56.64558029174805,29.006601333618164,0.9607740088984655,0.9678004567244177,0.20503249764442444,214.20770263671875,0.017800456724417768,0.20503249764442444,21.70473476632307,35324,847776
Ankara,all_hours,57.080169677734375,29.553668975830078,0.9586920473871781,0.967316838410146,0.21059702336788177,214.6046905517578,0.017316838410146085,0.21059702336788177,21.93422088678234,8831,211944
Antalya,all_hours,53.29658889770508,27.15314483642578,0.9654186466734778,0.9681614011248254,0.18417415022850037,188.56301879882812,0.01816140112482545,0.18417415022850037,19.70986870849696,8831,211944
Konya,all_hours,57.830787658691406,29.889074325561523,0.9601429236695704,0.9668308609821462,0.21853244304656982,226.1745147705078,0.016830860982146256,0.21853244304656982,22.654368389127857,8831,211944
Rize,all_hours,72.2607650756836,36.03666305541992,0.9016427774492982,0.9731438493186879,0.21119964122772217,207.1868438720703,0.02314384931868796,0.21119964122772217,25.60237764422717,8831,211944
Van,all_hours,58.23929977416992,29.430519104003906,0.9587503954217158,0.9688927263805533,0.21774446964263916,227.48854064941406,0.018892726380553393,0.21774446964263916,22.520481080885137,8831,211944
Aggregate,daylight,83.71039581298828,59.013153076171875,0.9119344188620018,0.9395931371651438,0.39554348587989807,412.9276123046875,0.010406862834856145,1.0610869023378637,43.62884944735209,44155,546130
Aggregate_excl_Rize,daylight,78.89012908935547,56.2613410949707,0.924342197424739,0.9375456144886487,0.39808207750320435,415.4782409667969,0.012454385511351251,1.1401030328478723,42.098605589400535,35324,437087
Ankara,daylight,79.36031341552734,57.12782287597656,0.9224825155688023,0.9368228083616067,0.4075080454349518,414.8350524902344,0.01317719163839326,1.1950528453040392,42.3992786803491,8831,109644
Antalya,daylight,74.50049591064453,53.05662536621094,0.9323043489296406,0.9377881034037688,0.36061879992485046,368.4478454589844,0.01221189659623112,1.0247078648092829,38.51263426590035,8831,108468
Konya,daylight,80.46559143066406,57.86482238769531,0.9230481943911398,0.9357850122401257,0.42379236221313477,437.8707275390625,0.014214987759874287,1.2864285294624536,43.858539349860386,8831,109476
Rize,daylight,100.74284362792969,70.04351043701172,0.8325754650939039,0.9478004090129581,0.41083824634552,402.7036437988281,0.0021995909870418107,0.869438592476693,49.76266543866257,8831,109043
Van,daylight,81.02548217773438,56.96510314941406,0.919384624444743,0.9397894044694473,0.4224402606487274,440.3221435546875,0.010210595530552702,1.1262990962313733,43.5901774646994,8831,109499
