group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,67.61195373535156,35.18879699707031,0.9402417542262198,0.9760049824481939,0.20157763361930847,210.59823608398438,0.026004982448193936,0.20157763361930847,26.006735378162563,44155,1059720
Aggregate_excl_Rize,all_hours,64.57527160644531,34.199920654296875,0.9490229926142363,0.9815505510889669,0.20978769659996033,219.17568969726562,0.03155055108896698,0.20978769659996033,25.395017898416082,35324,847776
Ankara,all_hours,65.3278579711914,34.685211181640625,0.945892183114917,0.9784754463443174,0.20723801851272583,211.1817626953125,0.028475446344317423,0.20723801851272583,25.476848308587055,8831,211944
Antalya,all_hours,62.56938934326172,33.238853454589844,0.9523385719851191,0.983948590193636,0.213308185338974,218.39132690429688,0.03394859019363605,0.213308185338974,24.65698917022923,8831,211944
Konya,all_hours,65.390869140625,34.97587203979492,0.9490409335558866,0.9801598535462197,0.2139357626438141,221.41708374023438,0.03015985354621975,0.2139357626438141,25.968715517612647,8831,211944
Rize,all_hours,78.59402465820312,39.1442985534668,0.8836462829341578,0.9538227078851017,0.17970287799835205,176.2885284423828,0.0038227078851017504,0.17970287799835205,28.453605297148496,8831,211944
Van,all_hours,64.97106170654297,33.89974594116211,0.9486633518212384,0.9836183142716944,0.2160445749759674,225.7125701904297,0.03361831427169448,0.2160445749759674,25.477518597235388,8831,211944
Aggregate,daylight,94.18268585205078,68.28094482421875,0.8885219070079621,0.9534396572244703,0.39144447445869446,408.6484375,0.0034396572244703716,0.39144447445869446,50.463914479970754,44155,546130
Aggregate_excl_Rize,daylight,89.93377685546875,66.3343276977539,0.9016772233826652,0.9642153621590209,0.40731456875801086,425.11419677734375,0.014215362159020972,0.40731456875801086,49.25629610088515,35324,437087
Ankara,daylight,90.82733154296875,67.04718780517578,0.8984626061642763,0.9583926161030243,0.40100833773612976,408.2184753417969,0.00839261610302433,0.40100833773612976,49.24724688916105,8831,109644
Antalya,daylight,87.46245574951172,64.94795989990234,0.9066990996579686,0.9686359110521076,0.41766420006752014,426.731689453125,0.0186359110521076,0.41766420006752014,48.179194902598596,8831,108468
Konya,daylight,90.98466491699219,67.71279907226562,0.9016136521779309,0.9615897548321093,0.41487810015678406,428.66033935546875,0.011589754832109334,0.41487810015678406,50.275068888750916,8831,109476
Rize,daylight,109.57240295410156,76.083740234375,0.8019416728212083,0.9102464165512688,0.34956881403923035,342.6473693847656,0.039753583448731145,2.900923145514387,55.304521345697026,8831,109043
Van,daylight,90.39105987548828,65.61564636230469,0.8996712037608794,0.9682919478716701,0.4191422760486603,436.8845520019531,0.0182919478716701,0.4191422760486603,49.313758130872955,8831,109499
