group,horizon_step,n_elements,k_mean,CP_before,CP_after,MPIW_before,MPIW_after,Reliability_before,Reliability_after,CWC_before,CWC_after
Aggregate,all,546130,2.0273687839508057,0.767762254408291,0.9465823155658909,263.04156494140625,518.8018798828125,0.1822377455917089,0.0034176844341090584,2283.6786940803677,1.086531252625035
Ankara,all,109644,1.8775559663772583,0.7855240596840685,0.9434351172886797,268.8751220703125,491.54888916015625,0.1644759403159315,0.006564882711320275,985.0935581486781,1.153341103518347
Antalya,all,108468,1.7783095836639404,0.8194306154810636,0.95033558284471,277.7414855957031,485.21630859375,0.1305693845189364,0.0003355828447100251,186.30537788269012,0.4749060869216919
Konya,all,109476,1.9747978448867798,0.7796594687420074,0.944617998465417,278.8792419433594,537.2503662109375,0.17034053125799253,0.005382001534582903,1349.6088033229323,1.20051506539027
Rize,all,109043,2.5043787956237793,0.6838678319562007,0.9495061581211082,213.9663543701172,535.6369018554688,0.26613216804379924,0.0004938418788917875,131225.46305371402,1.1065746367675597
Van,all,109499,2.001631259918213,0.7704453921953626,0.9450679914885067,275.67535400390625,544.1505126953125,0.1795546078046374,0.004932008511493224,2096.1690192777132,1.190105189078028
Aggregate,1,22758,1.8101842403411865,0.830872660163459,0.9487213287635118,258.58465576171875,466.51605224609375,0.119127339836541,0.0012786712364881714,95.90990201825345,0.9232551878434672
Aggregate,2,22758,1.5299781560897827,0.8548202829774145,0.943536338869848,270.1524353027344,401.9577331542969,0.09517971702258543,0.006463661130151954,30.439562403530594,0.9169689533785164
Aggregate,3,22758,1.8908941745758057,0.8047280077335442,0.9516214078565779,269.4584655761719,498.9441833496094,0.1452719922664557,0.0016214078565779388,368.6867353209843,0.47793880105018616
Aggregate,4,22758,1.8547604084014893,0.8100008788118463,0.9434045170928904,273.7506408691406,494.8240661621094,0.1399991211881536,0.00659548290710954,287.81513763310073,1.1331512067827911
Aggregate,5,22758,1.9519957304000854,0.778715177080587,0.9465682397398717,266.17254638671875,510.2303771972656,0.17128482291941294,0.003431760260128258,1336.5004375524022,1.0689880734089416
Aggregate,6,22753,2.1042001247406006,0.7817870170966466,0.9481826572320133,261.46051025390625,538.2611694335938,0.1682129829033534,0.0018173427679866183,1125.9563722917014,1.0802468520590984
Aggregate,7,22753,2.136988401412964,0.7747110271173032,0.951962378587439,256.4495544433594,525.4843139648438,0.17528897288269674,0.0019623785874390842,1573.0472659745797,0.5033615827560425
Aggregate,8,22753,2.1447861194610596,0.758932887970817,0.9476113040038676,262.1293029785156,539.9025268554688,0.19106711202918292,0.0023886959961323395,3538.63960211769,1.0999540510931074
Aggregate,9,22753,2.030278444290161,0.7529556541994462,0.9451940403463279,263.37835693359375,523.5435791015625,0.19704434580055374,0.004805959653672032,4793.876857431192,1.139227296537707
Aggregate,10,22753,2.2343084812164307,0.7422317936096339,0.9473036522656353,265.392578125,573.0540771484375,0.20776820639036608,0.002696347734364668,8257.560543781725,1.177083022232365
Aggregate,11,22753,1.8917194604873657,0.7646024700039555,0.9444468861249066,255.20643615722656,461.2102966308594,0.18539752999604442,0.005553113875093385,2594.830948458479,1.0249748943953656
Aggregate,12,22753,2.703530788421631,0.72315738583923,0.9491056124467103,248.43470764160156,655.2344360351562,0.22684261416077,0.0008943875532896328,20061.459258500683,1.2840037553237467
Aggregate,13,22753,2.2305285930633545,0.7396826792071375,0.9431723289236584,251.87254333496094,554.7787475585938,0.21031732079286247,0.006827671076341524,8902.162667850738,1.2790775297183472
Aggregate,14,22753,2.054750680923462,0.7616138531182701,0.947435503010592,276.04278564453125,541.1141357421875,0.18838614688172983,0.0025644969894079717,3259.0058862724645,1.1075793338067685
Aggregate,15,22753,2.0317845344543457,0.7606469476552542,0.9473036522656353,266.9070739746094,529.2784423828125,0.18935305234474575,0.002696347734364668,3307.221336206893,1.0871655636417712
Aggregate,16,22753,1.9933092594146729,0.7616138531182701,0.9447105876148201,266.0816650390625,516.880126953125,0.18838614688172983,0.005289412385179881,3141.403408350081,1.1401323477241583
Aggregate,17,22753,2.089667320251465,0.74719817166967,0.9487100602118402,265.0194396972656,539.6217651367188,0.20280182833033,0.0012899397881597219,6432.813054552094,1.0682451143698128
Aggregate,18,22756,1.9163258075714111,0.7503515556336791,0.9425206538934786,261.220458984375,488.7930603027344,0.1996484443663209,0.007479346106521345,5415.748094408998,1.1487606917355178
Aggregate,19,22758,2.3288722038269043,0.7346427629844451,0.9482819228403199,261.3861083984375,603.4236450195312,0.21535723701555487,0.001718077159680087,11885.97840946508,1.207888622426687
Aggregate,20,22758,1.953800916671753,0.751296247473416,0.9457333684858071,268.58209228515625,508.1059875488281,0.198703752526584,0.00426663151419282,5311.480119583606,1.0891681715194972
Aggregate,21,22758,2.2769060134887695,0.729633535460058,0.9481501010633623,261.29052734375,583.065673828125,0.2203664645399419,0.0018498989366376728,15263.28711824067,1.1711623722657996
Aggregate,22,22758,1.9310311079025269,0.7527023464276299,0.9461288338166799,256.92236328125,484.6249694824219,0.19729765357237006,0.003871166183320063,4735.969607425525,1.027584272623845
Aggregate,23,22758,1.900899052619934,0.7635556727304684,0.9459091308550839,268.388427734375,499.99371337890625,0.18644432726953153,0.004090869144916076,2875.4782543458614,1.0665917571125632
Aggregate,24,22758,1.6656323671340942,0.7958080674927498,0.9422620616925916,258.7098693847656,412.4584655761719,0.15419193250725016,0.007737938307408321,552.7939945583433,0.9768325019828589
