mode,city,season,horizon_step,n_calibration,k_cell,k_applied,fell_back,direction
city_season_horizon,Ankara,DJF,1,927,0.8077924219395642,0.8077924219395642,False,narrower
city_season_horizon,Ankara,DJF,2,927,0.8269577970230607,0.8269577970230607,False,narrower
city_season_horizon,Ankara,DJF,3,927,0.8142268561016154,0.8142268561016154,False,narrower
city_season_horizon,Ankara,DJF,4,927,0.8354209261904877,0.8354209261904877,False,narrower
city_season_horizon,Ankara,DJF,5,927,0.8595415342428995,0.8595415342428995,False,narrower
city_season_horizon,Ankara,DJF,6,927,0.8711170386269413,0.8711170386269413,False,narrower
city_season_horizon,Ankara,DJF,7,927,0.8619924290227309,0.8619924290227309,False,narrower
city_season_horizon,Ankara,DJF,8,928,0.8546738159593756,0.8546738159593756,False,narrower
city_season_horizon,Ankara,DJF,9,928,0.8890583908778942,0.8890583908778942,False,narrower
city_season_horizon,Ankara,DJF,10,928,0.8838316474180689,0.8838316474180689,False,narrower
city_season_horizon,Ankara,DJF,11,928,0.8829370176622315,0.8829370176622315,False,narrower
city_season_horizon,Ankara,DJF,12,928,0.8705584861000997,0.8705584861000997,False,narrower
city_season_horizon,Ankara,DJF,13,928,0.8869662737135041,0.8869662737135041,False,narrower
city_season_horizon,Ankara,DJF,14,928,0.884808373732284,0.884808373732284,False,narrower
city_season_horizon,Ankara,DJF,15,928,0.8943002668798969,0.8943002668798969,False,narrower
city_season_horizon,Ankara,DJF,16,928,0.895747003234387,0.895747003234387,False,narrower
city_season_horizon,Ankara,DJF,17,928,0.8848172344198514,0.8848172344198514,False,narrower
city_season_horizon,Ankara,DJF,18,928,0.8758513289036545,0.8758513289036545,False,narrower
city_season_horizon,Ankara,DJF,19,929,0.8664117279825874,0.8664117279825874,False,narrower
city_season_horizon,Ankara,DJF,20,929,0.8715237473931644,0.8715237473931644,False,narrower
city_season_horizon,Ankara,DJF,21,929,0.861762155340379,0.861762155340379,False,narrower
city_season_horizon,Ankara,DJF,22,929,0.888359458046475,0.888359458046475,False,narrower
city_season_horizon,Ankara,DJF,23,929,0.9190728027858833,0.9190728027858833,False,narrower
city_season_horizon,Ankara,DJF,24,929,1.0089060326630699,1.0089060326630699,False,wider
city_season_horizon,Ankara,MAM,1,276,0.7349697492370048,0.7349697492370048,False,narrower
city_season_horizon,Ankara,MAM,2,276,0.7357042761346951,0.7357042761346951,False,narrower
city_season_horizon,Ankara,MAM,3,276,0.7773534329026133,0.7773534329026133,False,narrower
city_season_horizon,Ankara,MAM,4,276,0.779399773769112,0.779399773769112,False,narrower
city_season_horizon,Ankara,MAM,5,277,0.8033018211942609,0.8033018211942609,False,narrower
city_season_horizon,Ankara,MAM,6,278,0.7920361666906679,0.7920361666906679,False,narrower
city_season_horizon,Ankara,MAM,7,279,0.8060095422729053,0.8060095422729053,False,narrower
city_season_horizon,Ankara,MAM,8,279,0.8500957514514931,0.8500957514514931,False,narrower
city_season_horizon,Ankara,MAM,9,279,0.860424760945836,0.860424760945836,False,narrower
city_season_horizon,Ankara,MAM,10,279,0.864786198624029,0.864786198624029,False,narrower
city_season_horizon,Ankara,MAM,11,279,0.8892560929618569,0.8892560929618569,False,narrower
city_season_horizon,Ankara,MAM,12,279,0.838155966524733,0.838155966524733,False,narrower
city_season_horizon,Ankara,MAM,13,279,0.8664621073494527,0.8664621073494527,False,narrower
city_season_horizon,Ankara,MAM,14,279,0.8711930001487425,0.8711930001487425,False,narrower
city_season_horizon,Ankara,MAM,15,279,0.8250453459686945,0.8250453459686945,False,narrower
city_season_horizon,Ankara,MAM,16,279,0.8313728368480156,0.8313728368480156,False,narrower
city_season_horizon,Ankara,MAM,17,278,0.8015023724036213,0.8015023724036213,False,narrower
city_season_horizon,Ankara,MAM,18,277,0.8536930233168087,0.8536930233168087,False,narrower
city_season_horizon,Ankara,MAM,19,276,0.8354256651246771,0.8354256651246771,False,narrower
city_season_horizon,Ankara,MAM,20,276,0.858716351151821,0.858716351151821,False,narrower
city_season_horizon,Ankara,MAM,21,276,0.8639104197951154,0.8639104197951154,False,narrower
city_season_horizon,Ankara,MAM,22,276,0.8972951318628831,0.8972951318628831,False,narrower
city_season_horizon,Ankara,MAM,23,276,0.941843210025873,0.941843210025873,False,narrower
city_season_horizon,Ankara,MAM,24,276,1.0086921081579452,1.0086921081579452,False,wider
city_season_horizon,Ankara,JJA,1,924,0.7261530594004069,0.7261530594004069,False,narrower
