group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,69.15849304199219,36.35059356689453,0.9362702287640242,0.9699307364209414,0.2008606195449829,209.84913635253906,0.019930736420941453,0.2008606195449829,26.781830680777812,35324,847776
Aggregate_excl_Rize,all_hours,66.5796890258789,35.62763214111328,0.9457340916398872,0.9768759672366285,0.21193507313728333,221.41917419433594,0.02687596723662855,0.21193507313728333,26.367124209398952,26493,635832
Ankara,all_hours,65.77162170410156,35.37083435058594,0.9451546018483226,0.9767344204129392,0.2096569985151291,213.6467742919922,0.026734420412939275,0.2096569985151291,25.96059332008158,8831,211944
Konya,all_hours,66.7614974975586,36.22000503540039,0.9468822832314843,0.9748235382931341,0.21632800996303558,223.8929901123047,0.024823538293134106,0.21632800996303558,26.702793331280287,8831,211944
Rize,all_hours,76.37425231933594,38.519474029541016,0.8901259658544127,0.9490950439738799,0.17853111028671265,175.13902282714844,0.0009049560261200629,0.365325907767181,28.0259500949144,8831,211944
Van,all_hours,67.19791412353516,35.29205322265625,0.9450839668474904,0.9790699430038123,0.21700669825077057,226.71774291992188,0.029069943003812382,0.21700669825077057,26.437985976834995,8831,211944
Aggregate,daylight,96.25353240966797,70.41314697265625,0.8824155209570342,0.9417541390388017,0.38937655091285706,406.4896240234375,0.008245860961198281,0.9774429826586524,51.87791786179082,35324,437662
Aggregate_excl_Rize,daylight,92.61185455322266,68.93450164794922,0.8958392348514332,0.9552582169625007,0.4104773998260498,428.4152526855469,0.005258216962500728,0.4104773998260498,51.01671333766628,26493,328619
Ankara,daylight,91.44430541992188,68.37252044677734,0.897078479362208,0.9550271788697968,0.4056890904903412,412.9833984375,0.005027178869796867,0.4056890904903412,50.18233547327141,8831,109644
Konya,daylight,92.89176177978516,70.12142181396484,0.8974459596265811,0.9512587233731594,0.41951730847358704,433.45367431640625,0.001258723373159465,0.41951730847358704,51.696233236552935,8831,109476
Rize,daylight,106.47769165039062,74.86927795410156,0.8129714464476789,0.9010573810331703,0.34728941321372986,340.4130859375,0.04894261896682961,4.360269565942908,54.47329922064267,8831,109043
Van,daylight,93.48916625976562,68.3105697631836,0.8926759012151808,0.959488214504242,0.4210088849067688,438.8301696777344,0.009488214504242087,0.4210088849067688,51.17281892870543,8831,109499
