group,horizon_step,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,n_samples,n_elements,CRPS
Rize,1,all_hours,56.177406311035156,32.0816535949707,0.9406064005845303,0.9201675914392481,0.15678466856479645,153.80575561523438,0.029832408560751866,0.8535814135582278,8831,8831,
Rize,2,all_hours,57.82933044433594,32.89685821533203,0.9370620517192106,0.9171101800475597,0.15504023432731628,152.09446716308594,0.032889819952440225,0.9578964646013496,8831,8831,
Rize,3,all_hours,62.30825424194336,34.91963577270508,0.9269353234585603,0.9122409693126486,0.15365028381347656,150.73092651367188,0.037759030687351314,1.1686368641904976,8831,8831,
Rize,4,all_hours,67.62921142578125,37.32080078125,0.9139234304440189,0.9030687351375836,0.15158797800540924,148.7078094482422,0.04693126486241639,1.7356209889955094,8831,8831,
Rize,5,all_hours,71.75935363769531,38.91960525512695,0.903088942452474,0.9009172234175065,0.15237672626972198,149.4815673828125,0.04908277658249349,1.9254945280819928,8831,8831,
Rize,6,all_hours,75.1843490600586,40.28364562988281,0.8936180212740347,0.8958215377646925,0.15085938572883606,147.99305725097656,0.05417846223530742,2.415726335539765,8831,8831,
Rize,7,all_hours,78.1349105834961,41.658935546875,0.8851084550291597,0.889480240063413,0.15067772567272186,147.81484985351562,0.06051975993658698,3.2568028443140147,8831,8831,
Rize,8,all_hours,80.73614501953125,42.9943962097168,0.8773335604318546,0.8815536179368135,0.14963307976722717,146.79005432128906,0.06844638206318643,4.73444913786072,8831,8831,
Rize,9,all_hours,82.44975280761719,43.895694732666016,0.8720675339241017,0.8783829690861737,0.14893823862075806,146.10841369628906,0.07161703091382621,5.496431922413839,8831,8831,
Rize,10,all_hours,83.23957061767578,43.92354965209961,0.8695853402763146,0.8767976446608539,0.14936494827270508,146.52700805664062,0.0732023553391461,5.954571037259978,8831,8831,
Rize,11,all_hours,83.83329010009766,43.96597671508789,0.8676750413963399,0.8781564941682709,0.14934372901916504,146.50619506835938,0.07184350583172905,5.572459782661319,8831,8831,
Rize,12,all_hours,84.84306335449219,44.52480697631836,0.8644012987968206,0.8753255576944854,0.14822259545326233,145.4063720703125,0.07467444230551457,6.349045460915046,8831,8831,
Rize,13,all_hours,85.72413635253906,45.01371765136719,0.8614910513152849,0.8737402332691654,0.14799606800079346,145.18414306640625,0.07625976673083457,6.8500816805219555,8831,8831,
Rize,14,all_hours,86.46070861816406,45.38017654418945,0.8590752315001551,0.8754387951534368,0.1491689383983612,146.33473205566406,0.07456120484656314,6.354349029387599,8831,8831,
Rize,15,all_hours,87.37225341796875,45.86582565307617,0.8560899201264273,0.8719284339259427,0.14976836740970612,146.9227752685547,0.0780715660740573,7.575215539079369,8831,8831,
Rize,16,all_hours,88.13581848144531,46.404144287109375,0.8535692083803288,0.8678518854036915,0.150454580783844,147.595947265625,0.08214811459630844,9.29640954075262,8831,8831,
Rize,17,all_hours,88.8818588256836,46.952125549316406,0.8510782453189369,0.8696636847469142,0.15100960433483124,148.1404266357422,0.08033631525308571,8.535670253948412,8831,8831,
Rize,18,all_hours,89.26873016357422,47.223819732666016,0.8497746180912626,0.8703431095006228,0.15157224237918854,148.69236755371094,0.07965689049937719,8.286375898363804,8831,8831,
Rize,19,all_hours,89.32991790771484,47.268707275390625,0.8495677926534759,0.8679651228626429,0.15189218521118164,149.00624084472656,0.08203487713735702,9.33310709723043,8831,8831,
Rize,20,all_hours,88.76420593261719,46.76649475097656,0.8514670854959794,0.86932397237006,0.1522039920091629,149.31211853027344,0.08067602762993997,8.747952971198758,8831,8831,
Rize,21,all_hours,87.98121643066406,46.56204605102539,0.8540759482661977,0.873626995810214,0.15306879580020905,150.16049194335938,0.07637300418978599,7.124234080782958,8831,8831,
Rize,22,all_hours,87.2825927734375,46.66527557373047,0.856384193966079,0.8774770694145624,0.15369315445423126,150.77297973632812,0.07252293058543757,5.927602389289266,8831,8831,
Rize,23,all_hours,87.19300079345703,46.85936737060547,0.8566788647464039,0.8781564941682709,0.15300162136554718,150.09458923339844,0.07184350583172905,5.708946651734365,8831,8831,
Rize,24,all_hours,88.48652648925781,47.747920989990234,0.8523949347085542,0.8655871362246631,0.1506708264350891,147.80807495117188,0.08441286377533685,10.407927360545367,8831,8831,
Rize,1,daylight,78.3154525756836,62.348838806152344,0.8988570267522823,0.844850352112676,0.3049505650997162,298.91253662109375,0.10514964788732395,58.85469922049088,4544,4544,
