group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,76.71454620361328,37.8591423034668,0.9230681386281153,,,,,,37.85915828023332,44155,1059720
Aggregate_excl_Rize,all_hours,71.8324203491211,34.99742889404297,0.936921285246348,,,,,,34.99742792821889,35324,847776
Ankara,all_hours,72.13040924072266,36.400455474853516,0.9340370786632242,,,,,,36.40045717243824,8831,211944
Antalya,all_hours,67.97525787353516,31.630306243896484,0.9437471089745967,,,,,,31.630305605628674,8831,211944
Konya,all_hours,72.26363372802734,36.05659103393555,0.9377661003212574,,,,,,36.056589237269044,8831,211944
Rize,all_hours,93.73377990722656,49.30607986450195,0.8345017488991583,,,,,,49.30607968829107,8831,211944
Van,all_hours,74.79385375976562,35.90235900878906,0.9319670375152013,,,,,,35.902359697539595,8831,211944
Aggregate,daylight,106.86050415039062,73.3792953491211,0.8564901185556371,,,,,,73.37929224461111,44155,546130
Aggregate_excl_Rize,daylight,100.0388412475586,67.80619049072266,0.8783405872793852,,,,,,67.80619137294237,35324,437087
Ankara,daylight,100.28324890136719,70.27775573730469,0.8762202096008127,,,,,,70.2777554759584,8831,109644
Antalya,daylight,95.01766204833984,61.75013732910156,0.8898838171644389,,,,,,61.750138815267775,8831,108468
Konya,daylight,100.5452880859375,69.72077178955078,0.8798505396389839,,,,,,69.72076495971089,8831,109476
Rize,daylight,130.6774444580078,95.71846008300781,0.7182966638881787,,,,,,95.71846065244172,8831,109043
Van,daylight,104.05465698242188,69.41621398925781,0.8670471326883038,,,,,,69.4162140793569,8831,109499
