group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,64.16065216064453,29.829683303833008,0.9461868560479187,0.9190691880874193,0.11859395354986191,123.90103149414062,0.030930811912580625,0.6754162204269872,22.85713604091873,44155,1059720
Aggregate_excl_Rize,all_hours,60.93251037597656,28.32378578186035,0.9546121094462204,0.9306892386668176,0.12328698486089706,128.8040771484375,0.019310761333182325,0.4470633073111052,21.681892341798772,35324,847776
Ankara,all_hours,61.33654022216797,28.966516494750977,0.9523018290754175,0.9218331257313253,0.12234678864479065,124.675048828125,0.028166874268674702,0.6226444558512356,22.030454828917154,8831,211944
Antalya,all_hours,57.753883361816406,25.699609756469727,0.9593925636408213,0.9451836334125996,0.12686870992183685,129.89199829101562,0.004816366587400367,0.2882824852137181,20.00287308812996,8831,211944
Konya,all_hours,61.32364273071289,28.907997131347656,0.9551829616506373,0.9264381157286831,0.12647370994091034,130.896484375,0.02356188427131689,0.5372828279641874,22.173478128411578,8831,211944
Rize,all_hours,75.70906829833984,35.85326385498047,0.8920315173419672,0.872588985769826,0.10630877315998077,104.28890991210938,0.07741101423017394,5.20581260206634,27.55811083739856,8831,211944
Van,all_hours,63.18870162963867,29.721019744873047,0.9514413746223125,0.9293020797946627,0.12419503182172775,129.7527618408203,0.020697920205337228,0.47378088510675787,22.520763321736403,8831,211944
Aggregate,daylight,89.37505340576172,57.882022857666016,0.8996124034766064,0.8429604672880083,0.23029808700084686,240.419677734375,0.10703953271199163,48.82895314678811,44.35237801490926,44155,546130
Aggregate_excl_Rize,daylight,84.86051940917969,54.936946868896484,0.9124573282562367,0.8655645214797054,0.23936858773231506,249.8289794921875,0.08443547852029454,16.55336180419432,42.054300315408135,35324,437087
Ankara,daylight,85.278076171875,55.99283981323242,0.9104907895896238,0.8489019006968006,0.23674267530441284,240.9993133544922,0.10109809930319935,37.35553894234259,42.58530077578361,8831,109644
Antalya,daylight,80.73111724853516,50.21644973754883,0.9205078292721276,0.8928900689604308,0.24841295182704926,253.80599975585938,0.057109931039569184,4.566591852925994,39.08515814609484,8831,108468
Konya,daylight,85.3255386352539,55.96548080444336,0.9134720270389733,0.8575852241587197,0.24526602029800415,253.41375732421875,0.09241477584128022,25.15670093830249,42.927542552231195,8831,109476
Rize,daylight,105.55032348632812,69.68704223632812,0.8162150930581653,0.752354575717836,0.20679819583892822,202.70359802246094,0.19764542428216392,4049.34502332093,53.563972408330656,8831,109043
Van,daylight,87.91134643554688,57.52738952636719,0.9051003794753916,0.8631585676581521,0.24094745516777039,251.14674377441406,0.08684143234184782,18.761762172734873,43.59072376425447,8831,109499
