mode,city,season,horizon_step,n_calibration,k_cell,k_applied,fell_back,direction
city_season_horizon,Antalya,DJF,23,938,0.9468567244779907,0.9468567244779907,False,narrower
city_season_horizon,Antalya,DJF,24,938,1.0249924292469428,1.0249924292469428,False,wider
city_season_horizon,Antalya,MAM,1,276,1.061825205575962,1.061825205575962,False,wider
city_season_horizon,Antalya,MAM,2,276,0.8784816460061733,0.8784816460061733,False,narrower
city_season_horizon,Antalya,MAM,3,276,0.9715149824812174,0.9715149824812174,False,narrower
city_season_horizon,Antalya,MAM,4,276,0.9856696542026461,0.9856696542026461,False,narrower
city_season_horizon,Antalya,MAM,5,277,1.0012752978917654,1.0012752978917654,False,wider
city_season_horizon,Antalya,MAM,6,278,1.0011397283856631,1.0011397283856631,False,wider
city_season_horizon,Antalya,MAM,7,279,0.9756667283300884,0.9756667283300884,False,narrower
city_season_horizon,Antalya,MAM,8,279,0.9369489677541658,0.9369489677541658,False,narrower
city_season_horizon,Antalya,MAM,9,279,1.0241546880246688,1.0241546880246688,False,wider
city_season_horizon,Antalya,MAM,10,279,1.032721812226083,1.032721812226083,False,wider
city_season_horizon,Antalya,MAM,11,279,1.0864885390271866,1.0864885390271866,False,wider
city_season_horizon,Antalya,MAM,12,279,1.0308139822032711,1.0308139822032711,False,wider
city_season_horizon,Antalya,MAM,13,279,1.0687702719551664,1.0687702719551664,False,wider
city_season_horizon,Antalya,MAM,14,279,1.0936734695609927,1.0936734695609927,False,wider
city_season_horizon,Antalya,MAM,15,279,1.0101454771693488,1.0101454771693488,False,wider
city_season_horizon,Antalya,MAM,16,279,1.0181188049002372,1.0181188049002372,False,wider
city_season_horizon,Antalya,MAM,17,278,1.0210269550332107,1.0210269550332107,False,wider
city_season_horizon,Antalya,MAM,18,277,1.0849111959736328,1.0849111959736328,False,wider
city_season_horizon,Antalya,MAM,19,276,1.109115213130761,1.109115213130761,False,wider
city_season_horizon,Antalya,MAM,20,276,1.0461490828511517,1.0461490828511517,False,wider
city_season_horizon,Antalya,MAM,21,276,1.0743039614757615,1.0743039614757615,False,wider
city_season_horizon,Antalya,MAM,22,276,1.0589026412111229,1.0589026412111229,False,wider
city_season_horizon,Antalya,MAM,23,276,1.159149369149369,1.159149369149369,False,wider
city_season_horizon,Antalya,MAM,24,276,0.953310967474317,0.953310967474317,False,narrower
city_season_horizon,Antalya,JJA,1,910,0.9472804108844873,0.9472804108844873,False,narrower
city_season_horizon,Antalya,JJA,2,910,0.7922374040561264,0.7922374040561264,False,narrower
city_season_horizon,Antalya,JJA,3,910,0.8837905131604148,0.8837905131604148,False,narrower
city_season_horizon,Antalya,JJA,4,910,0.8859988663613628,0.8859988663613628,False,narrower
city_season_horizon,Antalya,JJA,5,910,0.9288213194963495,0.9288213194963495,False,narrower
city_season_horizon,Antalya,JJA,6,910,0.879622311597239,0.879622311597239,False,narrower
city_season_horizon,Antalya,JJA,7,911,0.8436054901573867,0.8436054901573867,False,narrower
city_season_horizon,Antalya,JJA,8,912,0.8213300425757543,0.8213300425757543,False,narrower
city_season_horizon,Antalya,JJA,9,913,0.9103730044391091,0.9103730044391091,False,narrower
city_season_horizon,Antalya,JJA,10,914,0.8889826324004434,0.8889826324004434,False,narrower
city_season_horizon,Antalya,JJA,11,914,0.8902321586504958,0.8902321586504958,False,narrower
city_season_horizon,Antalya,JJA,12,914,0.868225233614472,0.868225233614472,False,narrower
city_season_horizon,Antalya,JJA,13,914,0.910574192822078,0.910574192822078,False,narrower
city_season_horizon,Antalya,JJA,14,914,0.9508992861631091,0.9508992861631091,False,narrower
city_season_horizon,Antalya,JJA,15,914,0.8735908100401767,0.8735908100401767,False,narrower
city_season_horizon,Antalya,JJA,16,914,0.8888104042384891,0.8888104042384891,False,narrower
city_season_horizon,Antalya,JJA,17,914,0.8561266443940448,0.8561266443940448,False,narrower
city_season_horizon,Antalya,JJA,18,914,0.8910691728750906,0.8910691728750906,False,narrower
city_season_horizon,Antalya,JJA,19,914,0.8837819099838049,0.8837819099838049,False,narrower
city_season_horizon,Antalya,JJA,20,914,0.8263244163830854,0.8263244163830854,False,narrower
city_season_horizon,Antalya,JJA,21,913,0.8880881585146481,0.8880881585146481,False,narrower
city_season_horizon,Antalya,JJA,22,912,0.8489071828159258,0.8489071828159258,False,narrower
city_season_horizon,Antalya,JJA,23,911,0.8784297648922557,0.8784297648922557,False,narrower
city_season_horizon,Antalya,JJA,24,910,0.7180018561926471,0.7180018561926471,False,narrower
city_season_horizon,Antalya,SON,1,1037,0.9548086638336027,0.9548086638336027,False,narrower
city_season_horizon,Antalya,SON,2,1037,0.8446328099395201,0.8446328099395201,False,narrower
city_season_horizon,Antalya,SON,3,1037,0.8936195450176843,0.8936195450176843,False,narrower
city_season_horizon,Antalya,SON,4,1037,0.9149159890645453,0.9149159890645453,False,narrower
city_season_horizon,Antalya,SON,5,1037,0.952598234552333,0.952598234552333,False,narrower
city_season_horizon,Antalya,SON,6,1037,0.8695921980142037,0.8695921980142037,False,narrower
city_season_horizon,Antalya,SON,7,1036,0.8828071746078656,0.8828071746078656,False,narrower
city_season_horizon,Antalya,SON,8,1035,0.8462243181068261,0.8462243181068261,False,narrower
city_season_horizon,Antalya,SON,9,1035,0.9009122610092767,0.9009122610092767,False,narrower
city_season_horizon,Antalya,SON,10,1035,0.9259803928270383,0.9259803928270383,False,narrower
city_season_horizon,Antalya,SON,11,1035,0.9512393399051462,0.9512393399051462,False,narrower
city_season_horizon,Antalya,SON,12,1035,0.9594113956912425,0.9594113956912425,False,narrower
city_season_horizon,Antalya,SON,13,1035,0.9540953331219562,0.9540953331219562,False,narrower
city_season_horizon,Antalya,SON,14,1035,0.9722266463344788,0.9722266463344788,False,narrower
city_season_horizon,Antalya,SON,15,1035,0.8921847123383186,0.8921847123383186,False,narrower
city_season_horizon,Antalya,SON,16,1035,0.9270841184999291,0.9270841184999291,False,narrower
city_season_horizon,Antalya,SON,17,1035,0.8873314475361141,0.8873314475361141,False,narrower
city_season_horizon,Antalya,SON,18,1035,0.9461623973127752,0.9461623973127752,False,narrower
city_season_horizon,Antalya,SON,19,1034,0.9195065911827962,0.9195065911827962,False,narrower
city_season_horizon,Antalya,SON,20,1033,0.895920561416361,0.895920561416361,False,narrower
city_season_horizon,Antalya,SON,21,1033,0.9713511659773818,0.9713511659773818,False,narrower
city_season_horizon,Antalya,SON,22,1033,0.9231340249418695,0.9231340249418695,False,narrower
city_season_horizon,Antalya,SON,23,1033,0.9448970106800709,0.9448970106800709,False,narrower
city_season_horizon,Antalya,SON,24,1033,0.8270713630049846,0.8270713630049846,False,narrower
city_season_horizon,Konya,DJF,1,932,1.0742232135308736,1.0742232135308736,False,wider
city_season_horizon,Konya,DJF,2,932,0.9832343932351368,0.9832343932351368,False,narrower
city_season_horizon,Konya,DJF,3,932,1.0147361301830122,1.0147361301830122,False,wider
city_season_horizon,Konya,DJF,4,932,1.0532834537224862,1.0532834537224862,False,wider
city_season_horizon,Konya,DJF,5,932,1.0656454394356745,1.0656454394356745,False,wider
city_season_horizon,Konya,DJF,6,932,1.0222525184046978,1.0222525184046978,False,wider
city_season_horizon,Konya,DJF,7,932,1.0218376479671063,1.0218376479671063,False,wider
city_season_horizon,Konya,DJF,8,933,1.0298669395641131,1.0298669395641131,False,wider
city_season_horizon,Konya,DJF,9,933,1.0601415129949985,1.0601415129949985,False,wider
city_season_horizon,Konya,DJF,10,933,1.0943233190322532,1.0943233190322532,False,wider
city_season_horizon,Konya,DJF,11,933,1.1252912410053284,1.1252912410053284,False,wider
city_season_horizon,Konya,DJF,12,933,1.0544134888983405,1.0544134888983405,False,wider
city_season_horizon,Konya,DJF,13,933,1.064607468180945,1.064607468180945,False,wider
city_season_horizon,Konya,DJF,14,933,1.0935497295047858,1.0935497295047858,False,wider
city_season_horizon,Konya,DJF,15,933,1.0560700354857337,1.0560700354857337,False,wider
city_season_horizon,Konya,DJF,16,933,1.0539953199095313,1.0539953199095313,False,wider
city_season_horizon,Konya,DJF,17,933,1.0476329123354824,1.0476329123354824,False,wider
city_season_horizon,Konya,DJF,18,933,1.091650461210982,1.091650461210982,False,wider
city_season_horizon,Konya,DJF,19,934,1.1058829902130929,1.1058829902130929,False,wider
city_season_horizon,Konya,DJF,20,934,1.0973963778774611,1.0973963778774611,False,wider
city_season_horizon,Konya,DJF,21,934,1.133116654362663,1.133116654362663,False,wider
city_season_horizon,Konya,DJF,22,934,1.125154261219029,1.125154261219029,False,wider
city_season_horizon,Konya,DJF,23,934,1.133174831990493,1.133174831990493,False,wider
city_season_horizon,Konya,DJF,24,934,1.1138040677510055,1.1138040677510055,False,wider
city_season_horizon,Konya,MAM,1,276,1.1726652104036215,1.1726652104036215,False,wider
city_season_horizon,Konya,MAM,2,276,1.002258082495311,1.002258082495311,False,wider
city_season_horizon,Konya,MAM,3,276,1.0722616266224496,1.0722616266224496,False,wider
city_season_horizon,Konya,MAM,4,276,1.1143229185876364,1.1143229185876364,False,wider
city_season_horizon,Konya,MAM,5,277,1.1417823652945815,1.1417823652945815,False,wider
city_season_horizon,Konya,MAM,6,278,1.112575336969472,1.112575336969472,False,wider
city_season_horizon,Konya,MAM,7,279,1.1493628886891136,1.1493628886891136,False,wider
city_season_horizon,Konya,MAM,8,279,1.084699305516586,1.084699305516586,False,wider
city_season_horizon,Konya,MAM,9,279,1.126338842556576,1.126338842556576,False,wider
city_season_horizon,Konya,MAM,10,279,1.180817424846112,1.180817424846112,False,wider
city_season_horizon,Konya,MAM,11,279,1.2616007576600858,1.2616007576600858,False,wider
city_season_horizon,Konya,MAM,12,279,1.2738336835594062,1.2738336835594062,False,wider
city_season_horizon,Konya,MAM,13,279,1.2420080528469808,1.2420080528469808,False,wider
city_season_horizon,Konya,MAM,14,279,1.3322427026925563,1.3322427026925563,False,wider
city_season_horizon,Konya,MAM,15,279,1.2136473655774573,1.2136473655774573,False,wider
city_season_horizon,Konya,MAM,16,279,1.235382022540027,1.235382022540027,False,wider
city_season_horizon,Konya,MAM,17,278,1.194604167299394,1.194604167299394,False,wider
city_season_horizon,Konya,MAM,18,277,1.2862550440972458,1.2862550440972458,False,wider
city_season_horizon,Konya,MAM,19,276,1.3005099517600236,1.3005099517600236,False,wider
city_season_horizon,Konya,MAM,20,276,1.2461689762676265,1.2461689762676265,False,wider
city_season_horizon,Konya,MAM,21,276,1.2635893420022242,1.2635893420022242,False,wider
city_season_horizon,Konya,MAM,22,276,1.2490858859143672,1.2490858859143672,False,wider
city_season_horizon,Konya,MAM,23,276,1.3236298505958761,1.3236298505958761,False,wider
city_season_horizon,Konya,MAM,24,276,1.294397851618365,1.294397851618365,False,wider
city_season_horizon,Konya,JJA,1,914,1.05116247522193,1.05116247522193,False,wider
city_season_horizon,Konya,JJA,2,914,0.8574752360916374,0.8574752360916374,False,narrower
city_season_horizon,Konya,JJA,3,914,0.9920174902244357,0.9920174902244357,False,narrower
city_season_horizon,Konya,JJA,4,914,0.9817833057466288,0.9817833057466288,False,narrower
city_season_horizon,Konya,JJA,5,914,0.9937875195763023,0.9937875195763023,False,narrower
city_season_horizon,Konya,JJA,6,914,0.979057457153759,0.979057457153759,False,narrower
city_season_horizon,Konya,JJA,7,915,0.9510496284373162,0.9510496284373162,False,narrower
city_season_horizon,Konya,JJA,8,916,0.9359208974266191,0.9359208974266191,False,narrower
city_season_horizon,Konya,JJA,9,917,1.0329723586451909,1.0329723586451909,False,wider
city_season_horizon,Konya,JJA,10,917,1.0199049883125322,1.0199049883125322,False,wider
city_season_horizon,Konya,JJA,11,917,0.9896335855117614,0.9896335855117614,False,narrower
city_season_horizon,Konya,JJA,12,917,0.9952150429967026,0.9952150429967026,False,narrower
city_season_horizon,Konya,JJA,13,917,1.032125653693688,1.032125653693688,False,wider
city_season_horizon,Konya,JJA,14,917,1.0447720846890967,1.0447720846890967,False,wider
city_season_horizon,Konya,JJA,15,917,0.9911011077681572,0.9911011077681572,False,narrower
city_season_horizon,Konya,JJA,16,917,1.0173426961991368,1.0173426961991368,False,wider
city_season_horizon,Konya,JJA,17,917,0.9604277642754491,0.9604277642754491,False,narrower
city_season_horizon,Konya,JJA,18,917,1.017854371089431,1.017854371089431,False,wider
city_season_horizon,Konya,JJA,19,917,1.0015135359254703,1.0015135359254703,False,wider
city_season_horizon,Konya,JJA,20,916,0.9338104492199197,0.9338104492199197,False,narrower
city_season_horizon,Konya,JJA,21,915,0.9734464956312162,0.9734464956312162,False,narrower
city_season_horizon,Konya,JJA,22,914,0.9623877836893732,0.9623877836893732,False,narrower
city_season_horizon,Konya,JJA,23,913,0.987735613023998,0.987735613023998,False,narrower
city_season_horizon,Konya,JJA,24,912,0.8253995833549777,0.8253995833549777,False,narrower
city_season_horizon,Konya,SON,1,1046,1.0762175987001479,1.0762175987001479,False,wider
city_season_horizon,Konya,SON,2,1046,0.9493245101389057,0.9493245101389057,False,narrower
city_season_horizon,Konya,SON,3,1046,1.0245228102104051,1.0245228102104051,False,wider
city_season_horizon,Konya,SON,4,1046,1.0417142809491806,1.0417142809491806,False,wider
city_season_horizon,Konya,SON,5,1046,1.0172630206093272,1.0172630206093272,False,wider
city_season_horizon,Konya,SON,6,1046,0.9900488642340637,0.9900488642340637,False,narrower
city_season_horizon,Konya,SON,7,1045,0.9856615987304846,0.9856615987304846,False,narrower
city_season_horizon,Konya,SON,8,1044,0.9447333684383649,0.9447333684383649,False,narrower
city_season_horizon,Konya,SON,9,1044,1.0176795370554543,1.0176795370554543,False,wider
city_season_horizon,Konya,SON,10,1044,1.0311714202684932,1.0311714202684932,False,wider
city_season_horizon,Konya,SON,11,1044,1.027812991347174,1.027812991347174,False,wider
city_season_horizon,Konya,SON,12,1044,1.0473366024712467,1.0473366024712467,False,wider
city_season_horizon,Konya,SON,13,1044,1.0863052357972223,1.0863052357972223,False,wider
city_season_horizon,Konya,SON,14,1044,1.121399436484531,1.121399436484531,False,wider
city_season_horizon,Konya,SON,15,1044,1.0316131787524103,1.0316131787524103,False,wider
city_season_horizon,Konya,SON,16,1044,1.029011420441144,1.029011420441144,False,wider
city_season_horizon,Konya,SON,17,1044,1.008050191621622,1.008050191621622,False,wider
city_season_horizon,Konya,SON,18,1044,1.0784843171481697,1.0784843171481697,False,wider
city_season_horizon,Konya,SON,19,1043,1.071159803925402,1.071159803925402,False,wider
city_season_horizon,Konya,SON,20,1043,1.0320169651625133,1.0320169651625133,False,wider
city_season_horizon,Konya,SON,21,1043,1.0884147100517143,1.0884147100517143,False,wider
city_season_horizon,Konya,SON,22,1043,1.0392445893073439,1.0392445893073439,False,wider
city_season_horizon,Konya,SON,23,1043,1.055671419538186,1.055671419538186,False,wider
city_season_horizon,Konya,SON,24,1043,0.9155897507754431,0.9155897507754431,False,narrower
city_season_horizon,Rize,DJF,1,889,1.1324986193696964,1.1324986193696964,False,wider
city_season_horizon,Rize,DJF,2,889,0.8862886597313488,0.8862886597313488,False,narrower
city_season_horizon,Rize,DJF,3,889,0.964655077127432,0.964655077127432,False,narrower
city_season_horizon,Rize,DJF,4,889,1.0267409984699567,1.0267409984699567,False,wider
city_season_horizon,Rize,DJF,5,889,1.0260657453254838,1.0260657453254838,False,wider
city_season_horizon,Rize,DJF,6,889,1.0747807162033245,1.0747807162033245,False,wider
city_season_horizon,Rize,DJF,7,889,1.0951462839260913,1.0951462839260913,False,wider
city_season_horizon,Rize,DJF,8,889,1.083549543957451,1.083549543957451,False,wider
city_season_horizon,Rize,DJF,9,889,1.1546862085651342,1.1546862085651342,False,wider
city_season_horizon,Rize,DJF,10,889,1.1643094136117949,1.1643094136117949,False,wider
city_season_horizon,Rize,DJF,11,889,1.1379703030478976,1.1379703030478976,False,wider
city_season_horizon,Rize,DJF,12,889,1.1287739229431462,1.1287739229431462,False,wider
city_season_horizon,Rize,DJF,13,889,1.1343403054554266,1.1343403054554266,False,wider
city_season_horizon,Rize,DJF,14,889,1.12842006642608,1.12842006642608,False,wider
city_season_horizon,Rize,DJF,15,889,1.1158951309419964,1.1158951309419964,False,wider
city_season_horizon,Rize,DJF,16,889,1.1436078168321862,1.1436078168321862,False,wider
city_season_horizon,Rize,DJF,17,889,1.0834879760821603,1.0834879760821603,False,wider
city_season_horizon,Rize,DJF,18,889,1.1490966308705206,1.1490966308705206,False,wider
city_season_horizon,Rize,DJF,19,890,1.1799244427538678,1.1799244427538678,False,wider
city_season_horizon,Rize,DJF,20,890,1.1822645406932826,1.1822645406932826,False,wider
city_season_horizon,Rize,DJF,21,890,1.2700523768775465,1.2700523768775465,False,wider
city_season_horizon,Rize,DJF,22,890,1.2346152322159678,1.2346152322159678,False,wider
city_season_horizon,Rize,DJF,23,890,1.2279218744208147,1.2279218744208147,False,wider
city_season_horizon,Rize,DJF,24,890,1.240060967565076,1.240060967565076,False,wider
city_season_horizon,Rize,MAM,1,276,1.3374320903350316,1.3374320903350316,False,wider
city_season_horizon,Rize,MAM,2,276,1.1729476224622981,1.1729476224622981,False,wider
city_season_horizon,Rize,MAM,3,276,1.2651128326096033,1.2651128326096033,False,wider
city_season_horizon,Rize,MAM,4,276,1.2786077100978173,1.2786077100978173,False,wider
city_season_horizon,Rize,MAM,5,277,1.2268640601492775,1.2268640601492775,False,wider
city_season_horizon,Rize,MAM,6,278,1.2279947972538658,1.2279947972538658,False,wider
city_season_horizon,Rize,MAM,7,279,1.2832665683114834,1.2832665683114834,False,wider
