group,horizon_step,n_elements,k_mean,CP_before,CP_after,MPIW_before,MPIW_after,Reliability_before,Reliability_after,CWC_before,CWC_after
Aggregate,all,546130,1.06447434425354,0.9262263563620383,0.9424935454928314,396.1399230957031,419.866455078125,0.02377364363796164,0.007506454507168581,1.6251441886318516,0.9875623927190987
Ankara,all,109644,1.0612878799438477,0.922722629601255,0.9394768523585422,398.9273681640625,420.4080810546875,0.027277370398745004,0.010523147641457786,1.9246447503378399,1.111921276245645
Antalya,all,108468,0.928918719291687,0.9636206069992993,0.9421119592875318,409.7530212402344,381.0135803222656,0.013620606999299345,0.00788804071246818,0.4010463058948517,0.926139517341598
Konya,all,109476,1.0720559358596802,0.9154974606306405,0.9372465197851584,414.7464599609375,443.2554931640625,0.03450253936935943,0.012753480214841573,2.6546286693719154,1.240711615341094
Rize,all,109043,1.201592206954956,0.9082105224544446,0.9527709252313308,341.6476745605469,413.5458984375,0.0417894775455554,0.002770925231330823,3.165055412208128,0.4218994975090027
Van,all,109499,1.0578176975250244,0.9213600124202047,0.9409035698956155,415.52667236328125,440.72125244140625,0.028639987579795245,0.009096430104384434,2.0678314786823027,1.0891468268947937
Aggregate,1,22758,1.0902913808822632,0.9249055277265138,0.9472273486246595,371.6613464355469,404.2686462402344,0.025094472273486157,0.0027726513753404403,1.6045107997733303,0.8320828596784866
Aggregate,2,22758,0.9448792934417725,0.9616838034976711,0.9434923982775287,387.9472351074219,363.9967346191406,0.011683803497671175,0.0065076017224712235,0.3716147840023041,0.8314296148535588
Aggregate,3,22758,1.0198694467544556,0.9391422796379295,0.9422181211002725,387.2759094238281,395.15423583984375,0.010857720362070444,0.007781878899727479,1.0094015725761694,0.9370764258294649
Aggregate,4,22758,1.0431643724441528,0.9323754284207751,0.9427014676157834,387.3179931640625,402.772705078125,0.017624571579224813,0.007298532384216516,1.266584436935589,0.9415488083301399
Aggregate,5,22758,1.0512477159500122,0.9297389928816241,0.94234994287723,392.20330810546875,411.7569580078125,0.020261007118375862,0.007650057122770004,1.4103423900674832,0.9726248415183908
Aggregate,6,22753,1.0272257328033447,0.9353052344745748,0.9395244583131894,391.9605712890625,401.97784423828125,0.014694765525425146,0.01047554168681053,1.1582675842668435,1.035178312304061
Aggregate,7,22753,1.0275905132293701,0.9343822792598778,0.9384696523535357,394.25933837890625,402.85772705078125,0.015617720740122132,0.011530347646464212,1.2022487303030838,1.0727292540468274
Aggregate,8,22753,0.9980055689811707,0.9416780204808157,0.9352173339779369,397.03302001953125,393.8139953613281,0.00832197951918423,0.014782666022063018,0.9568938609624815,1.1672088688108917
Aggregate,9,22753,1.0694462060928345,0.9166703291873599,0.9357886872060828,396.90673828125,423.7830505371094,0.033329670812640044,0.014211312793917186,2.3927783224481587,1.2320914482566594
Aggregate,10,22753,1.0829793214797974,0.9176372346503757,0.9385136026018547,388.19232177734375,418.20989990234375,0.032362765349624234,0.011486397398145276,2.247344089960834,1.112043932352811
Aggregate,11,22753,1.0941758155822754,0.9214169560058014,0.9430844284270206,401.6869812011719,436.56884765625,0.02858304399419853,0.006915571572979395,1.9912770341646382,1.009128618186605
Aggregate,12,22753,1.0727543830871582,0.9250208763679515,0.9405792642728431,399.9402770996094,427.4409484863281,0.02497912363204846,0.009420735727156848,1.7188684904894462,1.0652363225613062
Aggregate,13,22753,1.1062407493591309,0.9099019909462488,0.9408869160110754,406.97235107421875,450.0781555175781,0.04009800905375116,0.00911308398892452,3.2845312888425595,1.1111103841153964
Aggregate,14,22753,1.1124858856201172,0.9151760207445172,0.9439194831450798,405.6970520019531,450.9652404785156,0.03482397925548275,0.0060805168549201705,2.6053599634481865,1.0174436575311383
Aggregate,15,22753,1.0643662214279175,0.9251527271129082,0.9429525776820639,411.46551513671875,436.91412353515625,0.024847272887091765,0.007047422317936092,1.7593717644823077,1.013838488129208
Aggregate,16,22753,1.0803214311599731,0.921197204764207,0.9439194831450798,403.9434814453125,435.84649658203125,0.02880279523579299,0.0060805168549201705,2.020311716816289,0.9833336022409846
Aggregate,17,22753,1.0397931337356567,0.9347338812464291,0.9429965279303828,410.3137512207031,425.4778747558594,0.015266118753570868,0.007003472069617156,1.2362500595083603,0.9860286115463791
Aggregate,18,22756,1.1052018404006958,0.9174723149938477,0.9464756547723677,409.1123962402344,451.04046630859375,0.03252768500615222,0.0035243452276322307,2.3848216786496828,0.947358770524802
Aggregate,19,22758,1.1094902753829956,0.9167765181474646,0.9453379031549345,402.6473388671875,445.43505859375,0.03322348185253532,0.0046620968450654665,2.4165743438548,0.9653747952176146
Aggregate,20,22758,1.0618891716003418,0.930442042358731,0.9468318832937868,404.8694152832031,426.6911315917969,0.019557957641268997,0.0031681167062131976,1.4189961152166237,0.8876098260439174
Aggregate,21,22758,1.1262201070785522,0.9108445381843747,0.9476228139555322,388.4373474121094,433.56500244140625,0.03915546181562524,0.002377186044467794,3.0077561751782933,0.8830412405061944
Aggregate,22,22758,1.0921491384506226,0.9202917655329994,0.9464803585552333,388.7628173828125,421.1089782714844,0.02970823446700055,0.0035196414447666857,2.017188639563246,0.8843779699325716
Aggregate,23,22758,1.1167552471160889,0.91163546884612,0.9448984972317427,391.3999328613281,433.6690979003906,0.038364531153879944,0.005101502768257271,2.927719125852562,0.9515249980149836
Aggregate,24,22758,1.0108466148376465,0.9358467352139906,0.9383513489761842,387.3654479980469,383.4187927246094,0.014153264786009312,0.011648651023815737,1.1240235935257918,1.0248454516175212
