group,horizon_step,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,n_samples,n_elements,CRPS
Ankara,1,all_hours,62.76652908325195,36.37549591064453,0.9500914219000905,0.8857434039180161,0.13309843838214874,135.6313018798828,0.06425659608198386,3.440502194099986,8831,8831,
Ankara,2,all_hours,64.68090057373047,37.29343032836914,0.9470005852085683,0.8792888687577851,0.1333724558353424,135.91053771972656,0.07071113124221484,4.709929220585374,8831,8831,
Ankara,3,all_hours,66.2558822631836,37.7452392578125,0.9443880936041816,0.8726078586796512,0.1346471905708313,137.20953369140625,0.07739214132034877,6.587418774168461,8831,8831,
Ankara,4,all_hours,68.17757415771484,38.49590301513672,0.9411153543796489,0.8670592231910316,0.13424846529960632,136.80322265625,0.08294077680896839,8.624985962555769,8831,8831,
Ankara,5,all_hours,69.40607452392578,39.32904052734375,0.9389741359434501,0.8632091495866833,0.13539756834506989,137.97418212890625,0.08679085041331669,10.51666156824237,8831,8831,
Ankara,6,all_hours,70.85314178466797,39.998146057128906,0.9364051959657325,0.8577737515570151,0.13522681593894958,137.80018615722656,0.09222624844298488,13.741223522327996,8831,8831,
Ankara,7,all_hours,71.78246307373047,40.549644470214844,0.9347277939840132,0.8503000792662213,0.13507241010665894,137.64283752441406,0.09969992073377865,19.883063387513136,8831,8831,
Ankara,8,all_hours,72.26725006103516,40.755008697509766,0.9338384855900934,0.8539236779526668,0.13490523397922516,137.4724884033203,0.09607632204733318,16.589971093713597,8831,8831,
Ankara,9,all_hours,72.88177490234375,40.93793487548828,0.9326954858644025,0.8546031027063753,0.13657496869564056,139.1739959716797,0.09539689729362466,16.238893515990178,8831,8831,
Ankara,10,all_hours,72.44352722167969,40.66853332519531,0.933483695287913,0.8608311629487034,0.13903960585594177,141.68553161621094,0.08916883705129652,12.145506354338632,8831,8831,
Ankara,11,all_hours,71.46058654785156,39.748966217041016,0.9352529195578464,0.8630959121277318,0.14036643505096436,143.03761291503906,0.08690408787226811,10.963712903663085,8831,8831,
Ankara,12,all_hours,71.10832977294922,39.3685188293457,0.93587346973551,0.8687577850753029,0.14088359475135803,143.5646209716797,0.08124221492469708,8.325770942904668,8831,8831,
Ankara,13,all_hours,71.01637268066406,39.144981384277344,0.9360291289505653,0.8675121730268373,0.14039354026317596,143.0652313232422,0.0824878269731627,8.820949269146457,8831,8831,
Ankara,14,all_hours,71.15821838378906,39.326210021972656,0.9357672147830282,0.8606046880308006,0.13831911981105804,140.9513397216797,0.08939531196919936,12.218592190101251,8831,8831,
Ankara,15,all_hours,72.01205444335938,39.8577995300293,0.9342155741076119,0.8552825274600838,0.1361972838640213,138.78912353515625,0.09471747253991614,15.657645127049928,8831,8831,
Ankara,16,all_hours,73.60499572753906,41.188175201416016,0.93127305427895,0.8541501528705696,0.1366027593612671,139.2023162841797,0.09584984712943034,16.611110894632414,8831,8831,
Ankara,17,all_hours,74.71511840820312,42.21421432495117,0.9291831591243012,0.8599252632770921,0.13692204654216766,139.52767944335938,0.09007473672290789,12.508395788522014,8831,8831,
Ankara,18,all_hours,74.74447631835938,42.17566680908203,0.9291266814729964,0.8558487147548409,0.1357598602771759,138.34336853027344,0.09415128524515903,15.17550803998952,8831,8831,
Ankara,19,all_hours,75.82347869873047,42.98234176635742,0.9270656726042549,0.8509795040199298,0.13341832160949707,135.957275390625,0.09902049598007012,18.98805737929974,8831,8831,
Ankara,20,all_hours,77.21565246582031,43.89726257324219,0.9243628351379343,0.8495074170535614,0.13330991566181183,135.8468017578125,0.10049258294643859,20.411592274332914,8831,8831,
Ankara,21,all_hours,79.78038024902344,45.4775276184082,0.9192547895348226,0.8416940323859132,0.13237126171588898,134.89028930664062,0.10830596761408673,29.892027689663106,8831,8831,
Ankara,22,all_hours,81.73062896728516,46.686073303222656,0.9152588742064478,0.8343335975540709,0.13103273510932922,133.5262908935547,0.11566640244592907,42.695168772013886,8831,8831,
Ankara,23,all_hours,82.49092864990234,46.73398208618164,0.9136749396788063,0.837051296568905,0.12944120168685913,131.9044647216797,0.11294870343109498,36.834207905944,8831,8831,
Ankara,24,all_hours,83.15701293945312,46.9412956237793,0.9122752077927029,0.8303702864907712,0.1270580291748047,129.4759521484375,0.1196297135092288,50.44563343099511,8831,8831,
Rize,1,all_hours,59.47993469238281,33.87655258178711,0.9334179311833276,0.8627561997508776,0.1145075261592865,112.3318862915039,0.08724380024912237,9.095184667420375,8831,8831,
Rize,2,all_hours,62.52829360961914,34.89177322387695,0.9264183686341605,0.8540369154116182,0.11497586965560913,112.79132843017578,0.09596308458838176,14.05997875099813,8831,8831,
Rize,3,all_hours,67.16622924804688,36.754676818847656,0.9150979565732682,0.842713169516476,0.11622356623411179,114.01531982421875,0.10728683048352394,24.947447145572454,8831,8831,
Rize,4,all_hours,71.73588562011719,38.628238677978516,0.9031523269954134,0.8328615105877024,0.1160440444946289,113.8392105102539,0.11713848941229754,40.69051215810312,8831,8831,
Rize,5,all_hours,75.26371002197266,40.38066864013672,0.893392563761773,0.8265202128864229,0.11725485324859619,115.02700805664062,0.1234797871135771,56.41102505869325,8831,8831,
Rize,6,all_hours,77.4094009399414,41.510440826416016,0.8872281963598128,0.8192730155135318,0.11765293031930923,115.41752624511719,0.13072698448646813,81.2703855674884,8831,8831,
Rize,7,all_hours,78.97339630126953,42.42291259765625,0.8826293663728232,0.8150832295323293,0.11759087443351746,115.35665130615234,0.1349167704676707,100.13004090063309,8831,8831,
Rize,8,all_hours,80.0849609375,43.24077606201172,0.8793043155173612,0.8036462461782358,0.11744086444377899,115.20948791503906,0.1463537538217642,177.067464023788,8831,8831,
Rize,9,all_hours,81.34352111816406,44.132049560546875,0.8754774643080562,0.8008153097044503,0.11818446218967438,115.93895721435547,0.1491846902955497,205.2649963907896,8831,8831,
Rize,10,all_hours,82.59551239013672,44.82994079589844,0.8715956967472855,0.7980976106896162,0.119634710252285,117.36164855957031,0.1519023893103838,238.00935483083055,8831,8831,
Rize,11,all_hours,82.9614028930664,45.015350341796875,0.8704131593881445,0.8000226474917903,0.11986157298088074,117.5842056274414,0.14997735250820965,216.5894059355519,8831,8831,
Rize,12,all_hours,83.3794937133789,44.88138198852539,0.869039215446613,0.8034197712603329,0.11959147453308105,117.3192367553711,0.14658022873966703,182.36199962983005,8831,8831,
Rize,13,all_hours,83.52159118652344,44.83897399902344,0.8685171428118681,0.8087419318310497,0.11871374398469925,116.45818328857422,0.14125806816895026,138.75629679043078,8831,8831,
Rize,14,all_hours,83.96925354003906,45.04254150390625,0.8670799943002911,0.7978711357717133,0.11671768128871918,114.50004577636719,0.15212886422828664,234.84907753287254,8831,8831,
Rize,15,all_hours,84.29293823242188,45.453311920166016,0.8660549859439924,0.7913033631525308,0.11463435739278793,112.45630645751953,0.15869663684746915,320.27567636273125,8831,8831,
Rize,16,all_hours,84.93901824951172,46.15568542480469,0.863999045210549,0.7896048012682595,0.11482596397399902,112.64427185058594,0.16039519873174046,349.2371232839968,8831,8831,
Rize,17,all_hours,85.38065338134766,46.379669189453125,0.8625797210950568,0.7911901256935794,0.1150924563407898,112.90570068359375,0.15880987430642057,323.3806709673686,8831,8831,
Rize,18,all_hours,85.54139709472656,46.49790573120117,0.8620577707761408,0.7909636507756765,0.11470594257116318,112.52652740478516,0.15903634922432341,325.96368340616925,8831,8831,
Rize,19,all_hours,85.85182189941406,46.90739440917969,0.8610540165923826,0.7871135771713282,0.11312686651945114,110.97745513916016,0.16288642282867172,389.6956701334817,8831,8831,
Rize,20,all_hours,86.32190704345703,47.516841888427734,0.8595282436356759,0.7786207677499717,0.11306381970643997,110.91560363769531,0.17137923225002827,595.4686012384262,8831,8831,
Rize,21,all_hours,87.00311279296875,48.0561637878418,0.8573024417905952,0.7732986071792549,0.11208008229732513,109.9505615234375,0.17670139282074504,770.2179496616695,8831,8831,
Rize,22,all_hours,87.97891235351562,48.80125427246094,0.8540835966308766,0.772505944966595,0.11111001670360565,108.9989242553711,0.17749405503340498,794.4167503442584,8831,8831,
Rize,23,all_hours,89.26432037353516,49.10685348510742,0.8497886486257333,0.7744309817687691,0.110516756772995,108.41693878173828,0.17556901823123083,717.6749794297482,8831,8831,
Rize,24,all_hours,91.06983184814453,49.79692077636719,0.8436506565856047,0.7730721322613521,0.109101302921772,107.02838134765625,0.17692786773864788,758.2846422337687,8831,8831,
Ankara,1,daylight,87.26145935058594,70.30685424804688,0.9062942696120588,0.7791639308382579,0.25751903653144836,262.14923095703125,0.1708360691617421,1319.933906820219,4569,4569,
Ankara,2,daylight,89.92292022705078,72.0810317993164,0.9004910766397176,0.7666885532939374,0.25804924964904785,262.6889953613281,0.1833114467060626,2467.7746847721432,4569,4569,
Ankara,3,daylight,92.11254119873047,72.95429992675781,0.8955859993315372,0.7537754432042022,0.26051557064056396,265.19964599609375,0.19622455679579776,4751.378299834895,4569,4569,
Ankara,4,daylight,94.78418731689453,74.40518951416016,0.8894412756972514,0.7430509958415408,0.25974416732788086,264.41436767578125,0.20694900415845918,8098.41933408133,4569,4569,
Ankara,5,daylight,96.49211883544922,76.01548767089844,0.8854210361888755,0.7356095425694901,0.26196742057800293,266.6776123046875,0.21439045743050988,11849.131449233972,4569,4569,
Ankara,6,daylight,98.51469421386719,77.3256607055664,0.8805632861236351,0.7250437828371279,0.2616943418979645,266.3996276855469,0.22495621716287206,20075.306443237165,4568,4568,
Ankara,7,daylight,99.80682373046875,78.39183807373047,0.8774393137035352,0.7105954465849387,0.26139551401138306,266.0954284667969,0.23940455341506128,41295.68777578018,4568,4568,
Ankara,8,daylight,100.48087310791016,78.78884887695312,0.8757979846121033,0.717600700525394,0.2610720694065094,265.7661437988281,0.2323992994746059,29057.013938699925,4568,4568,
Ankara,9,daylight,101.33531951904297,79.14250183105469,0.87367324192553,0.7189141856392294,0.2643033266067505,269.0555114746094,0.23108581436077058,27546.82166344858,4568,4568,
Ankara,10,daylight,100.72598266601562,78.62166595458984,0.8751632944095066,0.7309544658493871,0.269072949886322,273.910888671875,0.2190455341506129,15359.991886618169,4568,4568,
Ankara,11,daylight,99.35928344726562,76.84394073486328,0.8784884516334404,0.7353327495621717,0.2716406285762787,276.5247497558594,0.2146672504378283,12457.884842463924,4568,4568,
Ankara,12,daylight,98.86951446533203,76.10845947265625,0.8796579817718644,0.7462784588441331,0.27264147996902466,277.5435791015625,0.20372154115586683,7233.781022636888,4568,4568,
Ankara,13,daylight,98.74164581298828,75.6762924194336,0.8799598014282569,0.7438704028021016,0.2716931104660034,276.5781555175781,0.20612959719789836,8130.93461875312,4568,4568,
Ankara,14,daylight,98.9388656616211,76.02664947509766,0.8794832797106427,0.7305166374781086,0.2676786780357361,272.4915466308594,0.21948336252189138,15618.592091596953,4568,4568,
Ankara,15,daylight,100.12604522705078,77.05433654785156,0.8765799915997137,0.7202276707530648,0.26357245445251465,268.3114929199219,0.22977232924693514,25724.515559648305,4568,4568,
Ankara,16,daylight,102.34088897705078,79.62626647949219,0.871060088738459,0.7180385288966725,0.2643570899963379,269.1102294921875,0.23196147110332743,28785.534415927712,4568,4568,
Ankara,17,daylight,103.88440704345703,81.60983276367188,0.8671315631078818,0.7292031523642732,0.26497504115104675,269.7392883300781,0.2207968476357267,16510.284838315856,4568,4568,
Ankara,18,daylight,103.91385650634766,81.51747131347656,0.8670742585450923,0.7213832348435106,0.26266834139823914,267.3911437988281,0.22861676515648932,24197.05018030154,4569,4569,
Ankara,19,daylight,105.41394805908203,83.07660675048828,0.8632087540404851,0.7119719851170935,0.2581380009651184,262.7793273925781,0.23802801488290648,38068.657144236575,4569,4569,
Ankara,20,daylight,107.34941864013672,84.844970703125,0.8581394743494841,0.7091267235718975,0.2579282522201538,262.5658264160156,0.2408732764281024,43852.88895015466,4569,4569,
Ankara,21,daylight,110.91505432128906,87.89932250976562,0.8485591306702139,0.6940249507550886,0.25611209869384766,260.7170104980469,0.2559750492449113,92652.86755478827,4569,4569,
Ankara,22,daylight,113.62638854980469,90.2352294921875,0.8410646317691518,0.6797986430291092,0.2535223364830017,258.0806884765625,0.27020135697089076,186794.77967027194,4569,4569,
Ankara,23,daylight,114.68339538574219,90.32781982421875,0.8380938992582626,0.6850514335740863,0.2504430115222931,254.9459991455078,0.2649485664259137,141904.02147079408,4569,4569,
Ankara,24,daylight,115.60943603515625,90.72852325439453,0.8354686461635104,0.6721383234843511,0.24583211541175842,250.25218200683594,0.27786167651564886,265661.52562306524,4569,4569,
Rize,1,daylight,82.91943359375,65.83710479736328,0.8866155870097281,0.733274647887324,0.22272033989429474,218.31048583984375,0.21672535211267596,11321.387360850866,4544,4544,
Rize,2,daylight,87.16905975341797,67.81013488769531,0.8746958418751749,0.7163292253521126,0.22363129258155823,219.20339965820312,0.23367077464788732,26523.610173970785,4544,4544,
Rize,3,daylight,93.63467407226562,71.43058013916016,0.8554180047766249,0.6943221830985915,0.22605809569358826,221.5821533203125,0.25567781690140845,80573.92770183021,4544,4544,
Rize,4,daylight,100.00511932373047,75.07173156738281,0.8350754677909742,0.6751760563380281,0.22570893168449402,221.23989868164062,0.2748239436619718,209544.0455550041,4544,4544,
Rize,5,daylight,104.92316436767578,78.47748565673828,0.8184553019589799,0.6628521126760564,0.22806397080421448,223.54830932617188,0.2871478873239436,392097.50777705,4544,4544,
Rize,6,daylight,107.9262924194336,80.69088745117188,0.8078998644856836,0.6486902927580893,0.2288886159658432,224.35662841796875,0.30130970724191064,798879.8689480546,4543,4543,
Rize,7,daylight,110.10685729980469,82.4646224975586,0.8000873300370248,0.6405458947831829,0.22876788675785065,224.23828125,0.30945410521681704,1199791.1609935565,4543,4543,
Rize,8,daylight,111.6566390991211,84.05442810058594,0.7944551945798061,0.6183138895003302,0.22847604751586914,223.9522247314453,0.3316861104996698,3641774.7472015047,4543,4543,
Rize,9,daylight,113.41134643554688,85.78694915771484,0.7879817961891427,0.6128109178956637,0.22992268204689026,225.37020874023438,0.3371890821043363,4825582.260736763,4543,4543,
Rize,10,daylight,115.15691375732422,87.14356231689453,0.7814187878264605,0.6075280651551838,0.23274406790733337,228.1357421875,0.3424719348448162,6361539.2641934045,4543,4543,
Rize,11,daylight,115.66704559326172,87.50397491455078,0.7794420451506955,0.611270085846357,0.23318545520305634,228.56838989257812,0.33872991415364295,5286011.527267956,4543,4543,
Rize,12,daylight,116.24995422363281,87.24356079101562,0.7771264941189877,0.6178736517719569,0.2326599657535553,228.0532989501953,0.3321263482280431,3790999.289136728,4543,4543,
Rize,13,daylight,116.44808197021484,87.16111755371094,0.7762552516719706,0.62821923838873,0.23095238208770752,226.37953186035156,0.32178076161127,2243380.5396223506,4543,4543,
Rize,14,daylight,117.07221984863281,87.55683135986328,0.7738239081636727,0.6070878274268104,0.22706912457942963,222.5731658935547,0.3429121725731895,6344557.204427977,4543,4543,
Rize,15,daylight,117.52350616455078,88.35531616210938,0.772077587245311,0.5943209333039842,0.22301611304283142,218.60040283203125,0.3556790666960158,11798017.883700201,4543,4543,
Rize,16,daylight,118.4242935180664,89.72063446044922,0.7685621781385368,0.5910191503411842,0.2233888953924179,218.96580505371094,0.3589808496588157,13939002.416840868,4543,4543,
Rize,17,daylight,119.0400390625,90.1560287475586,0.7661215486143029,0.5941008144397975,0.22390733659267426,219.47396850585938,0.3558991855602025,11976252.732006889,4543,4543,
Rize,18,daylight,119.26414489746094,90.38587188720703,0.7652133389298874,0.5936605767114241,0.22315537929534912,218.73690795898438,0.3563394232885758,12201679.945885155,4543,4543,
Rize,19,daylight,119.68377685546875,91.16179656982422,0.7635770715678188,0.5862676056338029,0.22003492712974548,215.67823791503906,0.3637323943661971,17411661.579175763,4544,4544,
Rize,20,daylight,120.339111328125,92.3462142944336,0.7609808992877682,0.569762323943662,0.2199123054742813,215.55804443359375,0.38023767605633796,39719681.75014786,4544,4544,
Rize,21,daylight,121.28876495361328,93.39435577392578,0.7571935959241297,0.559419014084507,0.2179989218711853,213.6825408935547,0.39058098591549295,66040855.904360555,4544,4544,
Rize,22,daylight,122.64909362792969,94.84239959716797,0.7517165840655149,0.5578785211267606,0.21611210703849792,211.8330841064453,0.39212147887323934,70711300.45835875,4544,4544,
Rize,23,daylight,124.44104766845703,95.43631744384766,0.7444085341317428,0.5616197183098591,0.21495819091796875,210.7020263671875,0.3883802816901408,58334390.01397381,4544,4544,
Rize,24,daylight,126.95807647705078,96.77741241455078,0.7339644607067237,0.5589788732394366,0.21220509707927704,208.00343322753906,0.39102112676056333,65716086.96364602,4544,4544,
