horizon_step,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
1,all_hours,46.86058807373047,25.28046417236328,0.9721814494019282,0.9681802740346507,0.19946925342082977,203.26515197753906,0.018180274034650723,0.19946925342082977,19.193394211468185,8831,8831
2,all_hours,47.64995193481445,25.518205642700195,0.9712363611735039,0.9706714981315819,0.19986917078495026,203.6726837158203,0.020671498131581978,0.19986917078495026,19.460419370841258,8831,8831
3,all_hours,49.667415618896484,26.35919189453125,0.9687491301409452,0.9650096251840109,0.19697317481040955,200.72157287597656,0.015009625184010944,0.19697317481040955,19.909578567607383,8831,8831
4,all_hours,52.105098724365234,27.392505645751953,0.9656062547700599,0.9681802740346507,0.1980787217617035,201.84815979003906,0.018180274034650723,0.1980787217617035,20.47872632450268,8831,8831
5,all_hours,53.758174896240234,27.64218521118164,0.9633893043782593,0.9593477522364399,0.19693569839000702,200.6833953857422,0.00934775223643991,0.19693569839000702,20.919514310971213,8831,8831
6,all_hours,56.36817932128906,29.116512298583984,0.9597494907906063,0.9577624278111199,0.2013961523771286,205.22872924804688,0.00776242781111991,0.2013961523771286,21.73593686957862,8831,8831
7,all_hours,57.697540283203125,29.5239315032959,0.9578297518659336,0.9621786887102254,0.20161843299865723,205.45523071289062,0.012178688710225427,0.20161843299865723,22.06065281943729,8831,8831
8,all_hours,58.27323913574219,29.58159828186035,0.9569809630657755,0.9570830030574113,0.20258745551109314,206.4427032470703,0.007083003057411386,0.20258745551109314,22.35633744751266,8831,8831
9,all_hours,59.0560302734375,30.210668563842773,0.9558088964511278,0.9645566753482052,0.20344358682632446,207.31512451171875,0.014556675348205261,0.20344358682632446,22.44202118240566,8831,8831
10,all_hours,59.85219192504883,30.608640670776367,0.9545965279731702,0.9617257388744197,0.20120391249656677,205.03282165527344,0.011725738874419744,0.20120391249656677,22.58281765232238,8831,8831
11,all_hours,59.533355712890625,30.138036727905273,0.955062618372825,0.9558373910089457,0.2005947232246399,204.41204833984375,0.005837391008945758,0.2005947232246399,22.595162007455798,8831,8831
12,all_hours,59.805110931396484,30.31717872619629,0.954639968986454,0.9622919261691768,0.200769305229187,204.58995056152344,0.012291926169176848,0.200769305229187,22.631473202742775,8831,8831
13,all_hours,60.51765441894531,30.721261978149414,0.9535453171416043,0.9628581134639339,0.2003014087677002,204.11314392089844,0.012858113463933951,0.2003014087677002,22.874599911378244,8831,8831
14,all_hours,61.022682189941406,30.88539695739746,0.9527622484698199,0.9651228626429623,0.2051876187324524,209.09234619140625,0.015122862642962365,0.2051876187324524,23.187357976306366,8831,8831
15,all_hours,61.27728271484375,30.968463897705078,0.9523665884954672,0.9636507756765939,0.2031555324792862,207.02159118652344,0.013650775676593896,0.2031555324792862,23.196490180101623,8831,8831
16,all_hours,61.60255432128906,31.1568546295166,0.9518595845688474,0.9550447287962858,0.20115186274051666,204.9797821044922,0.005044728796285813,0.20115186274051666,23.2679298388932,8831,8831
17,all_hours,62.20979690551758,31.646726608276367,0.9509050145202703,0.9693126486241649,0.20210963487625122,205.95578002929688,0.01931264862416493,0.20210963487625122,23.28524960791341,8831,8831
18,all_hours,61.570106506347656,30.778423309326172,0.951908941227165,0.9671611369040879,0.20123933255672455,205.0689239501953,0.017161136904087937,0.20123933255672455,23.168343694115137,8831,8831
19,all_hours,62.23682403564453,31.452787399291992,0.9508617838449986,0.9659155248556223,0.20166993141174316,205.50772094726562,0.01591552485562231,0.20166993141174316,23.3523049625697,8831,8831
20,all_hours,62.319889068603516,31.64878273010254,0.9507305319172332,0.9680670365756993,0.20064029097557068,204.45848083496094,0.018067036575699302,0.20064029097557068,23.267571045397403,8831,8831
21,all_hours,62.060184478759766,31.44366455078125,0.9511403140983604,0.9680670365756993,0.20111270248889923,204.93988037109375,0.018067036575699302,0.20111270248889923,23.277356609084585,8831,8831
22,all_hours,61.143028259277344,30.755733489990234,0.9525737899978979,0.953232929453063,0.20071476697921753,204.5343780517578,0.0032329294530630825,0.20071476697921753,23.06377911147067,8831,8831
23,all_hours,60.417022705078125,30.452957153320312,0.9536933731753133,0.9635375382176424,0.20460893213748932,208.5026397705078,0.013537538217642475,0.20460893213748932,22.896194251303744,8831,8831
24,all_hours,60.376136779785156,30.589740753173828,0.9537560208342619,0.9670478994451365,0.20516781508922577,209.07215881347656,0.017047899445136516,0.20516781508922577,22.90947657765932,8831,8831
1,daylight,65.14815521240234,48.86228561401367,0.9477693474474892,0.9384985773692274,0.38593339920043945,392.87249755859375,0.011501422630772584,1.0718362118624682,37.097146920874486,4569,4569
2,daylight,66.24555969238281,49.32179260253906,0.9459948993245982,0.9433136353687896,0.38670721650123596,393.66021728515625,0.0066863646312103064,0.9269324176338452,37.613255299605854,4569,4569
3,daylight,69.05035400390625,50.94725799560547,0.9413250047008144,0.9323703217334208,0.3811039924621582,387.9562683105469,0.01762967826657913,1.3012719328718527,38.48139381276883,4569,4569
4,daylight,72.43936157226562,52.944454193115234,0.9354241066315983,0.9384985773692274,0.38324299454689026,390.13372802734375,0.011501422630772584,1.0643642668631197,39.58144718137079,4569,4569
5,daylight,74.737548828125,53.42704391479492,0.9312616767727142,0.9214270080980521,0.38103151321411133,387.8824768066406,0.028572991901947842,1.9710989043077651,40.43340575184653,4569,4569
6,daylight,78.37470245361328,56.28894805908203,0.9244059538381483,0.9183450087565674,0.38974690437316895,396.75457763671875,0.03165499124343252,2.287160794384521,42.02059073888984,4568,4568
7,daylight,80.22305297851562,57.07658386230469,0.9208175291128123,0.9268826619964974,0.39017701148986816,397.1924133300781,0.023117338003502574,1.6296820444504714,42.648341735650334,4568,4568
8,daylight,81.02350616455078,57.18806457519531,0.9192423097486263,0.917031523642732,0.3920523524284363,399.1014709472656,0.03296847635726796,2.430245945265772,43.21996847613492,4568,4568
9,daylight,82.1119155883789,58.404205322265625,0.9170558034812462,0.9314798598949212,0.3937091529369354,400.7880554199219,0.018520140105078742,1.3875921111426384,43.3856149434817,4568,4568
10,daylight,83.21890258789062,59.173583984375,0.9147875112014515,0.9260070052539404,0.38937485218048096,396.3758239746094,0.023992994746059537,1.681692158365307,43.65780706822656,4568,4568
11,daylight,82.77558135986328,58.263790130615234,0.915665528333197,0.9146234676007006,0.3881959021091461,395.1756896972656,0.03537653239929939,2.6645645057209095,43.68167156038576,4568,4568
12,daylight,83.15343475341797,58.61011505126953,0.9148758297611541,0.9271015761821366,0.3885338008403778,395.5196533203125,0.022898423817863334,1.6093822673624993,43.75186949505724,4568,4568
13,daylight,84.14415740966797,59.39129638671875,0.9128286161587533,0.9281961471103327,0.38762831687927246,394.597900390625,0.02180385288966724,1.540763293260185,44.22188962727261,4568,4568
14,daylight,84.84635162353516,59.7086181640625,0.9113702002952122,0.9325744308231173,0.3970842659473419,404.2238464355469,0.01742556917688265,1.3461015143616955,44.82652326811768,4568,4568
15,daylight,85.20034790039062,59.869197845458984,0.9106336193061771,0.9297285464098074,0.3931517004966736,400.2205810546875,0.020271453590192556,1.476452790620864,44.844177929176325,4568,4568
16,daylight,85.6526107788086,60.233402252197266,0.9096828641421009,0.9130910683012259,0.3892742097377777,396.27337646484375,0.03690893169877407,2.853740602643676,44.98228730456782,4568,4568
17,daylight,86.4969253540039,61.18043899536133,0.907886684872279,0.9406742556917689,0.39112764596939087,398.1601257324219,0.009325744308231076,1.014610448380674,45.01577042195344,4568,4568
18,daylight,85.5981216430664,59.48878860473633,0.9098032972409075,0.936528780914861,0.38935819268226624,396.3588562011719,0.01347121908513893,1.1529708579748676,44.77996129628601,4569,4569
19,daylight,86.52503204345703,60.79220199584961,0.9078393117194533,0.9341212519150799,0.39019134640693665,397.2070007324219,0.01587874808492007,1.2533294061897629,45.13552311763034,4569,4569
20,daylight,86.64051818847656,61.171024322509766,0.9075931434832509,0.93827971109652,0.38819921016693115,395.1790466308594,0.01172028890347998,1.0857205313992702,44.97174872004913,4569,4569
21,daylight,86.27946472167969,60.774566650390625,0.9083617063415089,0.93827971109652,0.3891131579875946,396.10943603515625,0.01172028890347998,1.0882766723896014,44.99066233635937,4569,4569
22,daylight,85.00437927246094,59.44492721557617,0.9110502476820862,0.9096082293718538,0.38834327459335327,395.3257141113281,0.04039177062814614,3.3145967551281434,44.57785802875848,4569,4569
23,daylight,83.99504089355469,58.85972213745117,0.9131500706771347,0.929525060188225,0.3958777189254761,402.99560546875,0.02047493981177495,1.4978450713945486,44.25394866125264,4569,4569
24,daylight,83.9382095336914,59.12409591674805,0.9132675688652996,0.9363099146421536,0.39695900678634644,404.0963439941406,0.013690085357846327,1.1840448238715933,44.279620848612275,4569,4569
