group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,66.38224792480469,35.10306167602539,0.9423957294422785,0.969500434076926,0.17948244512081146,187.5142822265625,0.019500434076926032,0.17948244512081146,24.5991775973918,44155,1059720
Aggregate_excl_Rize,all_hours,63.57452392578125,34.100929260253906,0.9505907687412218,0.9685730664703884,0.1794224977493286,187.45166015625,0.018573066470388477,0.1794224977493286,23.91557448530256,35324,847776
Ankara,all_hours,64.1107177734375,34.6118278503418,0.9478895929711635,0.9724785792473484,0.18122270703315735,184.67138671875,0.022478579247348418,0.18122270703315735,24.012399525766103,8831,211944
Antalya,all_hours,60.16119384765625,32.13277816772461,0.9559367990017471,0.9702562941154267,0.17798151075839996,182.22280883789062,0.020256294115426732,0.17798151075839996,22.54168180439831,8831,211944
Konya,all_hours,65.23387908935547,35.51300811767578,0.9492853240335601,0.9718982372702223,0.1890459805727005,195.6569061279297,0.02189823727022233,0.1890459805727005,24.70147383999103,8831,211944
Rize,all_hours,76.59066772460938,39.111595153808594,0.8895023792498563,0.9732099045030763,0.1914013922214508,187.7647705078125,0.023209904503076362,0.1914013922214508,27.333590045748743,8831,211944
Van,all_hours,64.66736602783203,34.14611053466797,0.9491421592488906,0.9596591552485563,0.1792348027229309,187.25555419921875,0.009659155248556317,0.1792348027229309,24.406742771054834,8831,211944
Aggregate,daylight,92.4697036743164,68.11458587646484,0.8925401148105695,0.9408181202277845,0.34853771328926086,363.8559265136719,0.009181879772215407,0.9001472467159908,47.73266526927296,44155,546130
Aggregate_excl_Rize,daylight,88.54004669189453,66.14232635498047,0.904701098455462,0.9390441719840672,0.3483588695526123,363.5821228027344,0.010955828015932756,0.9508208639644583,46.386760701763876,35324,437087
Ankara,daylight,89.13510131835938,66.90534210205078,0.9022108962062826,0.9468005545219073,0.35066840052604675,356.9734191894531,0.0031994454780926995,0.7621701711611678,46.41643870242759,8831,109644
Antalya,daylight,84.09616088867188,62.78671646118164,0.9137429049795716,0.9418814765645167,0.34849342703819275,356.0592346191406,0.00811852343548325,0.871474639651564,44.04593251789832,8831,108468
Konya,daylight,90.7662353515625,68.752685546875,0.9020854953300648,0.9455953816361578,0.36661022901535034,378.78900146484375,0.004404618363842205,0.8235402058493113,47.821706780874884,8831,109476
Rize,daylight,106.77941131591797,76.02017211914062,0.8119099718092739,0.947928798730776,0.37232547998428345,364.95343017578125,0.002071201269223999,0.7852762898335579,53.12757727370095,8831,109043
Van,daylight,89.96853637695312,66.0925064086914,0.9006069518969754,0.9219170951332889,0.3477286994457245,362.4480285644531,0.028082904866711056,1.7636954882871383,47.24118658497743,8831,109499
