mode,city,season,horizon_step,n_calibration,k_cell,k_applied,fell_back,direction
city_season_horizon,Ankara,DJF,1,927,0.7964815606617405,0.7964815606617405,False,narrower
city_season_horizon,Ankara,DJF,2,927,0.7957128334888536,0.7957128334888536,False,narrower
city_season_horizon,Ankara,DJF,3,927,0.8175223182278942,0.8175223182278942,False,narrower
city_season_horizon,Ankara,DJF,4,927,0.8336590469241697,0.8336590469241697,False,narrower
city_season_horizon,Ankara,DJF,5,927,0.8250354563901392,0.8250354563901392,False,narrower
city_season_horizon,Ankara,DJF,6,927,0.8309543539843605,0.8309543539843605,False,narrower
city_season_horizon,Ankara,DJF,7,927,0.8528302211134184,0.8528302211134184,False,narrower
city_season_horizon,Ankara,DJF,8,928,0.8659502757432925,0.8659502757432925,False,narrower
city_season_horizon,Ankara,DJF,9,928,0.8725646719456206,0.8725646719456206,False,narrower
city_season_horizon,Ankara,DJF,10,928,0.8802084148517408,0.8802084148517408,False,narrower
city_season_horizon,Ankara,DJF,11,928,0.8834731586835721,0.8834731586835721,False,narrower
city_season_horizon,Ankara,DJF,12,928,0.8875982439519088,0.8875982439519088,False,narrower
city_season_horizon,Ankara,DJF,13,928,0.8834067814251196,0.8834067814251196,False,narrower
city_season_horizon,Ankara,DJF,14,928,0.8818058956182683,0.8818058956182683,False,narrower
city_season_horizon,Ankara,DJF,15,928,0.8853374349069556,0.8853374349069556,False,narrower
city_season_horizon,Ankara,DJF,16,928,0.8587125392965359,0.8587125392965359,False,narrower
city_season_horizon,Ankara,DJF,17,928,0.8644169828638475,0.8644169828638475,False,narrower
city_season_horizon,Ankara,DJF,18,928,0.8611602320452726,0.8611602320452726,False,narrower
city_season_horizon,Ankara,DJF,19,929,0.8619202122928961,0.8619202122928961,False,narrower
city_season_horizon,Ankara,DJF,20,929,0.8484975086088844,0.8484975086088844,False,narrower
city_season_horizon,Ankara,DJF,21,929,0.865423474820669,0.865423474820669,False,narrower
city_season_horizon,Ankara,DJF,22,929,0.8882123045261333,0.8882123045261333,False,narrower
city_season_horizon,Ankara,DJF,23,929,0.910213887542414,0.910213887542414,False,narrower
city_season_horizon,Ankara,DJF,24,929,1.0087104499483444,1.0087104499483444,False,wider
city_season_horizon,Ankara,MAM,1,276,0.7194108761329305,0.7194108761329305,False,narrower
city_season_horizon,Ankara,MAM,2,276,0.7551828127958785,0.7551828127958785,False,narrower
city_season_horizon,Ankara,MAM,3,276,0.8245769745225604,0.8245769745225604,False,narrower
city_season_horizon,Ankara,MAM,4,276,0.8257600156607017,0.8257600156607017,False,narrower
city_season_horizon,Ankara,MAM,5,277,0.8605873823453385,0.8605873823453385,False,narrower
city_season_horizon,Ankara,MAM,6,278,0.8688298071279736,0.8688298071279736,False,narrower
city_season_horizon,Ankara,MAM,7,279,0.8821880897181626,0.8821880897181626,False,narrower
city_season_horizon,Ankara,MAM,8,279,0.9031869492613537,0.9031869492613537,False,narrower
city_season_horizon,Ankara,MAM,9,279,0.8876118871302088,0.8876118871302088,False,narrower
city_season_horizon,Ankara,MAM,10,279,0.8907458993407265,0.8907458993407265,False,narrower
city_season_horizon,Ankara,MAM,11,279,0.8960335154025325,0.8960335154025325,False,narrower
city_season_horizon,Ankara,MAM,12,279,0.9630117440217054,0.9630117440217054,False,narrower
city_season_horizon,Ankara,MAM,13,279,0.9030678782658684,0.9030678782658684,False,narrower
city_season_horizon,Ankara,MAM,14,279,0.9025188493605901,0.9025188493605901,False,narrower
city_season_horizon,Ankara,MAM,15,279,0.8863265813983444,0.8863265813983444,False,narrower
city_season_horizon,Ankara,MAM,16,279,0.8949928863993059,0.8949928863993059,False,narrower
city_season_horizon,Ankara,MAM,17,278,0.8867582910310734,0.8867582910310734,False,narrower
city_season_horizon,Ankara,MAM,18,277,0.8878974151066285,0.8878974151066285,False,narrower
city_season_horizon,Ankara,MAM,19,276,0.8840645385736757,0.8840645385736757,False,narrower
city_season_horizon,Ankara,MAM,20,276,0.9148907081786728,0.9148907081786728,False,narrower
city_season_horizon,Ankara,MAM,21,276,0.9251144482878536,0.9251144482878536,False,narrower
city_season_horizon,Ankara,MAM,22,276,0.9976451859607143,0.9976451859607143,False,narrower
city_season_horizon,Ankara,MAM,23,276,1.0292898336535146,1.0292898336535146,False,wider
city_season_horizon,Ankara,MAM,24,276,1.0553570417264249,1.0553570417264249,False,wider
city_season_horizon,Ankara,JJA,1,924,0.6830431950450058,0.6830431950450058,False,narrower
city_season_horizon,Ankara,JJA,2,924,0.6707021963809747,0.6707021963809747,False,narrower
city_season_horizon,Ankara,JJA,3,924,0.673499004702947,0.673499004702947,False,narrower
city_season_horizon,Ankara,JJA,4,924,0.7544342827520512,0.7544342827520512,False,narrower
city_season_horizon,Ankara,JJA,5,924,0.7208298239315276,0.7208298239315276,False,narrower
city_season_horizon,Ankara,JJA,6,924,0.7195223731433311,0.7195223731433311,False,narrower
city_season_horizon,Ankara,JJA,7,925,0.7188354763775275,0.7188354763775275,False,narrower
city_season_horizon,Ankara,JJA,8,926,0.6923231438672831,0.6923231438672831,False,narrower
city_season_horizon,Ankara,JJA,9,927,0.6965794009543839,0.6965794009543839,False,narrower
city_season_horizon,Ankara,JJA,10,927,0.7049319612086755,0.7049319612086755,False,narrower
city_season_horizon,Ankara,JJA,11,927,0.7013790006197957,0.7013790006197957,False,narrower
city_season_horizon,Ankara,JJA,12,927,0.7303873169691152,0.7303873169691152,False,narrower
city_season_horizon,Ankara,JJA,13,927,0.7336261537660039,0.7336261537660039,False,narrower
city_season_horizon,Ankara,JJA,14,927,0.7172838347623289,0.7172838347623289,False,narrower
city_season_horizon,Ankara,JJA,15,927,0.6937650263772377,0.6937650263772377,False,narrower
city_season_horizon,Ankara,JJA,16,927,0.6890557431973399,0.6890557431973399,False,narrower
city_season_horizon,Ankara,JJA,17,927,0.7188032219218263,0.7188032219218263,False,narrower
city_season_horizon,Ankara,JJA,18,927,0.7224677782222166,0.7224677782222166,False,narrower
city_season_horizon,Ankara,JJA,19,927,0.7148767263770845,0.7148767263770845,False,narrower
city_season_horizon,Ankara,JJA,20,926,0.7105824690833603,0.7105824690833603,False,narrower
city_season_horizon,Ankara,JJA,21,925,0.72445551267036,0.72445551267036,False,narrower
city_season_horizon,Ankara,JJA,22,924,0.6935073620283652,0.6935073620283652,False,narrower
city_season_horizon,Ankara,JJA,23,923,0.6992340457032651,0.6992340457032651,False,narrower
city_season_horizon,Ankara,JJA,24,922,0.7413009082251042,0.7413009082251042,False,narrower
city_season_horizon,Ankara,SON,1,1039,0.8002568934087827,0.8002568934087827,False,narrower
city_season_horizon,Ankara,SON,2,1039,0.792365889561014,0.792365889561014,False,narrower
city_season_horizon,Ankara,SON,3,1039,0.822805553531109,0.822805553531109,False,narrower
city_season_horizon,Ankara,SON,4,1039,0.8406455475438303,0.8406455475438303,False,narrower
city_season_horizon,Ankara,SON,5,1039,0.8242102184541815,0.8242102184541815,False,narrower
city_season_horizon,Ankara,SON,6,1039,0.8244378149277488,0.8244378149277488,False,narrower
city_season_horizon,Ankara,SON,7,1038,0.8349340674666071,0.8349340674666071,False,narrower
city_season_horizon,Ankara,SON,8,1037,0.8434492489988621,0.8434492489988621,False,narrower
city_season_horizon,Ankara,SON,9,1037,0.8466985609421451,0.8466985609421451,False,narrower
city_season_horizon,Ankara,SON,10,1037,0.8600714558156037,0.8600714558156037,False,narrower
city_season_horizon,Ankara,SON,11,1037,0.845559743287016,0.845559743287016,False,narrower
city_season_horizon,Ankara,SON,12,1037,0.8543596164317292,0.8543596164317292,False,narrower
