group,horizon_step,n_elements,k_mean,CP_before,CP_after,MPIW_before,MPIW_after,Reliability_before,Reliability_after,CWC_before,CWC_after
Aggregate,all,546130,0.8425286412239075,0.976697855821874,0.9408181202277845,439.3681945800781,363.8559265136719,0.026697855821874006,0.009181879772215407,0.42087092995643616,0.9001472467159908
Ankara,all,109644,0.8217825889587402,0.9846412024369778,0.9468005545219073,440.61859130859375,356.9734191894531,0.03464120243697788,0.0031994454780926995,0.4328361749649048,0.7621701711611678
Antalya,all,108468,0.7818483710289001,0.9845115610133864,0.9418814765645167,461.5297546386719,356.0592346191406,0.03451156101338648,0.00811852343548325,0.4517228305339813,0.871474639651564
Konya,all,109476,0.8397420048713684,0.9822244144835398,0.9455953816361578,457.67913818359375,378.78900146484375,0.032224414483539854,0.004404618363842205,0.4429638981819153,0.8235402058493113
Rize,all,109043,0.9883682727813721,0.9491026475793953,0.947928798730776,371.652099609375,364.95343017578125,0.0008973524206046246,0.002071201269223999,0.7757182996073856,0.7852762898335579
Van,all,109499,0.7809644937515259,0.9829587484817213,0.9219170951332889,465.290283203125,362.4480285644531,0.03295874848172131,0.028082904866711056,0.4463944137096405,1.7636954882871383
Aggregate,1,22758,0.7513967156410217,0.9948150101063362,0.9424817646541875,427.14923095703125,317.5948486328125,0.04481501010633626,0.0075182353458124185,0.4091663956642151,0.7472716273652207
Aggregate,2,22758,0.7520871758460999,0.9913876439054399,0.94019685385359,428.2034912109375,318.6152038574219,0.04138764390543992,0.00980314614640998,0.41017627716064453,0.8034655487223286
Aggregate,3,22758,0.7903628945350647,0.986422356973372,0.9409877845153353,428.754638671875,334.71331787109375,0.03642235697337204,0.009012215484664687,0.41070419549942017,0.8237645948403222
Aggregate,4,22758,0.8148066997528076,0.9824237630723263,0.9404165568151859,431.48760986328125,347.1785888671875,0.032423763072326306,0.009583443184814078,0.4133221209049225,0.869563446280643
Aggregate,5,22758,0.8118102550506592,0.9805343176026012,0.9394059231918446,434.7162170410156,348.145751953125,0.03053431760260128,0.010594076808155384,0.4164147973060608,0.8998963061351448
Aggregate,6,22753,0.8220389485359192,0.9796949852766668,0.9408429657627566,438.07568359375,355.0389099121094,0.029694985276666808,0.009157034237243344,0.41963285207748413,0.8776664837881551
Aggregate,7,22753,0.8240283727645874,0.9795631345317101,0.9378103986287523,440.77862548828125,357.9127197265625,0.02956313453171011,0.012189601371247694,0.42222198843955994,0.9734989386082961
Aggregate,8,22753,0.8287802934646606,0.9792994330417967,0.9400958115413353,441.8795471191406,359.8815612792969,0.02929943304179672,0.009904188458664698,0.4232765734195709,0.9103791882361936
Aggregate,9,22753,0.834289014339447,0.9785083285720564,0.9407111150177998,443.7568664550781,363.7613525390625,0.02850832857205643,0.009288884982200152,0.42507484555244446,0.9028716565906233
Aggregate,10,22753,0.8445164561271667,0.9775414231090406,0.940623214521162,443.08575439453125,367.3110046386719,0.02754142310904062,0.009376785478837912,0.4244319796562195,0.9141479350545945
Aggregate,11,22753,0.8463053107261658,0.9767942688876192,0.940183712037973,444.5517578125,369.251953125,0.026794268887619266,0.009816287962026937,0.4258362650871277,0.9315379305079193
Aggregate,12,22753,0.8587579727172852,0.976442666901068,0.9414143189909023,442.5798645019531,373.5337829589844,0.026442666901068,0.008585681009097623,0.42394739389419556,0.9074577402774804
Aggregate,13,22753,0.8578683137893677,0.9760910649145168,0.9422493737089614,443.01763916015625,373.7043151855469,0.02609106491451685,0.007750626291038509,0.4243667423725128,0.8853848778577713
Aggregate,14,22753,0.8584195375442505,0.9759592141695601,0.9418977717224102,444.1461486816406,374.6902770996094,0.025959214169560152,0.008102228277589774,0.4254477322101593,0.8970994264991689
Aggregate,15,22753,0.854737401008606,0.9760471146661979,0.9423372742055992,446.09344482421875,374.2155456542969,0.026047114666197912,0.007662725794400749,0.42731305956840515,0.8842800284271041
Aggregate,16,22753,0.8435953259468079,0.9754757614380521,0.9417219707291347,446.85113525390625,369.8824768066406,0.02547576143805219,0.008278029270865295,0.4280388355255127,0.8902789564315201
Aggregate,17,22753,0.8511034250259399,0.9754757614380521,0.9421614732123237,446.14581298828125,372.8619384765625,0.02547576143805219,0.00783852678767627,0.42736321687698364,0.8857069316659985
Aggregate,18,22756,0.86113440990448,0.9746001054666901,0.942740376164528,446.6114807128906,378.0116882324219,0.024600105466690114,0.007259623835471962,0.42780929803848267,0.8826521366653305
Aggregate,19,22758,0.8542525172233582,0.9746462782318306,0.9415150716231655,446.4620666503906,374.1479187011719,0.02464627823183063,0.008484928376834455,0.42766615748405457,0.9061831702013874
Aggregate,20,22758,0.8550983667373657,0.9739432287547236,0.9394498637841638,442.4991760253906,371.4903869628906,0.023943228754723656,0.010550136215836114,0.42387011647224426,0.9589116820072422
Aggregate,21,22758,0.8677570223808289,0.9720098426926795,0.94019685385359,440.2430725097656,375.2329406738281,0.022009842692679582,0.00980314614640998,0.42170897126197815,0.9462409008192457
Aggregate,22,22758,0.874514102935791,0.9685385358994639,0.9398453291150365,435.7833251953125,373.2253723144531,0.01853853589946397,0.010154670884963468,0.41743698716163635,0.9515276492527317
Aggregate,23,22758,0.9046609401702881,0.9619913876439055,0.9394498637841638,433.39019775390625,383.07269287109375,0.011991387643905504,0.010550136215836114,0.4151446223258972,0.9888085616961403
Aggregate,24,22758,0.9583691954612732,0.9525441602952808,0.940899903330697,428.5853271484375,399.0792541503906,0.0025441602952808173,0.009100096669303004,0.41054201126098633,0.9848176927616683
