group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,64.20994567871094,32.157508850097656,0.9461041574252509,0.9719123919525913,0.25206613540649414,263.3460998535156,0.021912391952591315,0.25206613540649414,30.9365040378451,44155,1059720
Aggregate_excl_Rize,all_hours,61.991905212402344,31.28035545349121,0.9530201383122584,0.9715372928698147,0.24927456676959991,260.4295959472656,0.02153729286981476,0.24927456676959991,30.302894534521524,35324,847776
Ankara,all_hours,60.65525817871094,30.452054977416992,0.9533555357907796,0.9700722832446307,0.24547310173511505,250.1444549560547,0.02007228324463073,0.24547310173511505,29.41589117398486,8831,211944
Antalya,all_hours,59.40608596801758,29.787302017211914,0.9570359618198676,0.9736722907937946,0.23635146021842957,241.9837188720703,0.023672290793794626,0.23635146021842957,28.378655568218722,8831,211944
Konya,all_hours,62.74061965942383,31.817304611206055,0.9530879004957195,0.9706903710414072,0.2630259096622467,272.2239074707031,0.02069037104140725,0.2630259096622467,31.400208695508965,8831,211944
Rize,all_hours,72.40576171875,35.66609191894531,0.9012476241215666,0.9734127882836976,0.28033897280693054,275.0125427246094,0.02341278828369764,0.28033897280693054,33.470942051139374,8831,211944
Van,all_hours,65.01886749267578,33.06477355957031,0.9485877856398415,0.9717142263994263,0.2654857933521271,277.36627197265625,0.02171422639942633,0.2654857933521271,32.016822700373545,8831,211944
Aggregate,daylight,89.4437026977539,62.398990631103516,0.8994581304615821,0.9454983245747349,0.48948851227760315,511.0014953613281,0.004501675425265028,1.1025374492506774,60.02972196910114,44155,546130
Aggregate_excl_Rize,daylight,86.33592987060547,60.67153549194336,0.9093867866490905,0.944793599443589,0.4839804470539093,505.13037109375,0.005206400556410973,1.1118701602224115,58.77563669680984,35324,437087
Ankara,daylight,84.33087158203125,58.86442565917969,0.9124681496071663,0.9421491372076903,0.4749937057495117,483.53411865234375,0.00785086279230962,1.1783367132930649,56.86149391648468,8831,109644
Antalya,daylight,83.0406494140625,58.203704833984375,0.9158946004873334,0.9485562562230335,0.4627836346626282,472.8306884765625,0.001443743776966433,0.9602096446857619,55.4512462270029,8831,108468
Konya,daylight,87.297119140625,61.59785842895508,0.9094271056956376,0.9432569695641054,0.5100768804550171,527.0216064453125,0.006743030435894526,1.2246697606112475,60.7903634747429,8831,109476
Rize,daylight,100.94501495361328,69.32324981689453,0.8319028316014526,0.948323138578359,0.5453322529792786,534.53466796875,0.0016768614216409183,1.1383582978073579,65.05658631995345,8831,109043
Van,daylight,90.45755767822266,63.99949645996094,0.8995235224399342,0.9452506415583704,0.5150618553161621,536.8643798828125,0.004749358441629603,1.1681779649018496,61.97109992244653,8831,109499
