group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,70.99229431152344,39.018375396728516,0.9328457061253306,0.9161995621484921,0.16544316709041595,172.8467559814453,0.03380043785150788,1.0620788483821066,28.385246501605963,35324,847776
Aggregate_excl_Rize,all_hours,67.65619659423828,37.51674270629883,0.9439650719333667,0.9266960454962946,0.17548517882823944,183.338134765625,0.02330395450370537,0.7381883788923284,27.41172794204374,26493,635832
Ankara,all_hours,68.39105224609375,37.88623046875,0.9406990356762015,0.9221303740610728,0.1741587370634079,177.4729766845703,0.027869625938927167,0.8758183904733589,27.55086622597202,8831,211944
Konya,all_hours,67.14844512939453,37.74189758300781,0.9462647603609736,0.9301702336466237,0.17949949204921722,185.77658081054688,0.0198297663533763,0.6632942175006443,27.43940937169047,8831,211944
Rize,all_hours,80.17194366455078,43.523284912109375,0.8789273444936145,0.8847101121050843,0.1441105455160141,141.37245178222656,0.06528988789491563,3.9150335415189277,31.305802180292638,8831,211944
Van,all_hours,67.42279815673828,36.92207717895508,0.9447157866073003,0.9277875287811875,0.17876510322093964,186.7648468017578,0.022212471218812424,0.7215408430610992,27.244908228468734,8831,211944
Aggregate,daylight,98.8057861328125,75.5807876586914,0.8760971127369475,0.8376738213507227,0.32071825861930847,334.8138122558594,0.1123261786492773,88.47748697160002,54.98382481948512,35324,437662
Aggregate_excl_Rize,daylight,94.10926818847656,72.58965301513672,0.892443687780309,0.8581670566826629,0.33988091349601746,354.73370361328125,0.09183294331733705,33.87144439483078,53.03787608399257,26493,328619
Ankara,daylight,95.08618927001953,73.23482513427734,0.8887172738428533,0.849476487541498,0.33699938654899597,343.05865478515625,0.100523512458502,51.67860525094617,53.25636415487772,8831,109644
Konya,daylight,93.43016052246094,73.06779479980469,0.8962537121195987,0.8648105520844751,0.34809696674346924,359.6607360839844,0.08518944791552485,24.983836072842767,53.122311555716,8831,109476
Rize,daylight,111.77227783203125,84.5950698852539,0.7939090540346092,0.7759140889373917,0.2803325355052948,274.7819519042969,0.1740859110626083,1690.336089148025,60.84826111992465,8831,109043
Van,daylight,93.80204010009766,71.46562957763672,0.891956355206476,0.8602270340368405,0.34681740403175354,361.4981689453125,0.08977296596315942,31.213934556779396,52.73468095210529,8831,109499
