mode,city,season,horizon_step,n_calibration,k_cell,k_applied,fell_back,direction
city_season_horizon,Ankara,DJF,1,927,1.121971800920995,1.121971800920995,False,wider
city_season_horizon,Ankara,DJF,2,927,0.9858820915988868,0.9858820915988868,False,narrower
city_season_horizon,Ankara,DJF,3,927,1.1231733977734446,1.1231733977734446,False,wider
city_season_horizon,Ankara,DJF,4,927,1.0634347013244678,1.0634347013244678,False,wider
city_season_horizon,Ankara,DJF,5,927,1.0869712239950657,1.0869712239950657,False,wider
city_season_horizon,Ankara,DJF,6,927,1.0824942823897885,1.0824942823897885,False,wider
city_season_horizon,Ankara,DJF,7,927,1.0546509553250742,1.0546509553250742,False,wider
city_season_horizon,Ankara,DJF,8,928,1.1049458109291053,1.1049458109291053,False,wider
city_season_horizon,Ankara,DJF,9,928,1.078396794106561,1.078396794106561,False,wider
city_season_horizon,Ankara,DJF,10,928,1.1594040280399633,1.1594040280399633,False,wider
city_season_horizon,Ankara,DJF,11,928,1.1319145115903613,1.1319145115903613,False,wider
city_season_horizon,Ankara,DJF,12,928,1.102476776423491,1.102476776423491,False,wider
city_season_horizon,Ankara,DJF,13,928,1.1124540547014334,1.1124540547014334,False,wider
city_season_horizon,Ankara,DJF,14,928,1.1276595175168724,1.1276595175168724,False,wider
city_season_horizon,Ankara,DJF,15,928,1.0852363490839114,1.0852363490839114,False,wider
city_season_horizon,Ankara,DJF,16,928,1.0900461937142993,1.0900461937142993,False,wider
city_season_horizon,Ankara,DJF,17,928,1.1016544396748058,1.1016544396748058,False,wider
city_season_horizon,Ankara,DJF,18,928,1.1351043482126093,1.1351043482126093,False,wider
city_season_horizon,Ankara,DJF,19,929,1.1731578987760067,1.1731578987760067,False,wider
city_season_horizon,Ankara,DJF,20,929,1.1109968989754795,1.1109968989754795,False,wider
city_season_horizon,Ankara,DJF,21,929,1.178340664516561,1.178340664516561,False,wider
city_season_horizon,Ankara,DJF,22,929,1.126500975829056,1.126500975829056,False,wider
city_season_horizon,Ankara,DJF,23,929,1.1868433622729255,1.1868433622729255,False,wider
city_season_horizon,Ankara,DJF,24,929,1.1514949696263739,1.1514949696263739,False,wider
city_season_horizon,Ankara,MAM,1,276,1.1730058420897227,1.1730058420897227,False,wider
city_season_horizon,Ankara,MAM,2,276,0.9659898055770305,0.9659898055770305,False,narrower
city_season_horizon,Ankara,MAM,3,276,1.0659811800718735,1.0659811800718735,False,wider
city_season_horizon,Ankara,MAM,4,276,1.0728543229668241,1.0728543229668241,False,wider
city_season_horizon,Ankara,MAM,5,277,1.0574571767986725,1.0574571767986725,False,wider
city_season_horizon,Ankara,MAM,6,278,1.0879211502849864,1.0879211502849864,False,wider
city_season_horizon,Ankara,MAM,7,279,1.0754676968060686,1.0754676968060686,False,wider
