group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,64.44479370117188,31.434261322021484,0.9457091659920857,0.9480419356056317,0.15255844593048096,159.38543701171875,0.0019580643943682974,0.320808450275017,23.694807104852707,44155,1059720
Aggregate_excl_Rize,all_hours,61.31331253051758,30.157716751098633,0.954043027745025,0.9566288736647416,0.15902729332447052,166.14376831054688,0.00662887366474163,0.15902729332447052,22.79974092403458,35324,847776
Ankara,all_hours,62.14905548095703,31.083599090576172,0.951029760231926,0.9505624127127921,0.1561785191297531,159.15060424804688,0.0005624127127921152,0.1561785191297531,23.16119240262063,8831,211944
Antalya,all_hours,56.98441696166992,27.39937973022461,0.9604674008987322,0.9672271920884762,0.1648261547088623,168.75396728515625,0.01722719208847623,0.1648261547088623,21.07216296139661,8831,211944
Konya,all_hours,62.604591369628906,31.482906341552734,0.9532911020792824,0.9520156267693353,0.16089962422847748,166.52627563476562,0.0020156267693353103,0.16089962422847748,23.665582836685527,8831,211944
Rize,all_hours,75.68598175048828,36.540435791015625,0.892097338261734,0.9136941833691918,0.13491550087928772,132.35211181640625,0.03630581663080812,0.963682865940141,27.275071828125206,8831,211944
Van,all_hours,63.310546875,30.664987564086914,0.9512539200922733,0.9567102630883629,0.16285640001296997,170.14422607421875,0.006710263088362978,0.16285640001296997,23.30002549543556,8831,211944
Aggregate,daylight,89.77085876464844,60.99557876586914,0.8987212799876887,0.8991796824931793,0.29625388979911804,309.27423095703125,0.0508203175068207,4.05647371125344,45.97780928561791,44155,546130
Aggregate_excl_Rize,daylight,85.39086151123047,58.494049072265625,0.9113597021723785,0.9158771594671083,0.3087604343891144,322.25323486328125,0.03412284053289161,2.0093116289855466,44.22248468065704,35324,437087
Ankara,daylight,86.40774536132812,60.08521270751953,0.9081036565914089,0.904436175258108,0.3022075295448303,307.6412353515625,0.04556382474189191,3.2514546471499335,44.77103865766506,8831,109644
Antalya,daylight,79.65550994873047,53.53776168823242,0.9226119056303292,0.9359626802374894,0.32273486256599426,329.741455078125,0.014037319762510547,0.9738569190089709,41.1745261892009,8831,108468
Konya,daylight,87.10784912109375,60.950462341308594,0.9098194257099836,0.9071029266688589,0.3120270073413849,322.3925476074219,0.04289707333114101,2.9769845702510724,45.81623633251559,8831,109476
Rize,daylight,105.51814270019531,71.02268981933594,0.8163271340104539,0.8322496629769908,0.26244571805000305,257.2492980957031,0.11775033702300919,94.87648240784208,53.0138369591828,8831,109043
Van,daylight,88.08086395263672,59.35451126098633,0.9047340313008301,0.9162092804500498,0.3159533441066742,329.32763671875,0.033790719549950166,2.02746203338258,45.09904751280463,8831,109499
