group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,67.69223022460938,35.581947326660156,0.9389439137718542,0.9870696976559846,0.21594618260860443,225.60977172851562,0.03706969765598467,0.21594618260860443,26.01261028597219,35324,847776
Aggregate_excl_Rize,all_hours,64.88877868652344,34.61524963378906,0.9484554412184598,0.9905808452547213,0.22623790800571442,236.362060546875,0.04058084525472139,0.22623790800571442,25.625645034997024,26493,635832
Ankara,all_hours,64.19181823730469,34.338809967041016,0.9477576732860495,0.9915119088060997,0.22601164877414703,230.31265258789062,0.041511908806099784,0.22601164877414703,25.233351496185257,8831,211944
Konya,all_hours,65.09156799316406,35.2072868347168,0.9495063468185678,0.989242441399615,0.229722797870636,237.75619506835938,0.03924244139961508,0.229722797870636,25.943379013353006,8831,211944
Rize,all_hours,75.48040008544922,38.48204040527344,0.8926827362180748,0.9765362548597742,0.19709782302379608,193.35296630859375,0.02653625485977429,0.19709782302379608,27.173506038897735,8831,211944
Van,all_hours,65.3770523071289,34.299659729003906,0.9480197701046055,0.9909881855584494,0.23069369792938232,241.01724243164062,0.04098818555844941,0.23069369792938232,25.700204595452792,8831,211944
Aggregate,daylight,94.21281433105469,68.92424011230469,0.8873485978012392,0.9749532744446627,0.4186204969882965,437.01885986328125,0.024953274444662776,0.4186204969882965,50.38789453459602,35324,437662
Aggregate_excl_Rize,daylight,90.25981903076172,66.97569274902344,0.9010627326773574,0.9817752473228876,0.4381791949272156,457.3276062011719,0.03177524732288761,0.4381791949272156,49.58205439701363,26493,328619
Ankara,daylight,89.24785614013672,66.37759399414062,0.9019633389808535,0.9835923534347525,0.4373355507850647,445.1988525390625,0.03359235343475253,0.4373355507850647,48.776562780521395,8831,109644
Konya,daylight,90.56822204589844,68.16081237792969,0.9025122226255151,0.979173517483284,0.4454934000968933,460.29266357421875,0.029173517483284006,0.4454934000968933,50.22601777198737,8831,109476
Rize,daylight,105.23152923583984,74.79652404785156,0.8173236035938118,0.9543941380923122,0.38340649008750916,375.8150329589844,0.004394138092312261,0.38340649008750916,52.81642621633798,8831,109043
Van,daylight,90.95588684082031,66.38971710205078,0.8984134321454352,0.9825569183280213,0.44756272435188293,466.5080261230469,0.03255691832802132,0.44756272435188293,49.74478454395608,8831,109499
