group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,69.61430358886719,35.93975067138672,0.9366773813653271,0.9714457854188014,0.19775450229644775,206.60401916503906,0.02144578541880149,0.19775450229644775,26.513365361922084,43915,1053960
Aggregate_excl_Rize,all_hours,66.44629669189453,34.88680648803711,0.946066294875756,0.977349709666401,0.20615136623382568,215.3766326904297,0.027349709666401045,0.20615136623382568,25.836728875795707,35132,843168
Ankara,all_hours,67.63707733154297,35.7905387878418,0.9420509437470576,0.973922160233785,0.20416733622550964,208.05264282226562,0.023922160233785017,0.20416733622550964,26.192910984469297,8783,210792
Antalya,all_hours,61.15334701538086,32.242950439453125,0.9545389436922066,0.9849045504573228,0.2131529003381729,218.23233032226562,0.03490455045732288,0.2131529003381729,24.068269022084948,8783,210792
Konya,all_hours,69.4189682006836,36.51668167114258,0.9425820475346394,0.9711374245701924,0.20916546881198883,216.47998046875,0.02113742457019241,0.20916546881198883,27.137928959185007,8783,210792
Rize,all_hours,81.05748748779297,40.15152359008789,0.8760080040383119,0.9478300884284033,0.17483535408973694,171.51348876953125,0.0021699115715966277,0.3697068363335901,29.219911306427576,8783,210792
Van,all_hours,67.28253936767578,34.99706268310547,0.944967898442467,0.9794347034043037,0.20937222242355347,218.7416229248047,0.029434703404303764,0.20937222242355347,25.947806537443586,8783,210792
Aggregate,daylight,96.97260284423828,69.73908996582031,0.8819752386594983,0.9445921414552779,0.3840256631374359,400.903564453125,0.005407858544722033,0.8872833348183744,51.4477046230929,43915,543154
Aggregate_excl_Rize,daylight,92.53701782226562,67.66291809082031,0.8960640573140194,0.9560697896419658,0.40023258328437805,417.72271728515625,0.006069789641965806,0.40023258328437805,50.11030400760674,35132,434735
Ankara,daylight,94.029296875,69.17115783691406,0.8913755361440079,0.9496002493857043,0.39499419927597046,402.0962219238281,0.0003997506142956464,0.7979627859185427,50.6221448292648,8783,109068
Antalya,daylight,85.47766876220703,62.99406814575195,0.9110862794884345,0.9705075445816187,0.41730761528015137,426.36737060546875,0.020507544581618742,0.41730761528015137,47.022935562445134,8783,107892
Konya,daylight,96.5809097290039,70.68341827392578,0.8892454241381742,0.9441322314049587,0.405556321144104,419.0289001464844,0.005867768595041234,0.949392569093605,52.52946116771833,8783,108900
Rize,daylight,113.0231704711914,78.06399536132812,0.789085140531061,0.8985694389359798,0.34019845724105835,333.4625244140625,0.05143056106402011,4.791969122367391,56.81037036040254,8783,108419
Van,daylight,93.6192855834961,67.75752258300781,0.892502955979458,0.9601836969001148,0.4063050150871277,423.5038757324219,0.010183696900114891,0.4063050150871277,50.237336722303645,8783,108875
