group,horizon_step,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,n_samples,n_elements,CRPS
Konya,21,all_hours,70.76380920410156,39.306053161621094,0.940259388464376,0.9146189559506285,0.17770788073539734,183.9223175048828,0.03538104404937148,1.220016423919437,8831,8831,
Konya,22,all_hours,71.21138763427734,39.800968170166016,0.9395012900498195,0.9156380930811913,0.17763720452785492,183.8491668701172,0.03436190691880869,1.167769572797484,8831,8831,
Konya,23,all_hours,71.79395294189453,40.19887924194336,0.9385073834747019,0.91314686898426,0.1767788678407669,182.9608154296875,0.03685313101573995,1.2928346972688696,8831,8831,
Konya,24,all_hours,72.73807525634766,40.54109573364258,0.9368794316181385,0.9162042803759484,0.17568723857402802,181.8310089111328,0.03379571962405159,1.1276170854800178,8831,8831,
Rize,1,all_hours,56.19053649902344,32.26762008666992,0.9405786408841428,0.931151624957536,0.147480770945549,144.6786346435547,0.01884837504246395,0.5259431045211576,8831,8831,
Rize,2,all_hours,55.045135498046875,31.566301345825195,0.9429764644591099,0.9287736383195561,0.1461005061864853,143.32460021972656,0.021226361680443895,0.5683569716192987,8831,8831,
Rize,3,all_hours,58.16085433959961,32.93334197998047,0.936338360510864,0.9214132034877137,0.1451639086008072,142.40579223632812,0.02858679651228624,0.7513598889801287,8831,8831,
Rize,4,all_hours,63.511993408203125,35.08473205566406,0.9240849653444305,0.9122409693126486,0.14430485665798187,141.5630645751953,0.037759030687351314,1.097557199288765,8831,8831,
Rize,5,all_hours,68.95992279052734,37.43642044067383,0.9105027391263705,0.9038613973502435,0.14333374798297882,140.61041259765625,0.046138602649756444,1.5829126856413573,8831,8831,
Rize,6,all_hours,73.30848693847656,39.352508544921875,0.8988602954115577,0.8995583739100894,0.14353860914707184,140.81137084960938,0.05044162608991054,1.9312389673584136,8831,8831,
Rize,7,all_hours,76.65873718261719,40.98453140258789,0.8894086257501915,0.8827992299852792,0.1434815526008606,140.75540161132812,0.0672007700147208,4.274358396814554,8831,8831,
Rize,8,all_hours,79.14588165283203,42.223636627197266,0.8821183003332699,0.8704563469595742,0.14437730610370636,141.63414001464844,0.07954365304042577,7.849284526351965,8831,8831,
Rize,9,all_hours,80.95293426513672,43.08273696899414,0.8766704266601915,0.8577737515570151,0.1449434608221054,142.1895294189453,0.09222624844298488,14.72859121489282,8831,8831,
Rize,10,all_hours,82.3429183959961,43.85807418823242,0.872379862867404,0.8568678518854037,0.14549173414707184,142.72738647460938,0.09313214811459625,15.462615481873911,8831,8831,
Rize,11,all_hours,83.7365951538086,44.986576080322266,0.8679801235244013,0.858566413769675,0.1461634635925293,143.3863525390625,0.09143358623032494,14.281101982758203,8831,8831,
Rize,12,all_hours,85.26518249511719,46.02174377441406,0.8630486706958405,0.8535839655758125,0.14696617424488068,144.17381286621094,0.09641603442418745,18.380253460989373,8831,8831,
Rize,13,all_hours,86.67555236816406,46.78484344482422,0.8583994682320205,0.8540369154116182,0.1474064439535141,144.60572814941406,0.09596308458838176,18.025795116440733,8831,8831,
Rize,14,all_hours,88.06622314453125,47.731719970703125,0.8537928951071242,0.8438455441059902,0.14671827852725983,143.93063354492188,0.10615445589400974,29.767665608526617,8831,8831,
Rize,15,all_hours,88.8746109008789,48.25232696533203,0.8510983336369536,0.8444117314007473,0.14686927199363708,144.07875061035156,0.10558826859925263,28.970657776104023,8831,8831,
Rize,16,all_hours,89.01316833496094,47.938568115234375,0.8506393925593343,0.8577737515570151,0.14772416651248932,144.9174041748047,0.09222624844298488,15.011155720875312,8831,8831,
Rize,17,all_hours,88.9835433959961,47.89186477661133,0.8507373048438425,0.8618503000792662,0.14718492329120636,144.38841247558594,0.08814969992073374,12.225594119873545,8831,8831,
Rize,18,all_hours,89.15079498291016,48.19325637817383,0.85017130498105,0.8609444004076549,0.14728039503097534,144.48207092285156,0.0890555995923451,12.793558105461347,8831,8831,
Rize,19,all_hours,89.20960998535156,48.547462463378906,0.8499727222368418,0.8538104404937154,0.14659155905246735,143.8063201904297,0.0961895595062846,18.12862120199982,8831,8831,
Rize,20,all_hours,89.08063507080078,48.736236572265625,0.8504062071603545,0.850753029102027,0.14705412089824677,144.2600860595703,0.09924697089797296,21.165363946786545,8831,8831,
Rize,21,all_hours,88.56322479248047,48.76777648925781,0.8521389261311055,0.8527913033631526,0.14740027487277985,144.59967041015625,0.09720869663684739,19.173874649157273,8831,8831,
Rize,22,all_hours,87.85289764404297,48.72759246826172,0.8545012767664231,0.8551692900011324,0.14758698642253876,144.7828369140625,0.09483070999886756,17.062538933326096,8831,8831,
Rize,23,all_hours,87.60692596435547,48.73558807373047,0.8553148843250082,0.8519986411504926,0.14646825194358826,143.6853485107422,0.09800135884950734,19.81699395509341,8831,8831,
Rize,24,all_hours,88.15147399902344,48.761173248291016,0.8535106328378919,0.847242667874533,0.14493174850940704,142.17803955078125,0.102757332125467,24.834338099548333,8831,8831,
Van,1,all_hours,48.803619384765625,28.62578582763672,0.971037587294865,0.9482504812592005,0.1791291981935501,187.14523315429688,0.0017495187407994273,0.3746336714248424,8831,8831,
Van,2,all_hours,50.656890869140625,29.727394104003906,0.9687961822295584,0.9448533574906579,0.1781877726316452,186.16168212890625,0.005146642509342048,0.40866913970231006,8831,8831,
Van,3,all_hours,54.32036209106445,31.214460372924805,0.9641197041967586,0.9391914845430869,0.17730678617954254,185.24127197265625,0.010808515456913081,0.4816960210599946,8831,8831,
Van,4,all_hours,58.324405670166016,32.912330627441406,0.9586351639909101,0.9326237119239045,0.17632992565631866,184.22068786621094,0.01737628807609548,0.5967150364471191,8831,8831,
Van,5,all_hours,62.064048767089844,34.654998779296875,0.9531606463423787,0.9257162269278677,0.17561161518096924,183.47023010253906,0.024283773072132253,0.7669943884698434,8831,8831,
Van,6,all_hours,64.87286376953125,35.771541595458984,0.9488261651799406,0.9226588155361793,0.1768617182970047,184.77627563476562,0.02734118446382061,0.8708307925152625,8831,8831,
Van,7,all_hours,66.58795928955078,36.47114562988281,0.9460867473697776,0.9203940663571509,0.17737337946891785,185.3108367919922,0.029605933642849025,0.9567962072521653,8831,8831,
Van,8,all_hours,67.22268676757812,36.36793899536133,0.9450523753322396,0.9173366549654626,0.17860443890094757,186.59698486328125,0.03266334503453738,1.0930708827604954,8831,8831,
Van,9,all_hours,67.35592651367188,36.00131607055664,0.9448256515248461,0.9149586683274827,0.17922443151474,187.24472045898438,0.03504133167251722,1.2127234314279394,8831,8831,
Van,10,all_hours,67.72660827636719,36.131629943847656,0.9442146408665042,0.9146189559506285,0.17850540578365326,186.49351501464844,0.03538104404937148,1.225491665947719,8831,8831,
Van,11,all_hours,69.00643920898438,37.341400146484375,0.9420758509577173,0.9106556448873288,0.1778036206960678,185.7603302001953,0.0393443551126712,1.4492335089578827,8831,8831,
Van,12,all_hours,70.07201385498047,38.310997009277344,0.9402721915201834,0.9085041331672518,0.1780157834291458,185.98199462890625,0.041495866832748196,1.5955377879440384,8831,8831,
Van,13,all_hours,70.95355224609375,39.172218322753906,0.9387599921646775,0.9056731966934662,0.17874406278133392,186.74285888671875,0.04432680330653371,1.818487603763053,8831,8831,
Van,14,all_hours,71.37844848632812,39.4293098449707,0.9380280981518964,0.9046540595629035,0.17875859141349792,186.75804138183594,0.0453459404370965,1.9043640633872652,8831,8831,
Van,15,all_hours,71.24242401123047,38.94295120239258,0.938271983897604,0.9063526214471748,0.17959024012088776,187.6269073486328,0.04364737855282519,1.772068506267338,8831,8831,
Van,16,all_hours,70.53984069824219,38.11412811279297,0.9394869114698542,0.9141660061148228,0.1806975156068802,188.78372192382812,0.03583399388517716,1.2648178040544686,8831,8831,
Van,17,all_hours,70.26322174072266,37.829200744628906,0.9399595832125955,0.9212999660287623,0.17980898916721344,187.85543823242188,0.02870003397123766,0.9349441957012923,8831,8831,
Van,18,all_hours,70.02655029296875,37.616641998291016,0.9403612375725482,0.9263956516815762,0.17899005115032196,186.99986267089844,0.02360434831842373,0.7616173148617755,8831,8831,
Van,19,all_hours,70.20613098144531,37.78281784057617,0.9400547968006318,0.9197146416034424,0.1768527328968048,184.7668914794922,0.03028535839655755,0.9808414925503607,8831,8831,
Van,20,all_hours,70.60009765625,38.133548736572266,0.9393801406271438,0.9167704676707055,0.17647084593772888,184.367919921875,0.03322953232929449,1.1059573619742167,8831,8831,
Van,21,all_hours,71.74536895751953,39.224159240722656,0.9373974513834512,0.916091042916997,0.17611466348171234,183.99578857421875,0.03390895708300301,1.13577857798892,8831,8831,
Van,22,all_hours,72.81000518798828,39.953338623046875,0.9355257363251958,0.9148454308685313,0.17612899839878082,184.01077270507812,0.03515456913146864,1.1975449470431823,8831,8831,
Van,23,all_hours,74.00227355957031,40.53971481323242,0.9333969053873779,0.9119012569357944,0.17533861100673676,183.1850128173828,0.038098743064205576,1.3534361692481809,8831,8831,
Van,24,all_hours,75.22199249267578,40.87421417236328,0.9311832752874462,0.9100894575925716,0.17480167746543884,182.62405395507812,0.03991054240742831,1.46065672158586,8831,8831,
Ankara,1,daylight,65.77132415771484,53.043033599853516,0.9467653576360463,0.912015758371635,0.33958864212036133,345.6944580078125,0.037984241628365,2.608254228965809,4569,4569,
Ankara,2,daylight,67.25957489013672,54.66190719604492,0.94432894740068,0.9041365725541693,0.33675605058670044,342.8109436035156,0.04586342744583061,3.672764028754436,4569,4569,
Ankara,3,daylight,72.53958129882812,58.22071838378906,0.9352452964530649,0.8848763405559203,0.3348214626312256,340.841552734375,0.0651236594440796,9.023537143682644,4569,4569,
Ankara,4,daylight,79.28425598144531,62.718292236328125,0.9226437965165926,0.8675859050120377,0.33188679814338684,337.8541259765625,0.08241409498796226,20.776990207680097,4569,4569,
Ankara,5,daylight,85.84709167480469,67.05286407470703,0.9093072982478184,0.848544539286496,0.3291167616844177,335.0343017578125,0.10145546071350398,52.86152837834467,4569,4569,
Ankara,6,daylight,90.82791137695312,70.35330200195312,0.8984746381856452,0.837784588441331,0.33052778244018555,336.4706726074219,0.11221541155866899,90.68188299906124,4568,4568,
Ankara,7,daylight,94.0953140258789,72.25300598144531,0.8910651893447029,0.8299036777583187,0.33099544048309326,336.9467468261719,0.12009632224168121,134.50874811522414,4568,4568,
Ankara,8,daylight,95.55775451660156,72.39307403564453,0.8876705431475842,0.8176444833625219,0.33216550946235657,338.1378479003906,0.13235551663747802,248.88462306557824,4568,4568,
Ankara,9,daylight,96.68352508544922,72.65795135498047,0.8850050759338973,0.8102014010507881,0.3327595889568329,338.74261474609375,0.13979859894921187,361.59168373473574,4568,4568,
Ankara,10,daylight,98.17101287841797,73.94520568847656,0.8814160532713539,0.8119527145359019,0.330986887216568,336.93804931640625,0.13804728546409806,329.53832297772595,4568,4568,
Ankara,11,daylight,100.59019470214844,76.63626098632812,0.8754590996389342,0.8080122591943958,0.32988715171813965,335.81854248046875,0.14198774080560417,399.8972595496285,4568,4568,
Ankara,12,daylight,102.27108764648438,78.3770523071289,0.8712348809087137,0.8010070052539404,0.3307400941848755,336.68682861328125,0.14899299474605954,568.9592345459731,4568,4568,
Ankara,13,daylight,103.61072540283203,79.65303802490234,0.8678292600611821,0.7955341506129597,0.3328268229961395,338.8110656738281,0.15446584938704022,752.6511180523192,4568,4568,
Ankara,14,daylight,104.48081970214844,80.26961517333984,0.8656039281092857,0.7924693520140105,0.3328145742416382,338.798583984375,0.15753064798598948,877.2062101068151,4568,4568,
Ankara,15,daylight,104.21166229248047,79.51647186279297,0.8663022759155529,0.7924693520140105,0.3346499502658844,340.6669616699219,0.15753064798598948,882.0437483967729,4568,4568,
Ankara,16,daylight,102.99864196777344,77.67536163330078,0.8693973539001334,0.8115148861646234,0.33804622292518616,344.1242980957031,0.13848511383537654,344.00844436944584,4568,4568,
Ankara,17,daylight,102.2364730834961,76.94286346435547,0.8713135593261446,0.8250875656742557,0.3369728922843933,343.03167724609375,0.12491243432574428,174.13066637226254,4568,4568,
Ankara,18,daylight,101.13398742675781,76.04994201660156,0.8740911028532315,0.8336616327423944,0.3364270031452179,342.4759826660156,0.1163383672576056,113.3541084800218,4569,4569,
Ankara,19,daylight,100.76069641113281,76.20502471923828,0.8750188765132881,0.8231560516524403,0.33366304636001587,339.6623229980469,0.12684394834755963,189.86867723800597,4569,4569,
Ankara,20,daylight,100.01336669921875,75.83553314208984,0.8768659222032752,0.8240315167432699,0.3342592418193817,340.26922607421875,0.12596848325673005,182.07583213730408,4569,4569,
Ankara,21,daylight,100.12926483154297,76.70207214355469,0.876580388560869,0.8273145108338805,0.3338528871536255,339.8555908203125,0.12268548916611943,154.37497872341564,4569,4569,
Ankara,22,daylight,100.06938171386719,77.29340362548828,0.8767279482492798,0.8284088421974174,0.33445921540260315,340.4728088378906,0.12159115780258256,146.43829256113764,4569,4569,
Ankara,23,daylight,100.08333587646484,77.29061126708984,0.8766935739506314,0.8249069818340994,0.3339504301548004,339.9548645019531,0.12509301816590057,174.13099337585678,4569,4569,
Ankara,24,daylight,100.31855773925781,76.81210327148438,0.8761133013081212,0.8286277084701248,0.3323811888694763,338.357421875,0.12137229152987516,143.9481939169827,4569,4569,
Antalya,1,daylight,68.22138977050781,55.87932586669922,0.9432309941815102,0.9035398230088496,0.3522900342941284,359.9382629394531,0.04646017699115035,3.9478810174383443,4520,4520,
Antalya,2,daylight,68.47782897949219,56.63890838623047,0.9428034050098916,0.8969026548672566,0.3480088412761688,355.5641174316406,0.053097345132743334,5.297772665046911,4520,4520,
Antalya,3,daylight,71.67657470703125,58.705379486083984,0.9373350492882657,0.8889380530973451,0.3447783589363098,352.2635192871094,0.06106194690265487,7.647476139492654,4520,4520,
Antalya,4,daylight,76.41462707519531,61.45679473876953,0.9287765239821215,0.879646017699115,0.3417453169822693,349.16461181640625,0.07035398230088497,11.860880810900875,4520,4520,
Antalya,5,daylight,80.75546264648438,64.37379455566406,0.9204547948362103,0.8747787610619469,0.3403632342815399,347.7525329589844,0.0752212389380531,14.973960262291158,4520,4520,
Antalya,6,daylight,83.59404754638672,65.86344909667969,0.9147561709393958,0.870989156893118,0.34327802062034607,350.7305908203125,0.079010843106882,18.181216260316774,4519,4519,
Antalya,7,daylight,85.03392791748047,66.466796875,0.9118127938924535,0.863244080548794,0.34569138288497925,353.19635009765625,0.08675591945120598,26.80444659984946,4519,4519,
Antalya,8,daylight,85.40147399902344,65.80500030517578,0.9110522395533109,0.8543925647267094,0.34922441840171814,356.80609130859375,0.09560743527329052,41.958837859249705,4519,4519,
Antalya,9,daylight,86.17875671386719,65.40804290771484,0.9094161450075525,0.8497455189201151,0.3511509597301483,358.7744445800781,0.10025448107988488,53.13393040893049,4519,4519,
Antalya,10,daylight,87.95303344726562,66.81098175048828,0.905638539425894,0.845762336800177,0.3509526550769806,358.57183837890625,0.10423766319982297,64.72941937902327,4519,4519,
Antalya,11,daylight,91.09696960449219,70.01520538330078,0.8987676737415202,0.8377959725603009,0.3514961302280426,359.1271057128906,0.11220402743969904,96.37997428136553,4519,4519,
Antalya,12,daylight,93.47906494140625,72.37703704833984,0.8934107151820309,0.8377959725603009,0.3538757860660553,361.5584411621094,0.11220402743969904,97.03247412060236,4519,4519,
Antalya,13,daylight,95.5423583984375,74.73066711425781,0.8886803848856444,0.8302721841115291,0.356731116771698,364.47576904296875,0.11972781588847081,142.32702520201428,4519,4519,
Antalya,14,daylight,96.87394714355469,76.21834564208984,0.8855637161889867,0.8293870325293207,0.3573431968688965,365.10113525390625,0.12061296747067929,149.00662980750175,4519,4519,
Antalya,15,daylight,96.9024887084961,75.48159790039062,0.8854976044666842,0.8313786235892897,0.35979774594306946,367.60894775390625,0.11862137641071024,135.84407496460543,4519,4519,
Antalya,16,daylight,95.69755554199219,73.27045440673828,0.8883149891019622,0.8466474883823855,0.3622373640537262,370.1015319824219,0.1033525116176145,63.934038944527614,4519,4519,
