group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,69.62835693359375,38.05018997192383,0.9366242302200088,0.9100252896991659,0.16692815721035004,174.398193359375,0.039974710300834104,1.3988109927551633,28.080911574243586,44155,1059720
Aggregate_excl_Rize,all_hours,66.49140167236328,36.63703918457031,0.9459528528463101,0.9197016664779376,0.17438188195228577,182.1854705810547,0.03029833352206235,0.9676523987005163,27.163719813398796,35324,847776
Ankara,all_hours,68.4927978515625,37.561058044433594,0.9405224668174745,0.9125051900502019,0.17236179113388062,175.641845703125,0.037494809949798036,1.296010226947085,27.746388107938834,8831,211944
Antalya,all_hours,63.42729949951172,35.07168960571289,0.9510226176048522,0.9266126901445665,0.17985646426677704,184.14244079589844,0.02338730985543347,0.7589850902237105,26.008357865649145,8831,211944
Konya,all_hours,66.6633529663086,37.20111846923828,0.9470383341647384,0.9202006190314422,0.1770930290222168,183.2859649658203,0.02979938096855772,0.9628473938342144,27.48870757015954,8831,211944
Rize,all_hours,80.96990203857422,43.70277404785156,0.8765052943674387,0.8713197825840788,0.1460234373807907,143.24899291992188,0.07868021741592113,7.609510432638576,31.74967861762274,8831,211944
Van,all_hours,67.27655792236328,36.71430206298828,0.944955352342065,0.9194881666855396,0.17771880328655243,185.67172241210938,0.03051183331446039,0.9948455422395434,27.411425709847656,8831,211944
Aggregate,daylight,96.99153137207031,73.833251953125,0.8817734713344662,0.8254115320528079,0.3241584897041321,338.4052429199219,0.12458846794719203,164.82253161171525,54.48868147411314,44155,546130
Aggregate_excl_Rize,daylight,92.60235595703125,71.06137084960938,0.895755638690542,0.8442529748082189,0.338572233915329,353.3678283691406,0.10574702519178103,67.3145118260934,52.686878650071904,35324,437087
Ankara,daylight,95.2276382446289,72.60625457763672,0.8883859290801224,0.8308708182846303,0.33352240920066833,339.5191650390625,0.11912918171536968,129.1532367860605,53.63431178312527,8831,109644
Antalya,daylight,88.66167449951172,68.5292739868164,0.9041230180422519,0.8566028690489361,0.3521645963191986,359.8100891113281,0.09339713095106383,37.92194212511524,50.81973853557863,8831,108468
Konya,daylight,92.75520324707031,72.0208511352539,0.8977472461780907,0.845509518067887,0.3434303104877472,354.83905029296875,0.10449048193211297,64.14341995421526,53.21775217627511,8831,109476
Rize,daylight,112.8847427368164,84.94393157958984,0.7897862188692995,0.7498876589969095,0.2840535342693329,278.4292907714844,0.2001123410030905,6292.222570548116,61.71101203134025,8831,109043
Van,daylight,93.59857177734375,71.06343078613281,0.8924245459170458,0.8441629603923323,0.34478747844696045,359.38232421875,0.10583703960766766,68.85788448185046,53.056988745540615,8831,109499
