group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,69.00006866455078,35.858680725097656,0.9377871472171913,0.9733119488285833,0.1993924230337143,208.3152313232422,0.02331194882858334,0.1993924230337143,26.453997844873257,44035,1056840
Aggregate_excl_Rize,all_hours,65.57293701171875,34.52199172973633,0.9474631343777823,0.9794990253964649,0.2084692418575287,217.79823303222656,0.029499025396464984,0.2084692418575287,25.66766952594765,35228,845472
Ankara,all_hours,66.7154769897461,35.08501052856445,0.9436144517005447,0.9763351122213391,0.2073701173067093,211.31637573242188,0.026335112221339108,0.2073701173067093,25.95455739350855,8807,211368
Antalya,all_hours,62.02671813964844,32.62574005126953,0.953194578722289,0.9846192422694069,0.21399612724781036,219.0956573486328,0.034619242269406936,0.21399612724781036,24.393598046882335,8807,211368
Konya,all_hours,67.38912963867188,35.81599426269531,0.9459008183816976,0.9754030884523675,0.2115451842546463,218.9429168701172,0.025403088452367495,0.2115451842546463,26.58159610198644,8807,211368
Rize,all_hours,81.27613830566406,41.20541763305664,0.875495487656927,0.9485636425570569,0.1736832857131958,170.38330078125,0.0014363574429430148,0.36029896587104804,29.599311120575692,8807,211368
Van,all_hours,66.02783966064453,34.56121063232422,0.9469904158497064,0.9816386586427464,0.21233589947223663,221.8379364013672,0.0316386586427464,0.21233589947223663,25.740926561413268,8807,211368
Aggregate,daylight,96.11664581298828,69.5812759399414,0.8839881879388649,0.9482136889920352,0.3872036635875702,404.22125244140625,0.0017863110079647804,0.8105820744638768,51.332146772330915,44035,544642
Aggregate_excl_Rize,daylight,91.32197570800781,66.95719146728516,0.8987077190320891,0.9602372961453141,0.4047437012195587,422.43096923828125,0.010237296145314101,0.4047437012195587,49.78377671002111,35228,435911
Ankara,daylight,92.75234985351562,67.81382751464844,0.894239185323329,0.9542594827901533,0.40122732520103455,408.44140625,0.004259482790153313,0.40122732520103455,50.16608953464937,8807,109356
Antalya,daylight,86.70116424560547,63.74595260620117,0.9084144633196671,0.9699482344241079,0.41898491978645325,428.0810852050781,0.01994823442410798,0.41898491978645325,47.66154586775213,8807,108180
Konya,daylight,93.76094818115234,69.33322143554688,0.8955894902072965,0.9523848774590614,0.4102064073085785,423.8334655761719,0.002384877459061463,0.4102064073085785,51.45710888453557,8807,109188
Rize,daylight,113.31985473632812,80.1014175415039,0.7881362844078804,0.9000101167100459,0.3379077613353729,331.2171936035156,0.04998988328995402,4.452385247818783,57.539682270317044,8807,108731
Van,daylight,91.86735534667969,66.90479278564453,0.8964287066519504,0.9644554754686914,0.4120015501976013,429.4415588378906,0.014455475468691414,0.4120015501976013,49.830182763816204,8807,109187
