group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,71.70584106445312,37.76352310180664,0.9327859762158863,0.9788104404937154,0.20272567868232727,211.7976531982422,0.028810440493715395,0.20272567868232727,27.109164505185838,44155,1059720
Aggregate_excl_Rize,all_hours,68.99842071533203,36.88688659667969,0.9418003742673485,0.983354093534141,0.20998087525367737,219.3775177001953,0.033354093534141094,0.20998087525367737,26.528871029746284,35324,847776
Ankara,all_hours,69.4156723022461,37.306182861328125,0.9389088624466174,0.9818159513833843,0.20840252935886383,212.36843872070312,0.03181595138338433,0.20840252935886383,26.588892106346865,8831,211944
Antalya,all_hours,65.91436004638672,35.26911163330078,0.9471063842238177,0.9861095383686257,0.21491573750972748,220.0371856689453,0.03610953836862574,0.21491573750972748,25.434913611241992,8831,211944
Konya,all_hours,71.16637420654297,38.851558685302734,0.9396417030599385,0.9811034990374816,0.2119516283273697,219.3635711669922,0.031103499037481663,0.2119516283273697,27.527799549360516,8831,211944
Rize,all_hours,81.64257049560547,41.27006530761719,0.874444867275818,0.9606358283320122,0.18499308824539185,181.4782257080078,0.010635828332012265,0.18499308824539185,29.43033840694407,8831,211944
Van,all_hours,69.39191436767578,36.120689392089844,0.9414394236323022,0.9843873853470728,0.21607165038585663,225.74085998535156,0.03438738534707286,0.21607165038585663,26.563878852035774,8831,211944
Aggregate,daylight,99.88541412353516,73.27698516845703,0.8746132672277658,0.9588834160364749,0.3936738669872284,410.9757995605469,0.008883416036474912,0.3936738669872284,52.60308682810969,44155,546130
Aggregate_excl_Rize,daylight,96.0938949584961,71.54597473144531,0.8877464744679765,0.9677135215643567,0.40768963098526,425.5056457519531,0.017713521564356793,0.40768963098526,51.45552296479691,35324,437087
Ankara,daylight,96.5107421875,72.11358642578125,0.8853578789400338,0.9648498777862902,0.4032616913318634,410.5123596191406,0.014849877786290211,0.4032616913318634,51.39684933591971,8831,109644
Antalya,daylight,92.13821411132812,68.91503143310547,0.8964566908754293,0.9728583545377438,0.42081180214881897,429.9476318359375,0.022858354537743875,0.42081180214881897,49.6992415313371,8831,108468
Konya,daylight,99.02069091796875,75.21607208251953,0.8834666172072585,0.9634166392634002,0.4110303819179535,424.6847839355469,0.013416639263400199,0.4110303819179535,53.29343369952926,8831,109476
Rize,daylight,113.82254791259766,80.21554565429688,0.786278941634578,0.9234888988747558,0.3598596751689911,352.7344665527344,0.02651110112524413,1.7144701513418006,57.20297170218496,8831,109043
Van,daylight,96.54158020019531,69.91445922851562,0.8855532579068752,0.9697805459410588,0.4191948175430298,436.9393310546875,0.019780545941058825,0.4191948175430298,51.416494574524606,8831,109499
