group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,77.01851654052734,55.88277053833008,0.9274842961274139,0.7423741648737402,0.17917251586914062,187.19049072265625,0.20762583512625976,5778.599328225694,41.120113382878294,35324,847776
Ankara,all_hours,77.1019515991211,56.51141357421875,0.9246307918412824,0.7201147472917374,0.1797422170639038,183.1627197265625,0.22988525270826254,17642.062451624293,41.44693403132,8831,211944
Antalya,all_hours,73.46257781982422,52.90621566772461,0.9342984702462604,0.7759691239195259,0.18594564497470856,190.37673950195312,0.17403087608047407,1118.12587825127,39.16723630571383,8831,211944
Konya,all_hours,77.17005920410156,56.48554992675781,0.9290283423966192,0.7400303853848186,0.1829260289669037,189.3229522705078,0.20996961461518138,6633.148700374358,41.571998277982225,8831,211944
Van,all_hours,80.19178771972656,57.62800598144531,0.9217926912551169,0.7333824028988789,0.17793682217597961,185.8994903564453,0.21661759710112105,8996.338235167992,42.294284916497176,8831,211944
Aggregate,daylight,101.5086669921875,79.95712280273438,0.8747393773990921,0.7339454159011821,0.2609923183917999,272.3976745605469,0.21605458409881784,12829.278813735507,59.79202182763612,35324,437087
Ankara,daylight,101.16858673095703,79.81243133544922,0.8740250304408582,0.7185162890810258,0.26042139530181885,265.1037902832031,0.23148371091897413,27687.622270963693,59.628028222166556,8831,109644
Antalya,daylight,97.16265869140625,76.27799224853516,0.8848560102096745,0.7568591658369289,0.2721088230609894,278.01629638671875,0.19314083416307104,4253.7340309041465,57.43468832402423,8831,108468
Konya,daylight,101.52116394042969,80.7305908203125,0.8775069089056167,0.73508348861851,0.26729756593704224,276.17718505859375,0.21491651138148993,12412.438354951253,60.33485697613991,8831,109476
Van,daylight,105.95176696777344,82.97320556640625,0.8621549697801617,0.7255591375263701,0.25937753915786743,270.3569641113281,0.22444086247362982,19391.418486739363,61.74864923638215,8831,109499
