group,subset,RMSE,MAE,R2,CP,PINW,MPIW,Reliability,CWC,CRPS,n_samples,n_elements
Aggregate,all_hours,60.77576446533203,30.768524169921875,0.9517150644500625,0.9690069074849961,0.2053576111793518,214.54736328125,0.019006907484996116,0.2053576111793518,22.702483196574715,44155,1059720
Aggregate_excl_Rize,all_hours,57.281898498535156,29.376745223999023,0.9598877844293565,0.9679844675952138,0.2070503830909729,216.31588745117188,0.017984467595213882,0.2070503830909729,21.93826778896296,35324,847776
Ankara,all_hours,57.68312072753906,29.78154182434082,0.9578147471145364,0.9670007171705733,0.21344181895256042,217.5036163330078,0.017000717170573387,0.21344181895256042,22.16356219443795,8831,211944
Antalya,all_hours,54.36603927612305,27.64521026611328,0.9640169036227991,0.9680434454384177,0.18623165786266327,190.6695556640625,0.018043445438417738,0.18623165786266327,20.08503902209179,8831,211944
Konya,all_hours,58.571685791015625,30.30225944519043,0.9591151199393846,0.9686615332351942,0.22251538932323456,230.2967529296875,0.01866153323519426,0.22251538932323456,22.95961347953443,8831,211944
Rize,all_hours,73.0999526977539,36.33564376831055,0.8993449917612555,0.9730966670441249,0.21149154007434845,207.47320556640625,0.02309666704412494,0.21149154007434845,25.759344827021735,8831,211944
Van,all_hours,58.40558624267578,29.777965545654297,0.9585145025619178,0.9682321745366701,0.21707934141159058,226.79364013671875,0.018232174536670143,0.21707934141159058,22.544856459787667,8831,211944
Aggregate,daylight,84.65994262695312,59.703773498535156,0.9099251916509197,0.939860472781206,0.3987847864627838,416.3113708496094,0.010139527218793964,1.0608726357687168,44.052286988581756,44155,546130
Aggregate_excl_Rize,daylight,79.77632141113281,56.97927474975586,0.9226328767922108,0.9379025228387026,0.40199995040893555,419.56732177734375,0.012097477161297387,1.1380703923609852,42.55156733798046,35324,437087
Ankara,daylight,80.19861602783203,57.568302154541016,0.9208361955281216,0.9362117398124841,0.413012832403183,420.4388122558594,0.013788260187515888,1.235959727878058,42.84259992099849,8831,109644
Antalya,daylight,75.99542236328125,54.01811599731445,0.9295603294127335,0.9375576206807538,0.36464741826057434,372.5639343261719,0.012442379319246188,1.0439386004076827,39.24570850848382,8831,108468
Konya,daylight,81.49647521972656,58.66474914550781,0.9210638202189446,0.93932916803683,0.4315163195133209,445.8512878417969,0.01067083196316998,1.1672343454534426,44.44948956215467,8831,109476
Rize,daylight,101.91281127929688,70.6246337890625,0.828664153955201,0.9477087020716598,0.4114060699939728,403.2602233886719,0.0022912979283401524,0.8727508355394828,50.06775840740162,8831,109043
Van,daylight,81.25682830810547,57.63760757446289,0.9189236117470982,0.9385108539804017,0.4211498498916626,438.97711181640625,0.011489146019598273,1.1691820380279239,43.63735794402905,8831,109499
